id;left;kwic;right;VNP?;doc.txtype_group
26;Jim/oni/PPMP3--3------- cítil/cítit/VpMS----R-AAI-- ,/,/Z:------------- jaký/jaký/P4IS4----------;cit/cit/NNIS4-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- chová/chovat/VB-S---3P-AAI--;Lucie/Lucie/NNFS1-----A---- :/:/Z:------------- takový/takový/PDIS1---------- ,/,/Z:------------- že/že/J,------------- mu/on/PHMS3--3------- ukládal/ukládat/VpIS----R-AAI-- zdrženlivost/zdrženlivost/NNFS4-----A---- v/v/RR--6---------- její/její/PSFS6FS3------- přítomnosti/přítomnost/NNFS6-----A---- ././Z:-------------;1;FIC: beletrie
27;Ale/ale/J^------------- po/po/RR--6---------- pravdě/pravda/NNFS6-----A---- řečeno/říci/VsNS------APP-- ,/,/Z:------------- spoléhala/spoléhat/VpFS----R-AAI-- jsem/být/VB-S---1P-AAI-- na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jaké/jaký/P4IP4----------;city/cit/NNIP4-----A---- ke/k/RV--3---------- mně/já/PP-S3--1------- chová/chovat/VB-S---3P-AAI--;,/,/Z:------------- vždyť/vždyť/J^------------- mi/já/PH-S3--1------- to/ten/PDNS4---------- ukázal/ukázat/VpMS----R-AAP-- zrovna/zrovna/Db------------- den/den/NNIS4-----A---- předtím/předtím/Db------------- ,/,/Z:------------- chápeš/chápat/VB-S---2P-AAI-- ,/,/Z:------------- když/když/J,------------- mě/já/PH-S4--1------- objal/obejmout/VpMS----R-AAP-- a/a/J^------------- řekl/říci/VpMS----R-AAP-- mi/já/PH-S3--1------- ,/,/Z:------------- Copak/copak/PQ--4---------- si/se/P7--3---------- myslíš/myslet/VB-S---2P-AAI-- ,/,/Z:------------- že/že/J,------------- jsem/být/VB-S---1P-AAI-- nějaký/nějaký/PZMS1---------- netvor/netvor/NNMS1-----A---- ?/?/Z:------------- '/'/Z:-------------;1;FIC: beletrie
28;Budeme/být/VB-P---1F-AAI-- ,/,/Z:------------- ujistil/ujistit/VpMS----R-AAP-- ho/on/PHMS4--3------- Šebestián/Šebestián/NNMS1-----A---- ,/,/Z:------------- už/už/Db------------- teď/teď/Db------------- hluboko/hluboko/Dg-------1A---- v/v/RR--6---------- srdci/srdce/NNNS6-----A---- něžný/něžný/AAIS4----1A----;cit/cit/NNIS4-----A---- chovám/chovat/VB-S---1P-AAI--;pro/pro/RR--4---------- desi/desi/X@------------- ././Z:-------------;1;FIC: beletrie
29;A/a/J^------------- také/také/Db------------- ji/on/PPFS4--3------- mrzelo/mrzet/VpNS----R-AAI-- ,/,/Z:------------- že/že/J,------------- si/se/P7--3---------- Karel/Karel/NNMS1-----A---- nevšiml/všimnout/VpMS----R-NAP-1 ,/,/Z:------------- jak/jak/Db------------- hluboké/hluboký/AAIP4----1A----;city/cit/NNIP4-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- chová/chovat/VB-S---3P-AAI--;././Z:-------------;1;NMG: publicistika
30;Komisař/komisař/NNMS1-----A---- Rourke/Rourke/NNMS1-----A---- přikývl/přikývnout/VpMS----R-AAP-1 ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- dal/dát/VpMS----R-AAP-- najevo/najevo/Db------------- ,/,/Z:------------- že/že/J,------------- žádné/žádný/PWIP4---------- nepřátelské/přátelský/AAIP4----1N----;city/cit/NNIP4-----A---- nechová/chovat/VB-S---3P-NAI--;././Z:-------------;1;FIC: beletrie
31;Šu/Šu/NNMS1-----A---- -/-/Z0------------- jü/jü/X@------------- věřila/věřit/VpFS----R-AAI-- ,/,/Z:------------- že/že/J,------------- Lin/Lin/NNMS1-----A---- teď/teď/Db------------- projevil/projevit/VpMS----R-AAP-- své/svůj/P8IP4---------1 pravé/pravý/AAIP4----1A----;city/cit/NNIP4-----A---- ,/,/Z:------------- jež/jenž/PJIP4---------- k/k/RR--3---------- ní/on/P5FS3--3------- chová/chovat/VB-S---3P-AAI--;,/,/Z:------------- protože/protože/J,------------- si/se/P7--3---------- myslela/myslet/VpFS----R-AAI-- ,/,/Z:------------- že/že/J,------------- když/když/J,------------- je/být/VB-S---3P-AAI-- člověk/člověk/NNMS1-----A---- opilý/opilý/AAMS1----1A---- ,/,/Z:------------- mluví/mluvit/VB-S---3P-AAI-- pravdu/pravda/NNFS4-----A---- ././Z:-------------;3;FIC: beletrie
32;Vkládal/vkládat/VpMS----R-AAI-- do/do/RR--2---------- svého/svůj/P8IS2---------- hlasu/hlas/NNIS2-----A---- veškerý/veškerý/PLIS4----------;cit/cit/NNIS4-----A---- ,/,/Z:------------- který/který/P4IS4---------- k/k/RR--3---------- ní/on/P5FS3--3------- choval/chovat/VpIS----R-AAI--;././Z:-------------;3;FIC: beletrie
33;Je/být/VB-S---3P-AAI-- mladá/mladý/AAFS1----1A---- ,/,/Z:------------- křehká/křehký/AAFS1----1A---- ,/,/Z:------------- a/a/J^------------- já/já/PP-S1--1------- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- jí/on/PPFS3--3------- neodvážil/odvážit/VpMS----R-NAP-- jakkoli/jakkoli/Db------------- vyznat/vyznat/Vf--------A-P-- svou/svůj/P8FS4---------1 lásku/láska/NNFS4-----A---- ,/,/Z:------------- dala/dát/VpFS----R-AAP-- mi/já/PH-S3--1------- však/však/J^------------- ve/v/RV--6---------- své/svůj/P8FS6---------1 dobrotě/dobrota/NNFS6-----A---- dostatečně/dostatečně/Dg-------1A---- najevo/najevo/Db------------- ,/,/Z:------------- že/že/J,------------- sdílí/sdílet/VB-S---3P-AAI--;cit/cit/NNIS4-----A---- ,/,/Z:------------- který/který/P4IS4---------- k/k/RR--3---------- ní/on/P5FS3--3------- chovám/chovat/VB-S---1P-AAI--;,/,/Z:------------- a/a/J^------------- věřím/věřit/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- její/její/PSFS1FS3------- rodina/rodina/NNFS1-----A---- by/být/Vc----------I-- nebyla/být/VpFS----R-NAI-- proti/proti/RR--3---------- mé/můj/PSFS3-S1------1 nabídce/nabídka/NNFS3-----A---- ././Z:-------------;3;FIC: beletrie
34;"„/""/Z:------------- Děkuji/děkovat/VB-S---1P-AAI-1 ,/,/Z:------------- že/že/J,------------- krásné/krásný/AANS1----1A---- město/město/NNNS1-----A---- Praha/Praha/NNFS1-----A---- k/k/RR--3---------- nám/my/PP-P3--1------- takové/takový/PDIP4----------";city/cit/NNIP4-----A---- chová/chovat/VB-S---3P-AAI--;",/,/Z:------------- “/""/Z:------------- pozdravil/pozdravit/VpMS----R-AAP-- Pražany/Pražan/NNMP4-----A---- ././Z:-------------";1;NMG: publicistika
35;Každý/každý/PLMS1---------- má/mít/VB-S---3P-AAI-- nějaké/nějaký/PZIP4----------;city/cit/NNIP4-----A---- ,/,/Z:------------- něco/něco/PZ--4---------- má/mít/VB-S---3P-AAI-- rád/rád/ACMS------A---- ,/,/Z:------------- k/k/RR--3---------- někomu/někdo/PZM-3---------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--;hezky/hezky/Dg-------1A---- ,/,/Z:------------- k/k/RR--3---------- někomu/někdo/PZM-3---------- hnusně/hnusně/Dg-------1A---- ././Z:-------------;0;NMG: publicistika
