id;left;kwic;right
"21";"logických/logický/AAFP2----1A---- dedukcí/dedukce/NNFP2-----A---- ,/,/Z:------------- z/z/RR--2---------- něhož/jenž/P9IS2---------- samozřejmě/samozřejmě/TT------------- nikdo/nikdo/PWM-1---------- nemůže/moci/VB-S---3P-NAI-- vyjít/vyjít/Vf--------A-P-- živ/živý/ACMS------A---- a/a/J^------------- zdráv/zdravý/ACMS------A---- :/:/Z:------------- Už/už/Db------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- všechno/všechen/PLNS1---------- jasnější/jasný/AANS1----2A---- ,/,/Z:------------- vysvětluje/vysvětlovat/VB-S---3P-AAI-- strážmistrovi/strážmistr/NNMS3-----A---- ,/,/Z:------------- několik/několik/Ca--1---------- lidí/člověk/NNMP2-----A---- z/z/RR--2---------- té/ten/PDFS2---------- skupiny/skupina/NNFS2-----A---- (/(/Z:------------- ne/ne/TT------------- všichni/všechen/PLMP1---------- ,/,/Z:------------- jak/jak/Db------------- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- původně/původně/Dg-------1A---- myslel/myslet/VpMS----R-AAI-- )/)/Z:------------- mělo/mít/VpNS----R-AAI-- neshody/neshoda/NNFP4-----A---- s/s/RR--7---------- řečeným/řečený/AAIS7----1A---- Solibem/Solibem/X@------------- Ohromným/ohromný/AAMS7----1A---- ,/,/Z:------------- k/k/RR--3---------- němuž/jenž/P9IS3---------- jak/jak/Db------------- se/se/P7--4---------- zdá/zdát/VB-S---3P-AAI-- lidé/člověk/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- extrémní/extrémní/AAIP4----1A---- city/cit/NNIP4-----A----";":/:/Z:------------- obdiv/obdiv/NNIS4-----A---- ,/,/Z:------------- jak/jak/Db------------- jsme/být/VB-P---1P-AAI-- tady/tady/Db------------- několikrát/několikrát/Co------------- viděli/vidět/VpMP----R-AAI-- ,/,/Z:------------- a/a/J^------------- nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- ovšem/ovšem/TT------------- jeho/jeho/PSMP1-S3------- přívrženci/přívrženec/NNMP1-----A---- pečlivě/pečlivě/Dg-------1A---- maskovali/maskovat/VpMP----R-AAI-- ././Z:-------------"
"22";"přesvědčen/přesvědčit/VsMS------APP-- ,/,/Z:------------- že/že/J,------------- ostatní/ostatní/AAMP1----1A---- zase/zase/Db------------- závidí/závidět/VB-P---3P-AAI-- jemu/on/PPMS3--3------- u/u/RR--2---------- vyžaduje/vyžadovat/VB-S---3P-AAI-- neustálou/neustálý/AAFS4----1A---- pozornost/pozornost/NNFS4-----A---- a/a/J^------------- obdiv/obdiv/NNIS1-----A---- u/u/RR--2---------- nesnese/snést/VB-S---3P-NAP-- kritiku/kritika/NNFS4-----A---- u/u/RR--2---------- nárokuje/nárokovat/VB-S---3P-AAI-- si/se/P7--3---------- výjimečné/výjimečný/AANS4----1A---- zacházení/zacházení/NNNS4-----A---- a/a/J^------------- automatické/automatický/AANS4----1A---- plnění/plnění/NNNS4-----A---- svých/svůj/P8FP2---------- představ/představa/NNFP2-----A---- u/u/RR--2---------- cítí/cítit/VB-S---3P-AAI-- se/se/P7--4---------- oprávněný/oprávněný/AAMS1----1A---- využívat/využívat/Vf--------A-I-- druhé/druhý/CrFS2---------- k/k/RR--3---------- dosažení/dosažení/NNNS3-----A---- svých/svůj/P8IP2---------- cílů/cíl/NNIP2-----A---- u/u/RR--2---------- touží/toužit/VB-S---3P-AAI-- po/po/RR--6---------- dokonalém/dokonalý/AAIS6----1A---- vztahu/vztah/NNIS6-----A---- ,/,/Z:------------- ale/ale/J^------------- odmítá/odmítat/VB-S---3P-AAI-- si/se/P7--3---------- připustit/připustit/Vf--------A-P-- city/cit/NNIP4-----A---- ,/,/Z:------------- takže/takže/J,------------- se/se/P7--4----------";"chová/chovat/VB-S---3P-AAI-- arogantně/arogantně/Dg-------1A---- a/a/J^------------- přezíravě/přezíravě/Dg-------1A---- uneumí/uneumí/X@------------- rozeznat/rozeznat/Vf--------A-P-- potřeby/potřeba/NNFP4-----A---- a/a/J^------------- city/cit/NNIP4-----A----";"druhých/druhý/CrMP2---------- Porucha/porucha/NNFS1-----A---- nastává/nastávat/VB-S---3P-AAI-- při/při/RR--6---------- výskytu/výskyt/NNIS6-----A---- nejméně/málo/Dg-------3A---- pěti/pět/Cn-P2---------- příznaků/příznak/NNIP2-----A---- ././Z0------------- (/(/Z:------------- zdroj/zdroj/NNIS1-----A---- :/:/Z:------------- Mezinárodní/mezinárodní/AAFS1----1A---- klasifikace/klasifikace/NNFS1-----A---- nemocí/nemoc/NNFP2-----A---- MKN/MKN/X@------------- -/-/Z0------------- 10/10/C=------------- ,/,/Z:------------- platná/platný/AAFS1----1A---- od/od/RR--2---------- roku/rok/NNIS2-----A---1 1994/1994/C=------------- ,/,/Z:------------- poslední/poslední/AAFS1----1A---- aktualizace/aktualizace/NNFS1-----A---- 1/1/C=------------- ././Z0------------- 1/1/C=------------- ././Z0------------- 2013/2013/C=------------- )/)/Z:-------------"
"23";"Obě/oba/ClNP1---------- pohlaví/pohlaví/NNNP1-----A---- si/se/P7--3---------- nejraději/rád/Dg-------3A---- a/a/J^------------- nejčastěji/často/Dg-------3A---- dopřávají/dopřávat/VB-P---3P-AAI-- příjemné/příjemný/AANS4----1A---- snění/snění/NNNS4-----A---- ,/,/Z:------------- v/v/RR--6---------- kterém/který/P4NS6---------- si/se/P7--3---------- užívají/užívat/VB-P---3P-AAI-- se/s/RV--7---------- svým/svůj/P8MS7---------- partnerem/partner/NNMS7-----A---- //Z:------------- partnerkou/partnerka/NNFS7-----A---- či/či/J^------------- s/s/RR--7---------- někým/někdo/PZM-7---------- ,/,/Z:------------- ke/k/RV--3---------- komu/kdo/PKM-3----------";"chovají/chovat/VB-P---3P-AAI-- milostné/milostný/AAIP4----1A---- city/cit/NNIP4-----A----";"././Z:-------------"
"24";"těch/ten/PDMP2---------- ,/,/Z:------------- kteří/který/P4MP1---------- žijí/žít/VB-P---3P-AAI-1 ve/v/RV--6---------- stálém/stálý/AAIS6----1A---- vztahu/vztah/NNIS6-----A---- ,/,/Z:-------------";"chová/chovat/VB-S---3P-AAI-- podle/podle/RR--2---------- jedné/jeden/ClFS2---------- britské/britský/AAFS2----1A---- studie/studie/NNFS2-----A---- city/cit/NNIP4-----A----";"ještě/ještě/Db------------- k/k/RR--3---------- další/další/AAFS3----1A---- osobě/osoba/NNFS3-----A---- ././Z:-------------"
"25";"Malý/malý/AAMS1----1A---- Hervé/Hervé/NNMS1-----A----";"choval/chovat/VpMS----R-AAI-- ke/k/RV--3---------- Stelle/Stella/NNFS3-----A---- přátelské/přátelský/AAIP4----1A---- city/cit/NNIP4-----A----";",/,/Z:------------- které/který/P4IP1---------- hraničily/hraničit/VpIP----R-AAI-- až/až/TT------------- s/s/RR--7---------- uctíváním/uctívání/NNNS7-----A---- ././Z:-------------"
"26";"Tento/tento/PDMS1---------- nadšený/nadšený/AAMS1----1A---- žák/žák/NNMS1-----A----";"choval/chovat/VpMS----R-AAI-- ke/k/RV--3---------- své/svůj/P8FS3---------1 alma/alma/F%------------- mater/mater/F%------------- ty/ten/PDIP4---------- nejsilnější/silný/AAIP4----3A---- city/cit/NNIP4-----A---- ,/,/Z:------------- jaké/jaký/P4IP4---------- si/se/P7--3---------- lze/lze/Db------------- představit/představit/Vf--------A-P-- ,/,/Z:------------- city/cit/NNIP4-----A----";"až/až/TT------------- zbožně/zbožně/Dg-------1A---- oddané/oddaný/AAIP4----1A---- ././Z:-------------"
"27";"O/o/RR--6---------- Berengarovi/Berengar/NNMS6-----A---- se/se/P7--4---------- povídalo/povídat/VpNS----R-AAI-- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- sobě/se/P6--6----------";"chová/chovat/VB-S---3P-AAI-- city/cit/NNIP4-----A----";",/,/Z:------------- které/který/P4IP1---------- .../.../Z:------------- nejsou/být/VB-P---3P-NAI-- pro/pro/RR--4---------- mnicha/mnich/NNMS4-----A---- vhodné/vhodný/AAIP1----1A---- .../.../Z:-------------"
"28";"Ujisti/ujistit/Vi-S---2--A-P-- ji/on/PPFS4--3------- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- vůči/vůči/RR--3---------- ní/on/P5FS3--3-------";"chovám/chovat/VB-S---1P-AAI-- výhradně/výhradně/Dg-------1A---- vlídné/vlídný/AAIP4----1A---- city/cit/NNIP4-----A----";"././Z:------------- ""/""/Z:-------------"
"29";"";"Chová/chovat/VB-S---3P-AAI-- k/k/RR--3---------- ní/on/P5FS3--3------- city/cit/NNIP4-----A----";"a/a/J^------------- ty/ten/PDIP1---------- se/se/P7--4---------- odpouštějí/odpouštět/VB-P---3P-AAI-- mnohem/mnohem/Db------------- hůře/špatně/Dg-------2A---- než/než/J,------------- sexuální/sexuální/AAIS1----1A---- úlet/úlet/NNIS1-----A---- ././Z:-------------"
"30";"ZATÍMCO/zatímco/J,------------- KE/k/RV--3---------- SVÉ/svůj/P8FS3---------1 nynější/nynější/AAFS3----1A---- manželce/manželka/NNFS3-----A---- zahořel/zahořet/VpMS----R-AAP-- Vlastimil/Vlastimil/NNMS1-----A---- Petržela/Petržela/NNMS1-----A---- velikou/veliký/AAFS7----1A---- láskou/láska/NNFS7-----A---- ,/,/Z:------------- k/k/RR--3---------- Jaroslavu/Jaroslav/NNMS3-----A---1 Hřebíkovi/Hřebík/NNMS3-----A----";"chová/chovat/VB-S---3P-AAI-- zřejmě/zřejmě/TT------------- přesně/přesně/Dg-------1A---- opačné/opačný/AAIP4----1A---- city/cit/NNIP4-----A----";"…/.../Z:-------------"
