id;left;kwic;right
"21";"Jak/jak/Db------------- spolu/spolu/Db------------- mluvili/mluvit/VpMP----R-AAI-- ,/,/Z:------------- Slater/Slater/NNMS1-----A---- zjistil/zjistit/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- Nika/nika/NNFS1-----A---- skvěle/skvěle/Dg-------1A---- ovládá/ovládat/VB-S---3P-AAI-- náboženské/náboženský/AAFP4----1A----";"představy/představa/NNFP4-----A---- a/a/J^------------- pověsti/pověst/NNFP4-----A---- domorodých/domorodý/AAMP2----1A---- obyvatel/obyvatel/NNMP2-----A---1 Aljašky/Aljaška/NNFS2-----A---- a/a/J^------------- chová/chovat/VB-S---3P-AAI--";"k/k/RR--3---------- nim/oni/P5MP3--3------- hlubokou/hluboký/AAFS4----1A---- úctu/úcta/NNFS4-----A---- ././Z:-------------"
"22";"Měla/mít/VpFS----R-AAI-- jsem/být/VB-S---1P-AAI-- do/do/RR--2---------- té/ten/PDFS2---------- doby/doba/NNFS2-----A---- jakousi/jakýsi/PZFS4---------- ,/,/Z:------------- patrně/patrně/TT------------- scestnou/scestný/AAFS4----1A----";"představu/představa/NNFS4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovat/chovat/Vf--------A-I--";"k/k/RR--3---------- obětem/oběť/NNFP3-----A---- trestných/trestný/AAIP2----1A---- činů/čin/NNIP2-----A---- ././Z:-------------"
"23";"Je/být/VB-S---3P-AAI-- mi/já/PH-S3--1------- jasné/jasný/AANS1----1A---- ,/,/Z:------------- že/že/J,------------- veřejnost/veřejnost/NNFS1-----A---- si/se/P7--3---------- o/o/RR--6---------- mně/já/PP-S6--1------- vytvořila/vytvořit/VpFS----R-AAP-- nějakou/nějaký/PZFS4----------";"představu/představa/NNFS4-----A---- ,/,/Z:------------- a/a/J^------------- když/když/J,------------- z/z/RR--2---------- toho/ten/PDNS2---------- pak/pak/Db------------- vybočím/vybočit/VB-S---1P-AAP-- a/a/J^------------- chovám/chovat/VB-S---1P-AAI--";"se/se/P7--4---------- jinak/jinak/Db------------- ,/,/Z:------------- než/než/J,------------- si/se/P7--3---------- ostatní/ostatní/AAMP1----1A---- představují/představovat/VB-P---3P-AAI-- ,/,/Z:------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- problém/problém/NNIS1-----A---- ././Z:-------------"
"24";"Zajacův/Zajacův/AUIS1M--------- přístup/přístup/NNIS1-----A---- by/být/Vc----------I-- mohl/moci/VpIS----R-AAI-- u/u/RR--2---------- některých/některý/PZMP2---------- lidí/člověk/NNMP2-----A---- snadno/snadno/Dg-------1A---- vyvolat/vyvolat/Vf--------A-P--";"představu/představa/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- je/být/VB-S---3P-AAI-- normální/normální/AANS1----1A---- chovat/chovat/Vf--------A-I--";"doma/doma/Db------------- ,/,/Z:------------- v/v/RR--6---------- běžném/běžný/AAIS6----1A---- bytě/byt/NNIS6-----A---- nebo/nebo/J^------------- domě/dům/NNIS6-----A---- ,/,/Z:------------- exotické/exotický/AAMP4----1A---- živočichy/živočich/NNMP4-----A---- ././Z:-------------"
"25";"Čtenář/čtenář/NNMS1-----A---- si/se/P7--3---------- může/moci/VB-S---3P-AAI-- vytvořit/vytvořit/Vf--------A-P-- jasnou/jasný/AAFS4----1A----";"představu/představa/NNFS4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- k/k/RR--3---------- sobě/se/P6--3---------- lidé/člověk/NNMP1-----A---- „/""/Z:------------- pěkně/pěkně/Dg-------1A---- “/""/Z:------------- chovali/chovat/VpMP----R-AAI--";"././Z:-------------"
"26";"V/v/RR--6---------- tomto/tento/PDIS6---------- novém/nový/AAIS6----1A---- světě/svět/NNIS6-----A---- nikdo/nikdo/PWM-1---------- neměl/mít/VpMS----R-NAI-- jasnou/jasný/AAFS4----1A----";"představu/představa/NNFS4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovat/chovat/Vf--------A-I--";"–/-/Z:------------- všechny/všechen/PLIP1---------- sovětské/sovětský/AAIP1----1A---- vzory/vzor/NNIP1-----A---- se/se/P7--4---------- staly/stát/VpIP----R-AAP-- nepoužitelnými/použitelný/AAIP7----1N---- a/a/J^------------- „/""/Z:------------- Západ/západ/NNIS1-----A---- “/""/Z:------------- bylo/být/VpNS----R-AAI-- jen/jen/Db------------- vyprávění/vyprávění/NNNS1-----A---- z/z/RR--2---------- veliké/veliký/AAFS2----1A---- dálky/dálka/NNFS2-----A---- ././Z:-------------"
"27";"Řidič/řidič/NNMS1-----A---- ostentativně/ostentativně/Dg-------1A---- pokašlával/pokašlávat/VpMS----R-AAI-- ,/,/Z:------------- a/a/J^------------- když/když/J,------------- jsme/být/VB-P---1P-AAI-- dojeli/dojet/VpMP----R-AAP-- před/před/RR--4---------- můj/můj/PSIS4-S1------- dům/dům/NNIS4-----A---- ,/,/Z:------------- řekl/říci/VpMS----R-AAP-- :/:/Z:------------- ""/""/Z:------------- Měl/mít/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- vás/vy/PP-P4--2------- vyhodit/vyhodit/Vf--------A-P-- z/z/RR--2---------- vozu/vůz/NNIS2-----A---- ,/,/Z:------------- jenomže/jenže/J^------------- mám/mít/VB-S---1P-AAI-- staromódní/staromódní/AAFP4----1A----";"představy/představa/NNFP4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- má/mít/VB-S---3P-AAI-- člověk/člověk/NNMS1-----A---- chovat/chovat/Vf--------A-I--";"k/k/RR--3---------- dámám/dáma/NNFP3-----A---- ././Z:-------------"
"28";"Až/až/TT------------- na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- tito/tento/PDMP1---------- mladí/mladý/AAMP1----1A---- muži/muž/NNMP1-----A---- měli/mít/VpMP----R-AAI-- poněkud/poněkud/Db------------- pomýlené/pomýlený/AAFP4----1A----";"představy/představa/NNFP4-----A---- o/o/RR--6---------- své/svůj/P8FS6---------1 nadřazenosti/nadřazenost/NNFS6-----A---- nad/nad/RR--7---------- ostatními/ostatní/AAMP7----1A---- obyvateli/obyvatel/NNMP7-----A---- této/tento/PDFS2---------- planety/planeta/NNFS2-----A---- ,/,/Z:------------- chovali/chovat/VpMP----R-AAI--";"se/se/P7--4---------- v/v/RR--6---------- ostatních/ostatní/AAIP6----1A---- ohledech/ohled/NNIP6-----A---- stejně/stejně/Dg-------1A---- jako/jako/J,------------- všichni/všechen/PLMP1---------- mladí/mladý/AAMP1----1A---- muži/muž/NNMP1-----A---- jinde/jinde/Db------------- na/na/RR--6---------- světě/svět/NNIS6-----A---- ././Z:-------------"
"29";"Chci/chtít/VB-S---1P-AAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- k/k/RR--3---------- holkám/holka/NNFP3-----A---- chovali/chovat/VpMP----R-AAI-- slušně/slušně/Dg-------1A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- si/se/P7--3---------- do/do/RR--2---------- nich/oni/P5FP2--3------- neprojektovali/projektovat/VpMP----R-NAI-- svoje/svůj/P8FP4----------";"představy/představa/NNFP4-----A---- z/z/RR--2---------- internetu/internet/NNIS2-----A---- a/a/J^------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI--";"zodpovědně/zodpovědně/Dg-------1A---- ,/,/Z:------------- pokud/pokud/J,------------- jde/jít/VB-S---3P-AAI-- třeba/třeba/TT------------- o/o/RR--4---------- výběr/výběr/NNIS4-----A---- antikoncepce/antikoncepce/NNFS2-----A---- ././Z:-------------"
"30";"Možná/možná/TT------------- si/se/P7--3---------- věřil/věřit/VpMS----R-AAI-- ,/,/Z:------------- že/že/J,------------- uplave/uplavat/VB-S---3P-AAP-- –/-/Z:------------- zjevně/zjevně/TT------------- ale/ale/J^------------- neměl/mít/VpMS----R-NAI--";"představu/představa/NNFS4-----A---- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"motorkářské/motorkářský/AANS1----1A---- oblečení/oblečení/NNNS1-----A---- a/a/J^------------- boty/bota/NNFP1-----A---- ,/,/Z:------------- když/když/J,------------- nasáknou/nasáknout/VB-P---3P-AAP-- vodou/voda/NNFS7-----A---- ././Z:-------------"
