id;left;kwic;right
"68";"Zatímco/zatímco/J,------------- Jordy/Jordy/NNMS1-----A---- byla/být/VpFS----R-AAI-- nepřetržitě/nepřetržitě/Dg-------1A---- v/v/RR--6---------- pohotovosti/pohotovost/NNFS6-----A---- ,/,/Z:------------- připravená/připravený/AAFS1----1A---- chňapnout/chňapnout/Vf--------A-P-- ,/,/Z:------------- když/když/J,------------- se/se/P7--4---------- k/k/RR--3---------- ní/on/P5FS3--3------- někdo/někdo/PZM-1---------- nečekaně/nečekaně/Dg-------1A---- dostal/dostat/VpMS----R-AAP-- příliš/příliš/Db------------- blízko/blízko/Dg-------1A---- ,/,/Z:------------- a/a/J^------------- zuřivě/zuřivě/Dg-------1A---- štěkat/štěkat/Vf--------A-I-- dokonce/dokonce/TT------------- i/i/J^------------- v/v/RR--6---------- případě/případ/NNIS6-----A---- ,/,/Z:------------- že/že/J,------------- na/na/RR--6---------- příjezdové/příjezdový/AAFS6----1A---- cestě/cesta/NNFS6-----A---- narazila/narazit/VpFS----R-AAP-- na/na/RR--4---------- návštěvu/návštěva/NNFS4-----A---- ,/,/Z:------------- s/s/RR--7---------- níž/jenž/P9FS7---------- se/se/P7--4---------- předtím/předtím/Db------------- setkala/setkat/VpFS----R-AAP-- již/již/Db------------- nejméně/málo/Dg-------3A---- stokrát/stokrát/Cv------------- ,/,/Z:------------- Sophie/Sofie/NNFS1-----A---- se/se/P7--4----------";"chovala/chovat/VpFS----R-AAI-- poddajně/poddajně/Dg-------1A---- a/a/J^------------- jak/jak/Db------------- rodině/rodina/NNFS3-----A---- ,/,/Z:------------- tak/tak/J^------------- jejím/její/PSMP3FS3------- přátelům/přítel/NNMP3-----A---- projevovala/projevovat/VpFS----R-AAI-- lásku/láska/NNFS4-----A----";"././Z:-------------"
"69";"„/""/Z:------------- Já/já/PP-S1--1------- bych/být/Vc-S---1----I-- se/se/P7--4----------";"chovala/chovat/VpFS----R-AAI-- důstojně/důstojně/Dg-------1A---- ,/,/Z:------------- a/a/J^------------- když/když/J,------------- už/už/Db------------- bych/být/Vc-S---1----I-- si/se/P7--3---------- nemohla/moci/VpFS----R-NAI-- získat/získat/Vf--------A-P-- lásku/láska/NNFS4-----A----";",/,/Z:------------- získala/získat/VpFS----R-AAP-- bych/být/Vc-S---1----I-- si/se/P7--3---------- aspoň/aspoň/Db------------- úctu/úcta/NNFS4-----A---- ,/,/Z:------------- “/""/Z:------------- vykřikla/vykřiknout/VpFS----R-AAP-1 Amy/Amy/NNFS1-----A---- s/s/RR--7---------- rozhodností/rozhodnost/NNFS7-----A---- člověka/člověk/NNMS2-----A---- ,/,/Z:------------- který/který/P4MS1---------- nemá/mít/VB-S---3P-NAI-- o/o/RR--4---------- věci/věc/NNFP4-----A---- ani/ani/J^------------- ponětí/ponětí/NNNS4-----A---- ././Z:-------------"
"70";"";"Chová/chovat/VB-S---3P-AAI-- v/v/RR--6---------- sobě/se/P6--6---------- všecky/všechen/PLFP4---------- bolesti/bolest/NNFP4-----A---- ,/,/Z:------------- všecky/všechen/PLFP4---------- lásky/láska/NNFP4-----A----";",/,/Z:------------- všecky/všechen/PLFP4---------- kletby/kletba/NNFP4-----A---- ,/,/Z:------------- všecky/všechen/PLFP4---------- modlitby/modlitba/NNFP4-----A---- lidí/člověk/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- po/po/RR--6---------- ní/on/P5FS6--3------- přešli/přejít/VpMP----R-AAP-- za/za/RR--2---------- staletí/století/NNNP2-----A---1 truchlíce/truchlit/VeMP------A-I-- neb/neb/J^------------- klnouce/klnout/VeMP------A-I-- neb/neb/J^------------- žehnajíce/žehnat/VeMP------A-I-- ,/,/Z:------------- a/a/J^------------- složila/složit/VpFS----R-AAP-- z/z/RR--2---------- nich/oni/P5FP2--3------- písně/píseň/NNFP4-----A---- a/a/J^------------- mně/já/PP-S3--1------- je/oni/PPFP4--3------- zpívá/zpívat/VB-S---3P-AAI-- ././Z:-------------"
"71";"Jsou/být/VB-P---3P-AAI-- to/ten/PDNS1---------- pesimisté/pesimista/NNMP1-----A---- ,/,/Z:------------- v/v/RR--6---------- dopravním/dopravní/AAIS6----1A---- provozu/provoz/NNIS6-----A---1 se/se/P7--4----------";"chovají/chovat/VB-P---3P-AAI-- nezdvořile/zdvořile/Dg-------1N---- ,/,/Z:------------- mají/mít/VB-P---3P-AAI-- rádi/rád/ACMP------A---- guláš/guláš/NNIS4-----A---- ,/,/Z:------------- klobásu/klobása/NNFS4-----A---- a/a/J^------------- papriku/paprika/NNFS4-----A---- ,/,/Z:------------- jsou/být/VB-P---3P-AAI-- dobrými/dobrý/AAMP7----1A---- hostiteli/hostitel/NNMP7-----A---- ,/,/Z:------------- hladovění/hladovění/NNNS1-----A---- je/být/VB-S---3P-AAI-- u/u/RR--2---------- nich/oni/P5MP2--3------- vyloučeno/vyloučit/VsNS------APP-- ,/,/Z:------------- kde/kde/Db------------- můžou/moci/VB-P---3P-AAI-- ,/,/Z:------------- tam/tam/Db------------- vyznávají/vyznávat/VB-P---3P-AAI-- lásku/láska/NNFS4-----A----";",/,/Z:------------- stále/stále/Dg-------1A---- se/se/P7--4---------- líbají/líbat/VB-P---3P-AAI-- ,/,/Z:------------- především/především/TT------------- na/na/RR--6---------- křižovatkách/křižovatka/NNFP6-----A---- a/a/J^------------- v/v/RR--6---------- metru/metro/NNNS6-----A---- ././Z:-------------"
"72";"A/a/J^------------- k/k/RR--3---------- čemu/co/PQ--3---------- kromě/kromě/RR--2---------- tebe/ty/PP-S2--2-------";"chovám/chovat/VB-S---1P-AAI-- lásku/láska/NNFS4-----A----";"?/?/Z:-------------"
"73";"Sedávala/sedávat/VpFS----R-AAI-- v/v/RR--6---------- pletené/pletený/AAFS6----1A---- houpací/houpací/AAFS6----1A---- židli/židle/NNFS6-----A---- a/a/J^------------- hovořila/hovořit/VpFS----R-AAI-- o/o/RR--6---------- zašlých/zašlý/AAIP6----1A---- časech/čas/NNIP6-----A---- ,/,/Z:------------- vzpomínala/vzpomínat/VpFS----R-AAI-- na/na/RR--4---------- velikost/velikost/NNFS4-----A---- a/a/J^------------- neštěstí/neštěstí/NNNS4-----A---- jejich/jejich/PSFS2-P3------- rodiny/rodina/NNFS2-----A---- a/a/J^------------- zmizelou/zmizelý/AAFS4----1A---- nádheru/nádhera/NNFS4-----A---- Maconda/Macondo/NNNS2-----A---- ,/,/Z:------------- zatímco/zatímco/J,------------- Álvaro/Álvaro/NNMS1-----A---- svým/svůj/P8IS7---------- halasným/halasný/AAIS7----1A---- smíchem/smích/NNIS7-----A---- děsil/děsit/VpMS----R-AAI-- kajmany/kajman/NNMP4-----A---- a/a/J^------------- Alfonso/Alfons/NNMS1-----A---- si/se/P7--3---------- vymýšlel/vymýšlet/VpMS----R-AAI-- hrůzostrašné/hrůzostrašný/AAFP4----1A---- historky/historka/NNFP4-----A---- o/o/RR--6---------- bukačích/bukač/NNMP6-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- minulý/minulý/AAIS4----1A---- týden/týden/NNIS4-----A---- vyklovali/vyklovat/VpMP----R-AAP-- oči/oko/NNFP4-----A---- čtyřem/čtyři/ClMP3---------- zákazníkům/zákazník/NNMP3-----A---- ,/,/Z:------------- poněvadž/poněvadž/J,------------- se/se/P7--4---------- slušně/slušně/Dg-------1A----";"chovali/chovat/VpMP----R-AAI-- ,/,/Z:------------- a/a/J^------------- Gabriel/Gabriel/NNMS1-----A---- byl/být/VpMS----R-AAI-- na/na/RR--6---------- pokoji/pokoj/NNIS6-----A---- se/s/RV--7---------- zadumanou/zadumaný/AAFS7----1A---- mulatkou/mulatka/NNFS7-----A---- ,/,/Z:------------- která/který/P4FS1---------- za/za/RR--4---------- lásku/láska/NNFS4-----A----";"nechtěla/chtít/VpFS----R-NAI-- peníze/peníze/NNIP4-----A---- ,/,/Z:------------- ale/ale/J^------------- dopisy/dopis/NNIP4-----A---- pro/pro/RR--4---------- svého/svůj/P8MS4---------- snoubence/snoubenec/NNMS4-----A---- podloudníka/podloudník/NNMS4-----A---- ,/,/Z:------------- jenž/jenž/PJMS1---------- seděl/sedět/VpMS----R-AAI-- ve/v/RV--6---------- vězení/vězení/NNNS6-----A---- na/na/RR--6---------- druhém/druhý/CrIS6---------- břehu/břeh/NNIS6-----A---- Orinoka/Orinoko/NNNS2-----A---- ,/,/Z:------------- poněvadž/poněvadž/J,------------- mu/on/PHMS3--3------- pohraniční/pohraniční/AAFP1----1A---- hlídky/hlídka/NNFP1-----A---- daly/dát/VpFP----R-AAP-- projímadlo/projímadlo/NNNS4-----A---- a/a/J^------------- pak/pak/Db------------- ho/on/PHMS4--3------- držely/držet/VpFP----R-AAI-- na/na/RR--6---------- nočníku/nočník/NNIS6-----A---- tak/tak/Db------------- dlouho/dlouho/Dg-------1A---- ,/,/Z:------------- až/až/J,------------- ho/on/PHMS4--3------- naplnil/naplnit/VpMS----R-AAP-- výkaly/výkal/NNIP7-----A---- a/a/J^------------- diamanty/diamant/NNIP1-----A---- ././Z:-------------"
"74";"Tak/tak/Db------------- to/ten/PDNS1---------- přece/přece/TT------------- má/mít/VB-S---3P-AAI-- být/být/Vf--------A-I-- ,/,/Z:------------- tak/tak/J^------------- se/se/P7--4---------- slušně/slušně/Dg-------1A---- vychovaní/vychovaný/AAMP1----1A---- lidé/člověk/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- ,/,/Z:------------- tak/tak/J^------------- projevují/projevovat/VB-P---3P-AAI-- úctu/úcta/NNFS4-----A---- a/a/J^------------- lásku/láska/NNFS4-----A----";"k/k/RR--3---------- tomu/ten/PDMS3---------- druhému/druhý/CrMS3---------- -/-/Z:------------- podle/podle/RR--2---------- Veroniky/Veronika/NNFS2-----A---- ././Z:-------------"
"75";"""/""/Z:------------- Ano/ano/TT------------- ,/,/Z:------------- Čeněk/Čeněk/NNMS1-----A----";"chová/chovat/VB-S---3P-AAI-- ve/v/RV--6---------- svém/svůj/P8NS6---------- okoralém/okoralý/AANS6----1A---- srdci/srdce/NNNS6-----A---- ,/,/Z:------------- v/v/RR--6---------- srdci/srdce/NNNS6-----A---- obaleném/obalený/AANS6----1A---- tvrdou/tvrdý/AAFS7----1A---- černou/černý/AAFS7----1A---- slupkou/slupka/NNFS7-----A---- ,/,/Z:------------- jednu/jeden/ClFS4---------- lásku/láska/NNFS4-----A----";"././Z:-------------"
"76";"Kapitán/kapitán/NNMS1-----A---- Samaritano/Samaritano/X@-------------";"choval/chovat/VpMS----R-AAI-- ke/k/RV--3---------- kapustňákům/kapustňák/NNMP3-----A---- lásku/láska/NNFS4-----A----";"takřka/takřka/Db------------- mateřskou/mateřský/AAFS4----1A---- ,/,/Z:------------- neboť/neboť/J^------------- mu/on/PHMS3--3------- připadali/připadat/VpMP----R-AAI-- jako/jako/J,------------- ženy/žena/NNFP1-----A---- trestem/trest/NNIS7-----A---- zakleté/zakletý/AAFP1----1A---- za/za/RR--4---------- nějaký/nějaký/PZIS4---------- poklesek/poklesek/NNIS4-----A---- v/v/RR--6---------- lásce/láska/NNFS6-----A---- ,/,/Z:------------- a/a/J^------------- za/za/RR--4---------- jistou/jistý/AAFS4----1A---- věc/věc/NNFS4-----A---- bral/brát/VpMS----R-AAI-- legendu/legenda/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- jsou/být/VB-P---3P-AAI-- to/ten/PDNS1---------- jediné/jediný/AAFP1----1A---- samice/samice/NNFS1-----A---- bez/bez/RR--2---------- samců/samec/NNMP2-----A---- v/v/RR--6---------- živočišné/živočišný/AAFS6----1A---- říši/říše/NNFS6-----A---- ././Z:-------------"
"77";"„/""/Z:------------- Spousty/spousta/NNFP1-----A---- lidí/člověk/NNMP2-----A---- si/se/P7--3---------- myslí/myslet/VB-P---3P-AAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- takto/takto/Db-------------";"chovají/chovat/VB-P---3P-AAI-- jen/jen/Db------------- ženy/žena/NNFP1-----A---- ,/,/Z:------------- které/který/P4FP1---------- v/v/RR--6---------- životě/život/NNIS6-----A---- nic/nic/PW--4---------- nedokázaly/dokázat/VpFP----R-NAP-- ,/,/Z:------------- tak/tak/J^------------- si/se/P7--3---------- vysnily/vysnít/VpFP----R-AAP-- aspoň/aspoň/Db------------- tu/ten/PDFS4---------- lásku/láska/NNFS4-----A----";"././Z:-------------"
"78";"Chci/chtít/VB-S---1P-AAI-- tím/ten/PDNS7---------- říct/říci/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- čtenáři/čtenář/NNMP1-----A---- k/k/RR--3---------- němu/on/P5MS3--3-------";"chovají/chovat/VB-P---3P-AAI-- jakousi/jakýsi/PZFS4---------- spikleneckou/spiklenecký/AAFS4----1A---- lásku/láska/NNFS4-----A----";",/,/Z:------------- která/který/P4FS1---------- je/být/VB-S---3P-AAI-- většinou/většinou/Db------------- vyhrazena/vyhradit/VsFS------APP-- jenom/jen/Db------------- domácím/domácí/AAMP3----1A---- autorům/autor/NNMP3-----A---- ././Z:-------------"
"79";"Nevěsty/nevěsta/NNFP1-----A---- (/(/Z:------------- není/být/VB-S---3P-NAI-- znám/znám/ACIS------A---- případ/případ/NNIS1-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- tento/tento/PDIS4---------- rituál/rituál/NNIS4-----A---- podstoupil/podstoupit/VpMS----R-AAP-- muž/muž/NNMS1-----A---- )/)/Z:------------- při/při/RR--6---------- svatebním/svatební/AAIS6----1A---- slibu/slib/NNIS6-----A---- hovoří/hovořit/VB-S---3P-AAI-- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- si/se/P7--3---------- odpouštějí/odpouštět/VB-P---3P-AAI-- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- k/k/RR--3---------- sobě/se/P6--3---------- v/v/RR--6---------- minulosti/minulost/NNFS6-----A----";"chovaly/chovat/VpFP----R-AAI-- nelaskavě/nelaskavě/Dg-------1N---- ,/,/Z:------------- slibují/slibovat/VB-P---3P-AAI-- si/se/P7--3---------- lásku/láska/NNFS4-----A----";"a/a/J^------------- oddanost/oddanost/NNFS4-----A---- ././Z:-------------"
"80";"A/a/J^------------- nepochyboval/pochybovat/VpMS----R-NAI-- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- Michiko/Michiko/NNFS1-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- také/také/Db-------------";"chová/chovat/VB-S---3P-AAI-- lásku/láska/NNFS4-----A----";",/,/Z:------------- nicméně/nicméně/J^------------- však/však/J^------------- do/do/RR--2---------- jisté/jistý/AAFS2----1A---- míry/míra/NNFS2-----A---- musel/muset/VpIS----R-AAI-- existovat/existovat/Vf--------A-I-- ještě/ještě/Db------------- nějaký/nějaký/PZIS1---------- sekundární/sekundární/AAIS1----1A---- důvod/důvod/NNIS1-----A---- ,/,/Z:------------- proč/proč/Db------------- si/se/P7--3---------- ho/on/PHIS4--3------- Michiko/Michiko/NNFS1-----A---- chtěla/chtít/VpFS----R-AAI-- vzít/vzít/Vf--------A-P-- ././Z:-------------"
"81";"Bylo/být/VpNS----R-AAI-- jí/on/PPFS3--3------- dvacet/dvacet/Cn-S1---------- ,/,/Z:------------- měla/mít/VpFS----R-AAI-- tři/tři/ClMP4---------- syny/syn/NNMP4-----A---- ,/,/Z:------------- ale/ale/J^------------- jak/jak/Db------------- ona/on/PPFS1--3------- se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5MP3--3------- hezky/hezky/Dg-------1A----";"chovala/chovat/VpFS----R-AAI-- ,/,/Z:------------- lásku/láska/NNFS4-----A----";"jim/oni/PPMP3--3------- dávala/dávat/VpFS----R-AAI-- ,/,/Z:------------- pozornost/pozornost/NNFS4-----A---- ,/,/Z:------------- a/a/J^------------- přitom/přitom/Db------------- s/s/RR--7---------- takovou/takový/PDFS7---------- přirozenou/přirozený/AAFS7----1A---- autoritou/autorita/NNFS7-----A---- ././Z:-------------"
"82";"Jeho/jeho/PSFS1-S3------- slavná/slavný/AAFS1----1A---- dcera/dcera/NNFS1-----A---- Milena/Milena/NNFS1-----A---- k/k/RR--3---------- němu/on/P5MS3--3-------";"chovala/chovat/VpFS----R-AAI-- „/""/Z:------------- sveřepou/sveřepý/AAFS4----1A---- lásku/láska/NNFS4-----A----";"“/""/Z:------------- ././Z:-------------"
"83";"Možná/možná/Db------------- že/že/J,------------- mě/já/PH-S4--1------- měl/mít/VpMS----R-AAI-- za/za/RR--4---------- bláznivou/bláznivý/AAFS4----1A---- ženskou/ženská/NNFS4-----A---- a/a/J^------------- nijak/nijak/Db------------- se/se/P7--4---------- toto/tento/PDNS4---------- své/svůj/P8NS4---------1 mínění/mínění/NNNS4-----A---- nesnažil/snažit/VpMS----R-NAI-- skrývat/skrývat/Vf--------A-I-- ,/,/Z:------------- ale/ale/J^------------- ke/k/RV--3---------- Karlovi/Karel/NNMS3-----A----";"choval/chovat/VpMS----R-AAI-- jakousi/jakýsi/PZFS4---------- úctu/úcta/NNFS4-----A---- ,/,/Z:------------- a/a/J^------------- když/když/J,------------- mu/on/PHMS3--3------- Karel/Karel/NNMS1-----A---- napsal/napsat/VpMS----R-AAP-- :/:/Z:------------- ""/""/Z:------------- Pro/pro/RR--4---------- všechnu/všechen/PLFS4---------- lásku/láska/NNFS4-----A----";"ke/k/RV--3---------- mně/já/PP-S3--1------- ,/,/Z:------------- jeďte/jet/Vi-P---2--A-I-- k/k/RR--3---------- mé/můj/PSFS3-S1------1 manželce/manželka/NNFS3-----A---- ,/,/Z:------------- ""/""/Z:------------- nemohl/moci/VpMS----R-NAI-- odmítnout/odmítnout/Vf--------A-P-- ././Z:-------------"
"84";"Jednotlivé/jednotlivý/AAIP1----1A---- paragrafy/paragraf/NNIP1-----A---- se/se/P7--4---------- týkaly/týkat/VpIP----R-AAI-- jednoty/jednota/NNFS2-----A---- řádu/řád/NNIS2-----A---- ,/,/Z:------------- opravdové/opravdový/AAFS2----1A---- věrnosti/věrnost/NNFS2-----A---- bratří/bratr/NNMP2-----A---1 ,/,/Z:------------- kteří/který/P4MP1---------- měli/mít/VpMP----R-AAI-- toužit/toužit/Vf--------A-I-- po/po/RR--6---------- dosažení/dosažení/NNNS6-----A---- dokonalosti/dokonalost/NNFS2-----A---- ,/,/Z:------------- jednat/jednat/Vf--------A-I-- ve/v/RV--6---------- jménu/jméno/NNNS6-----A---1 lidskosti/lidskost/NNFS2-----A---- a/a/J^------------- spravedlnosti/spravedlnost/NNFS2-----A---- ,/,/Z:------------- podílet/podílet/Vf--------A-I-- se/se/P7--4---------- na/na/RR--6---------- podpoře/podpora/NNFS6-----A---- šíření/šíření/NNNS2-----A---- věd/věda/NNFP2-----A---- a/a/J^------------- umění/umění/NNNS2-----A---- ,/,/Z:-------------";"chovat/chovat/Vf--------A-I-- se/se/P7--4---------- střídmě/střídmě/Dg-------1A---- a/a/J^------------- hospodárně/hospodárně/Dg-------1A---- ,/,/Z:------------- být/být/Vf--------A-I-- spokojeni/spokojený/ACMP------A---- se/s/RV--7---------- svým/svůj/P8IS7---------- údělem/úděl/NNIS7-----A---- ,/,/Z:------------- být/být/Vf--------A-I-- ohleduplní/ohleduplný/AAMP1----1A---- vůči/vůči/RR--3---------- starým/starý/AAMP3----1A---- lidem/člověk/NNMP3-----A---- ,/,/Z:------------- nadřízeným/nadřízený/AAMP3----1A---- a/a/J^------------- státním/státní/AAMP3----1A---- úředníkům/úředník/NNMP3-----A---- ,/,/Z:------------- pěstovat/pěstovat/Vf--------A-I-- přátelství/přátelství/NNNS4-----A---- a/a/J^------------- lásku/láska/NNFS4-----A----";"mezi/mezi/RR--7---------- bratry/bratr/NNMP7-----A---- ,/,/Z:------------- žít/žít/Vf--------A-I-- v/v/RR--6---------- srdečných/srdečný/AAIP6----1A---- a/a/J^------------- láskyplných/láskyplný/AAIP6----1A---- vztazích/vztah/NNIP6-----A---- se/s/RV--7---------- všemi/všechen/PLMP7---------- lidmi/člověk/NNMP7-----A---- ,/,/Z:------------- být/být/Vf--------A-I-- snaživí/snaživý/AAMP1----1A---- a/a/J^------------- pracovití/pracovitý/AAMP1----1A---- ,/,/Z:------------- plnit/plnit/Vf--------A-I-- řádně/řádně/Dg-------1A---- otcovské/otcovský/AAFP4----1A---- povinnosti/povinnost/NNFP4-----A---- i/i/J^------------- povinnosti/povinnost/NNFP4-----A---- vyplývající/vyplývající/AGFP4-----A---- z/z/RR--2---------- jejich/jejich/PSNS2-P3------- společenského/společenský/AANS2----1A---- postavení/postavení/NNNS2-----A---- a/a/J^------------- funkcí/funkce/NNFP2-----A---- ././Z:-------------"
"85";"";"Chovala/chovat/VpFS----R-AAI-- jste/být/VB-P---2P-AAI-- lásku/láska/NNFS4-----A----";"ke/k/RV--3---------- zvířatům/zvíře/NNNP3-----A---- (/(/Z:------------- zejména/zejména/TT------------- ke/k/RV--3---------- koním/kůň/NNMP3-----A---- )/)/Z:------------- již/již/Db------------- od/od/RR--2---------- dětství/dětství/NNNS2-----A---- ?/?/Z:-------------"
"86";"Ale/ale/J^------------- Penelope/Penelope/NNFS1-----A---- Cheah/Cheah/X@------------- kromě/kromě/RR--2---------- své/svůj/P8FS2---------1 architektonické/architektonický/AAFS2----1A---- kvalifikace/kvalifikace/NNFS2-----A----";"chovala/chovat/VpFS----R-AAI-- také/také/Db------------- lásku/láska/NNFS4-----A----";"ke/k/RV--3---------- starým/starý/AAFP3----1A---- koloniálním/koloniální/AAFP3----1A---- budovám/budova/NNFP3-----A---- v/v/RR--6---------- Penangu/Penang/NNIS6-----A---- ././Z:-------------"
"87";"Cítím/cítit/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- si/se/P7--3---------- sama/sám/PLFS1---------- odporuji/odporovat/VB-S---1P-AAI-1 ,/,/Z:------------- neboť/neboť/J^------------- tě/ty/PH-S4--2------- miluji/milovat/VB-S---1P-AAI-1 ,/,/Z:------------- avšak/avšak/J^------------- zároveň/zároveň/Db------------- vnímám/vnímat/VB-S---1P-AAI-- opovržení/opovržení/NNNS4-----A---- ,/,/Z:------------- v/v/RR--6---------- němž/jenž/P9NS6---------- Trójané/Trójan/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- naši/náš/PSFS4-P1------- lásku/láska/NNFS4-----A----";",/,/Z:------------- a/a/J^------------- já/já/PP-S1--1------- -/-/Z:------------- což/co/PE--1---------- je/být/VB-S---3P-AAI-- ještě/ještě/Db------------- horší/špatný/AANS1----2A---- -/-/Z:------------- to/ten/PDNS4---------- opovržení/opovržení/NNNS4-----A---- sdílím/sdílet/VB-S---1P-AAI-- ././Z:------------- ""/""/Z:-------------"
"88";"Vždyť/vždyť/J^------------- psa/pes/NNMS4-----A---- si/se/P7--3---------- člověk/člověk/NNMS1-----A---- zpravidla/zpravidla/Db------------- pořizuje/pořizovat/VB-S---3P-AAI-- proto/proto/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- k/k/RR--3---------- němu/on/P5MS3--3-------";"choval/chovat/VpMS----R-AAI-- lásku/láska/NNFS4-----A----";"././Z:-------------"
"89";"Všichni/všechen/PLMP1----------";"chovají/chovat/VB-P---3P-AAI-- k/k/RR--3---------- živé/živý/AAFS3----1A---- a/a/J^------------- bohaté/bohatý/AAFS3----1A---- balkánské/balkánský/AAFS3----1A---- hudbě/hudba/NNFS3-----A---- lásku/láska/NNFS4-----A----";",/,/Z:------------- jež/jenž/PJFS1---------- je/být/VB-S---3P-AAI-- jim/oni/PPMP3--3------- inspirací/inspirace/NNFS7-----A---- v/v/RR--6---------- jejich/jejich/PSFS6-P3------- vlastní/vlastní/AAFS6----1A---- tvorbě/tvorba/NNFS6-----A---- ././Z:-------------"
"90";"Herečka/herečka/NNFS1-----A---- totiž/totiž/TT-------------";"nechová/chovat/VB-S---3P-NAI-- lásku/láska/NNFS4-----A----";"nejen/nejen/Db------------- ke/k/RV--3---------- zbytečným/zbytečný/AAFP3----1A---- věcem/věc/NNFP3-----A---- ,/,/Z:------------- ale/ale/J^------------- ani/ani/J^------------- ke/k/RV--3---------- sporáku/sporák/NNIS3-----A---- ././Z:-------------"
"91";"A/a/J^------------- tak/tak/J^------------- se/se/P7--4---------- snaží/snažit/VB-S---3P-AAI-- dobře/dobře/Dg-------1A----";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- si/se/P7--3---------- získalo/získat/VpNS----R-AAP-- lásku/láska/NNFS4-----A----";"rodičů/rodič/NNMP2-----A---- ././Z:-------------"
"92";"Nevylučuje/vylučovat/VB-S---3P-NAI-- ani/ani/J^------------- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- děti/dítě/NNFP1-----A----";"chovají/chovat/VB-P---3P-AAI-- lásku/láska/NNFS4-----A----";"a/a/J^------------- úctu/úcta/NNFS4-----A---- ke/k/RV--3---------- svým/svůj/P8MP3---------- rodičům/rodič/NNMP3-----A---- ,/,/Z:------------- a/a/J^------------- –/-/Z:------------- nejdůležitější/důležitý/AAFS1----3A---- ze/z/RV--2---------- všeho/všechen/PLNS2---------- –/-/Z:------------- předpokládá/předpokládat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- rodiče/rodič/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI-- také/také/Db------------- úctu/úcta/NNFS4-----A---- ke/k/RV--3---------- svým/svůj/P8FP3---------- dětem/dítě/NNFP3-----A---- ././Z:-------------"
"93";"Zřejmě/zřejmě/TT------------- došlo/dojít/VpNS----R-AAP-- k/k/RR--3---------- velkému/velký/AANS3----1A---- najímání/najímání/NNNS3-----A---- marketingových/marketingový/AAMP2----1A---- specialistů/specialista/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- si/se/P7--3----------";"chovají/chovat/VB-P---3P-AAI-- lásku/láska/NNFS4-----A----";"k/k/RR--3---------- těmto/tento/PDFP3---------- sítím/síť/NNFP3-----A---- ././Z0------------- )/)/Z:-------------"
"94";"Zřejmě/zřejmě/TT------------- došlo/dojít/VpNS----R-AAP-- k/k/RR--3---------- velkému/velký/AANS3----1A---- najímání/najímání/NNNS3-----A---- marketingových/marketingový/AAMP2----1A---- specialistů/specialista/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- si/se/P7--3----------";"chovají/chovat/VB-P---3P-AAI-- lásku/láska/NNFS4-----A----";"k/k/RR--3---------- těmto/tento/PDFP3---------- sítím/síť/NNFP3-----A---- ././Z0------------- )/)/Z:-------------"
