id;left;kwic;right;VNP?;doc.txtype_group
242;Ministerstvo/ministerstvo/NNNS1-----A---- dopravy/doprava/NNFS2-----A---- totiž/totiž/TT-------------;chová/chovat/VB-S---3P-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- právě/právě/Db------------- na/na/RR--6---------- těchto/tento/PDFP6---------- dálnicích/dálnice/NNFP6-----A---- se/se/P7--4---------- nejvíce/hodně/Dg-------3A---- podvádí/podvádět/VB-S---3P-AAI-- a/a/J^------------- celníci/celník/NNMP1-----A---- nestíhají/stíhat/VB-P---3P-NAI-- hříšníky/hříšník/NNMP4-----A---- zachytávat/zachytávat/Vf--------A-I-- ././Z:-------------;1;NMG: publicistika
243;Ten/ten/PDMS1----------;choval/chovat/VpMS----R-AAI-- ke/k/RV--3---------- vzdělaným/vzdělaný/AAFP3----1A---- vrstvám/vrstva/NNFP3-----A---- své/svůj/P8FS2---------1 země/země/NNFS2-----A---- jen/jen/Db------------- pohrdání/pohrdání/NNNS4-----A---- a/a/J^------------- podezření/podezření/NNNS4-----A----;a/a/J^------------- přednostně/přednostně/Dg-------1A---- získával/získávat/VpMS----R-AAI-- své/svůj/P8MP4---------1 stoupence/stoupenec/NNMP4-----A---- v/v/RR--6---------- baštách/bašta/NNFP6-----A---- nevědomosti/nevědomost/NNFS2-----A---- ,/,/Z:------------- na/na/RR--6---------- tržištích/tržiště/NNNP6-----A---- a/a/J^------------- vsích/ves/NNFP6-----A---- ././Z:-------------;1;TODO
244;Ponechal/ponechat/VpMS----R-AAP-- jsem/být/VB-S---1P-AAI-- děcko/děcko/NNNS4-----A---- rodičům/rodič/NNMP3-----A---- ,/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- na/na/RR--6---------- koupališti/koupaliště/NNNS6-----A----;chovali/chovat/VpMP----R-AAI-- až/až/TT------------- neuvěřitelně/uvěřitelně/Dg-------1N---- klidně/klidně/Dg-------1A---- a/a/J^------------- protože/protože/J,------------- jsem/být/VB-S---1P-AAI-- měl/mít/VpMS----R-AAI-- podezření/podezření/NNNS4-----A----;na/na/RR--4---------- nedbalostní/nedbalostní/AAIS4----1A---- trestný/trestný/AAIS4----1A---- čin/čin/NNIS4-----A---- ././Z:-------------;0;NMG: publicistika
245;Vzhledem/vzhledem/RF------------- k/k/RR--3---------- neúctě/neúcta/NNFS3-----A---- ,/,/Z:------------- které/který/P4FS3---------- se/se/P7--4---------- v/v/RR--6---------- televizi/televize/NNFS6-----A---- těší/těšit/VB-S---3P-AAI-- jazyk/jazyk/NNIS1-----A---- ,/,/Z:-------------;chovám/chovat/VB-S---1P-AAI-- vážné/vážný/AANS4----1A---- podezření/podezření/NNNS4-----A----;",/,/Z:------------- že/že/J,------------- jsem/být/VB-S---1P-AAI-- odtud/odtud/Db------------- zaslechl/zaslechnout/VpMS----R-AAP-1 dokonce/dokonce/TT------------- v/v/RR--6---------- dabovaném/dabovaný/AAIS6----1A---- anglickém/anglický/AAIS6----1A---- drámu/drámu/X@------------- informaci/informace/NNFS4-----A---- ,/,/Z:------------- podle/podle/RR--2---------- níž/jenž/P9FS2---------- ""/""/Z:------------- paní/paní/NNFS1-----A---- odjela/odjet/VpFS----R-AAP-- do/do/RR--2---------- Vorčestru/vorčestr/NNIS2-----A---- ""/""/Z:------------- a/a/J^------------- do/do/RR--2---------- stejného/stejný/AANS2----1A---- města/město/NNNS2-----A---- odeslal/odeslat/VpMS----R-AAP-- sportovní/sportovní/AAMS1----1A---- redaktor/redaktor/NNMS1-----A---- jednoho/jeden/ClMS4---------- hráče/hráč/NNMS4-----A---- ,/,/Z:------------- ovšem/ovšem/J^------------- tentokrát/tentokrát/Db------------- až/až/TT------------- do/do/RR--2---------- Nové/nový/AAFS2----1A---- Anglie/Anglie/NNFS2-----A---- v/v/RR--6---------- Americe/Amerika/NNFS6-----A---- ././Z:-------------";1;NMG: publicistika
246;Což/co/PE--4---------- nemohou/moci/VB-P---3P-NAI-1 ,/,/Z:------------- tak/tak/J^------------- je/oni/PPIP4--3------- stírá/stírat/VB-S---3P-AAI-- svou/svůj/P8FS7---------1 nelibostí/nelibost/NNFS7-----A---- ,/,/Z:------------- ale/ale/J^------------- zase/zase/Db------------- nikoliv/nikoli/TT------------- za/za/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4----------;chovají/chovat/VB-P---3P-AAI-- či/či/J^------------- jednají/jednat/VB-P---3P-AAI-- ,/,/Z:------------- ale/ale/J^------------- v/v/RR--6---------- hloubi/hloub/NNFS6-----A---- duše/duše/NNFS2-----A---- za/za/RR--4---------- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- oni/oni/PPMP1--3------- všechno/všechen/PLNS4---------- tohle/tenhle/PDNS4---------- víceméně/víceméně/Db------------- zdarma/zdarma/Db------------- mají/mít/VB-P---3P-AAI-- ././Z:-------------;0;NMG: publicistika
247;;Choval/chovat/VpMS----R-AAI-- se/se/P7--4---------- často/často/Dg-------1A---- nezdvořile/zdvořile/Dg-------1N---- a/a/J^------------- dokonce/dokonce/TT------------- mám/mít/VB-S---1P-AAI-- podezření/podezření/NNNS4-----A----;",/,/Z:------------- že/že/J,------------- mi/já/PH-S3--1------- opakovaně/opakovaně/Dg-------1A---- poškodil/poškodit/VpMS----R-AAP-- kolo/kolo/NNNS4-----A---- u/u/RR--2---------- mého/můj/PSNS2-S1------- auta/auto/NNNS2-----A---- ,/,/Z:------------- ale/ale/J^------------- to/ten/PDNS1---------- jsou/být/VB-P---3P-AAI-- věci/věc/NNFP1-----A---- ,/,/Z:------------- které/který/P4FP1---------- se/se/P7--4---------- obtížně/obtížně/Dg-------1A---- dokazují/dokazovat/VB-P---3P-AAI-- ,/,/Z:------------- když/když/J,------------- u/u/RR--2---------- toho/ten/PDMS2---------- člověka/člověk/NNMS2-----A---- nechytnete/chytnout/VB-P---2P-NAP-- za/za/RR--4---------- ruku/ruka/NNFS4-----A---- ,/,/Z:------------- ""/""/Z:------------- uvažuje/uvažovat/VB-S---3P-AAI-- pan/pán/NNMS1-----A---- Jiří/Jiří/NNMS1-----A---- ././Z:-------------";0;NMG: publicistika
248;"„/""/Z:------------- Evropská/evropský/AAFS1----1A---- unie/unie/NNFS1-----A----";chová/chovat/VB-S---3P-AAI-- vážná/vážný/AANP4----1A---- podezření/podezření/NNNP4-----A----;",/,/Z:------------- co/co/Db------------- se/se/P7--4---------- dominance/dominance/NNFS1-----A---- Googlu/Google/NNIS2-----A---- týče/týkat/VB-S---3P-AAI-1 ,/,/Z:------------- “/""/Z:------------- prohlásila/prohlásit/VpFS----R-AAP-- eurokomisařka/eurokomisařka/NNFS1-----A---- pro/pro/RR--4---------- britský/britský/AAIS4----1A---- Telegraph/Telegraph/NNIS4-----A---- ././Z:-------------";1;NMG: publicistika
249;"""/""/Z:------------- Je/být/VB-S---3P-AAI-- strašné/strašný/AANS1----1A---- ,/,/Z:------------- když/když/J,------------- se/se/P7--4---------- tak/tak/Db-------------";"chová/chovat/VB-S---3P-AAI-- starosta/starosta/NNMS1-----A---- ,/,/Z:------------- tedy/tedy/TT------------- nejvyšší/vysoký/AAMS1----3A---- představitel/představitel/NNMS1-----A---- obce/obec/NNFS2-----A---- ,/,/Z:------------- ""/""/Z:------------- komentovala/komentovat/VpFS----R-AAB-- podezření/podezření/NNNS4-----A----";jedna/jeden/ClFS1---------- z/z/RR--2---------- obyvatelek/obyvatelka/NNFP2-----A---- Záhoří/Záhoří/NNNS2-----A---- ././Z:-------------;0;NMG: publicistika
250;Policejní/policejní/AAIS1----1A---- aparát/aparát/NNIS1-----A---- se/se/P7--4---------- tedy/tedy/TT------------- od/od/RR--2---------- počátku/počátek/NNIS2-----A----;choval/chovat/VpIS----R-AAI-- tak/tak/Db------------- ,/,/Z:------------- že/že/J,------------- vzbuzoval/vzbuzovat/VpIS----R-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- na/na/RR--4---------- vyšetření/vyšetření/NNNS4-----A---- případu/případ/NNIS2-----A---- nemá/mít/VB-S---3P-NAI-- zájem/zájem/NNIS4-----A---- ,/,/Z:------------- neboť/neboť/J^------------- je/být/VB-S---3P-AAI-- do/do/RR--2---------- něj/on/P5IS2--3------- sám/sám/PLMS1---------- zapleten/zaplést/VsMS------APP-- ././Z:-------------;0;NMG: publicistika
251;Inspektoři/inspektor/NNMP1-----A---- však/však/J^-------------;chovají/chovat/VB-P---3P-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- v/v/RR--6---------- Íránu/Írán/NNIS6-----A---- možná/možná/TT------------- nacházejí/nacházet/VB-P---3P-AAI-- další/další/AAIP1----1A---- tajné/tajný/AAIP1----1A---- provozy/provoz/NNIP1-----A---- ././Z:-------------;1;NMG: publicistika
252;Premiér/premiér/NNMS1-----A---- Topolánek/Topolánek/NNMS1-----A---- se/se/P7--4---------- už/už/Db------------- stihl/stihnout/VpMS----R-AAP-1 pochválit/pochválit/Vf--------A-P-- ,/,/Z:------------- jak/jak/Db------------- správně/správně/Dg-------1A---- se/se/P7--4----------;"choval/chovat/VpMS----R-AAI-- ,/,/Z:------------- když/když/J,------------- Čunka/Čunek/NNMS4-----A---- svého/svůj/P8IS2---------- času/čas/NNIS2-----A---- neodvolal/odvolat/VpMS----R-NAP-- ""/""/Z:------------- jen/jen/Db------------- ""/""/Z:------------- pro/pro/RR--4---------- samotné/samotný/AANS4----1A---- podezření/podezření/NNNS4-----A----";././Z:-------------;0;NMG: publicistika
