id;left;kwic;right
"249";"K/k/RR--3---------- vyhledání/vyhledání/NNNS3-----A---- odborné/odborný/AAFS2----1A---- pomoci/pomoc/NNFS2-----A---- je/oni/PPFP4--3------- může/moci/VB-S---3P-AAI-- zavést/zavést/Vf--------A-P-- také/také/Db------------- jistý/jistý/AAIS4----1A----";"pocit/pocit/NNIS4-----A---- zahanbení/zahanbení/NNNS2-----A---- a/a/J^------------- lítosti/lítost/NNFS2-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"tímto/tento/PDIS7---------- nedůstojným/důstojný/AAIS7----1N---- ,/,/Z:------------- zraňujícím/zraňující/AGIS7-----A---- způsobem/způsob/NNIS7-----A---- ././Z:-------------"
"250";"„/""/Z:------------- Nemám/mít/VB-S---1P-NAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- společnost/společnost/NNFS1-----A---- v/v/RR--6---------- tomto/tento/PDIS6---------- ohledu/ohled/NNIS6-----A---- v/v/RR--6---------- posledních/poslední/AANP6----1A---- pár/pár/Db------------- letech/rok/NNNP6-----A---- výrazně/výrazně/Dg-------1A---- změnila/změnit/VpFS----R-AAP-- ,/,/Z:------------- “/""/Z:------------- říká/říkat/VB-S---3P-AAI-- Petr/Petr/NNMS1-----A---- Pražák/Pražák/NNMS1-----A---- a/a/J^------------- pokračuje/pokračovat/VB-S---3P-AAI-- :/:/Z:------------- „/""/Z:------------- Když/když/J,------------- o/o/RR--6---------- někom/někdo/PZM-6---------- řekneme/říci/VB-P---1P-AAP-- ,/,/Z:------------- že/že/J,------------- je/být/VB-S---3P-AAI-- drzý/drzý/AAMS1----1A---- nebo/nebo/J^------------- že/že/J,------------- zlobí/zlobit/VB-S---3P-AAI-- ,/,/Z:------------- znamená/znamenat/VB-S---3P-AAI-- to/ten/PDNS1---------- pouze/pouze/Db------------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- nechová/chovat/VB-S---3P-NAI--";"podle/podle/RR--2---------- našich/náš/PSNP2-P1------- očekávání/očekávání/NNNP2-----A---- a/a/J^------------- představ/představa/NNFP2-----A---- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- co/co/PQ--1---------- je/být/VB-S---3P-AAI-- a/a/J^------------- co/co/PQ--1---------- není/být/VB-S---3P-NAI-- zlobení/zlobení/NNNS1-----A---- ././Z:-------------"
"251";"Pro/pro/RR--4---------- pedagogy/pedagog/NNMP4-----A---- je/být/VB-S---3P-AAI-- na/na/RR--4---------- rozdíl/rozdíl/NNIS4-----A---- od/od/RR--2---------- žáků/žák/NNMP2-----A---- důležitější/důležitý/AANS1----2A---- žít/žít/Vf--------A-I-- ve/v/RV--6---------- zdravém/zdravý/AANS6----1A---- životním/životní/AANS6----1A---- prostředí/prostředí/NNNS6-----A---- ,/,/Z:------------- žít/žít/Vf--------A-I-- ve/v/RV--6---------- shodě/shoda/NNFS6-----A---- se/s/RV--7---------- svojí/svůj/P8FS7---------- náboženskou/náboženský/AAFS7----1A---- vírou/víra/NNFS7-----A---- ,/,/Z:------------- mít/mít/Vf--------A-I--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- je/být/VB-S---3P-AAI-- člověk/člověk/NNMS1-----A---- někomu/někdo/PZM-3---------- užitečný/užitečný/AAMS1----1A---- ,/,/Z:------------- být/být/Vf--------A-I-- tolerantní/tolerantní/AAMS1----1A---- ,/,/Z:------------- žít/žít/Vf--------A-I-- v/v/RR--6---------- dobrém/dobrý/AAIS6----1A---- vztahu/vztah/NNIS6-----A---- s/s/RR--7---------- ostatními/ostatní/AAMP7----1A---- lidmi/člověk/NNMP7-----A---- ,/,/Z:------------- chovat/chovat/Vf--------A-I--";"se/se/P7--4---------- vždy/vždy/Db------------- tak/tak/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- si/se/P7--3---------- člověka/člověk/NNMS2-----A---- lidé/člověk/NNMP1-----A---- vážili/vážit/VpMP----R-AAI-- ././Z:-------------"
"252";"";"Pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- sobě/se/P6--6---------- dokážu/dokázat/VB-S---1P-AAP-- dobře/dobře/Dg-------1A---- číst/číst/Vf--------A-I-- a/a/J^------------- chovat/chovat/Vf--------A-I--";"se/se/P7--4---------- podle/podle/RR--2---------- toho/ten/PDNS2---------- ,/,/Z:------------- což/co/PE--1---------- je/být/VB-S---3P-AAI-- podle/podle/RR--2---------- mě/já/PH-S2--1------- ten/ten/PDIS1---------- nejlepší/dobrý/AAIS1----3A---- způsob/způsob/NNIS1-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovat/chovat/Vf--------A-I-- „/""/Z:------------- správně/správně/Dg-------1A---- “/""/Z:------------- ././Z:-------------"
"253";"Někteří/některý/PZMP1---------- poznamenali/poznamenat/VpMP----R-AAP-- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- nich/oni/P5MP6--3------- chování/chování/NNNS1-----A---- děvčátek/děvčátko/NNNP2-----A---- vzbuzuje/vzbuzovat/VB-S---3P-AAI-- nedůvěru/nedůvěra/NNFS4-----A---- ;/;/Z:------------- měli/mít/VpMP----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- malým/malý/AAFP3----1A---- dětem/dítě/NNFP3-----A---- nemůže/moci/VB-S---3P-NAI-- doopravdy/doopravdy/TT------------- vyhovovat/vyhovovat/Vf--------A-I-- takové/takový/PDNS1---------- sezení/sezení/NNNS1-----A---- na/na/RR--6---------- místě/místo/NNNS6-----A---- -/-/Z:------------- určitě/určitě/TT------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"vzorně/vzorně/Dg-------1A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- zalíbily/zalíbit/VpFP----R-AAP-- ././Z:-------------"
"254";"Nikdy/nikdy/Db------------- u/u/RR--2---------- něho/on/P5MS2--3------1 nemáte/mít/VB-P---2P-NAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- vás/vy/PP-P4--2------- do/do/RR--2---------- něčeho/něco/PZ--2---------- nutil/nutit/VpMS----R-AAI-- a/a/J^------------- ke/k/RV--3---------- všem/všechen/PLMP3---------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- k/k/RR--3---------- sobě/se/P6--3---------- rovným/rovný/AAFP3----1A---- ././Z:-------------"
"255";"Pokud/pokud/J,------------- máte/mít/VB-P---2P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- chovat/chovat/Vf--------A-I--";"se/se/P7--4---------- k/k/RR--3---------- přírodě/příroda/NNFS3-----A---- ohleduplněji/ohleduplně/Dg-------2A---- dá/dát/VB-S---3P-AAP-- moc/moc/Db------------- práce/práce/NNFS2-----A---- ,/,/Z:------------- načerpejte/načerpat/Vi-P---2--A-P-- inspiraci/inspirace/NNFS4-----A---- od/od/RR--2---------- nás/my/PP-P2--1------- ././Z:-------------"
"256";"Nepřeji/přát/VB-S---1P-NAI-1 mu/on/PHMS3--3------- nic/nic/PW--4---------- zlého/zlý/AANS2----1A---- ,/,/Z:------------- ale/ale/J^------------- občas/občas/Db------------- mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- pan/pán/NNMS1-----A---- Koukal/Koukal/NNMS1-----A---- si/se/P7--3---------- toto/tento/PDNS4---------- neuvědomuje/uvědomovat/VB-S---3P-NAI-- a/a/J^------------- chová/chovat/VB-S---3P-AAI--";"se/se/P7--4---------- ,/,/Z:------------- jako/jako/J,------------- by/být/Vc----------I-- mu/on/PHMS3--3------- celá/celý/AAFS1----1A---- Praha/Praha/NNFS1-----A---- patřila/patřit/VpFS----R-AAI-- ././Z:-------------"
"257";"Radikálové/radikál/NNMP1-----A---- mají/mít/VB-P---3P-AAI-- totiž/totiž/TT-------------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- Američané/Američan/NNMP1-----A---- se/se/P7--4---------- příliš/příliš/Db------------- vměšují/vměšovat/VB-P---3P-AAI-- do/do/RR--2---------- záležitostí/záležitost/NNFP2-----A---- jejich/jejich/PSFP2-P3------- zemí/země/NNFP2-----A---- a/a/J^------------- diktují/diktovat/VB-P---3P-AAI-- jim/oni/PPMP3--3------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- mají/mít/VB-P---3P-AAI-- chovat/chovat/Vf--------A-I--";"././Z:-------------"
"258";"Pro/pro/RR--4---------- úspěšné/úspěšný/AANS4----1A---- hubnutí/hubnutí/NNNS4-----A---- není/být/VB-S---3P-NAI-- rozhodující/rozhodující/AGFS1-----A---- pouze/pouze/Db------------- změna/změna/NNFS1-----A---- složení/složení/NNNS2-----A---- stravy/strava/NNFS2-----A---- ,/,/Z:------------- ale/ale/J^------------- i/i/J^------------- změna/změna/NNFS1-----A---- stravovacích/stravovací/AAFP2----1A---- zvyklostí/zvyklost/NNFP2-----A---- :/:/Z:------------- Všímat/všímat/Vf--------A-I-- si/se/P7--3---------- způsobu/způsob/NNIS2-----A---- konzumace/konzumace/NNFS2-----A---- (/(/Z:------------- rychlost/rychlost/NNFS1-----A---- konzumace/konzumace/NNFS2-----A---- ,/,/Z:------------- vychutnávání/vychutnávání/NNNS1-----A---- si/se/P7--3---------- jídla/jídlo/NNNS2-----A---- …/.../Z:------------- )/)/Z:------------- ,/,/Z:------------- vyvarovat/vyvarovat/Vf--------A-P-- se/se/P7--4---------- nevědomého/vědomý/AANS2----1N---- automatického/automatický/AANS2----1A---- jedení/jedení/NNNS2-----A---- stravy/strava/NNFS2-----A---- ,/,/Z:------------- rozlišovat/rozlišovat/Vf--------A-I--";"pocit/pocit/NNIS4-----A---- hladu/hlad/NNIS2-----A---- od/od/RR--2---------- „/""/Z:------------- chuti/chuť/NNFS2-----A---1 na/na/RR--4---------- dobroty/dobrota/NNFP4-----A---- ”/""/Z:------------- ,/,/Z:------------- nejíst/jíst/Vf--------N-I-- v/v/RR--6---------- rychlosti/rychlost/NNFS6-----A---- ,/,/Z:------------- jíst/jíst/Vf--------A-I-- vždy/vždy/Db------------- u/u/RR--2---------- jídelního/jídelní/AAIS2----1A---- stolu/stůl/NNIS2-----A---- ,/,/Z:------------- nesnažit/snažit/Vf--------N-I-- se/se/P7--4---------- za/za/RR--4---------- každou/každý/PLFS4---------- cenu/cena/NNFS4-----A---- dojídat/dojídat/Vf--------A-I-- ,/,/Z:------------- potraviny/potravina/NNFP4-----A---- nenakupovat/nakupovat/Vf--------N-I-- s/s/RR--7---------- prázdným/prázdný/AAIS7----1A---- žaludkem/žaludek/NNIS7-----A---- ,/,/Z:------------- nenechávat/nechávat/Vf--------N-I-- lákavá/lákavý/AANP4----1A---- jídla/jídlo/NNNP4-----A---- volně/volně/Dg-------1A---- dosažitelná/dosažitelný/AANP4----1A---- ,/,/Z:------------- po/po/RR--6---------- dojedení/dojedení/NNNS6-----A---- odejít/odejít/Vf--------A-P-- od/od/RR--2---------- jídelního/jídelní/AAIS2----1A---- stolu/stůl/NNIS2-----A---- ,/,/Z:------------- servírovat/servírovat/Vf--------A-B-- na/na/RR--4---------- stůl/stůl/NNIS4-----A---- najednou/najednou/Db------------- pouze/pouze/Db------------- jeden/jeden/ClIS4---------- chod/chod/NNIS4-----A---- ,/,/Z:------------- připravit/připravit/Vf--------A-P-- si/se/P7--3---------- plán/plán/NNIS4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovat/chovat/Vf--------A-I--";"při/při/RR--6---------- oslavách/oslava/NNFP6-----A---- a/a/J^------------- jak/jak/Db------------- odolávat/odolávat/Vf--------A-I-- „/""/Z:------------- rizikovým/rizikový/AAFP3----1A---- “/""/Z:------------- situacím/situace/NNFP3-----A---- ,/,/Z:------------- a/a/J^------------- jíst/jíst/Vf--------A-I-- vícekrát/vícekrát/Co------------- denně/denně/Dg-------1A---- ,/,/Z:------------- nejlépe/dobře/Dg-------3A---- 5krát/5krát/Cv------------- ,/,/Z:------------- přičemž/přičemž/Db------------- poslední/poslední/AAFS4----1A---- denní/denní/AAFS4----1A---- porci/porce/NNFS4-----A---- konzumovat/konzumovat/Vf--------A-I-- ještě/ještě/Db------------- před/před/RR--7---------- 18/18/C=------------- ././Z0------------- hodinou/hodina/NNFS7-----A---- ././Z:-------------"
"259";"A/a/J^------------- to/ten/PDNS1---------- je/být/VB-S---3P-AAI-- v/v/RR--6---------- rozporu/rozpor/NNIS6-----A---- s/s/RR--7---------- podstatou/podstata/NNFS7-----A---- práva/právo/NNNS2-----A---- ,/,/Z:------------- které/který/P4NS1---------- má/mít/VB-S---3P-AAI-- vytvářet/vytvářet/Vf--------A-I-- rámec/rámec/NNIS4-----A---- legitimních/legitimní/AANP2----1A---- očekávání/očekávání/NNNP2-----A---- ,/,/Z:------------- poskytovat/poskytovat/Vf--------A-I--";"pocit/pocit/NNIS4-----A---- jistoty/jistota/NNFS2-----A---- ,/,/Z:------------- že/že/J,------------- když/když/J,------------- se/se/P7--4---------- budete/být/VB-P---2F-AAI-- chovat/chovat/Vf--------A-I--";"podle/podle/RR--2---------- nějakých/nějaký/PZNP2---------- pravidel/pravidlo/NNNP2-----A---- ,/,/Z:------------- nedoplatíte/doplatit/VB-P---2P-NAP-- na/na/RR--4---------- to/ten/PDNS4---------- a/a/J^------------- naopak/naopak/TT------------- ,/,/Z:------------- když/když/J,------------- je/oni/PPNP4--3------- porušíte/porušit/VB-P---2P-AAP-- ,/,/Z:------------- přijde/přijít/VB-S---3P-AAP-- trest/trest/NNIS1-----A---- ././Z:-------------"
"260";"Naši/náš/PSMP1-P1------- klienti/klient/NNMP1-----A---- jsou/být/VB-P---3P-AAI-- díky/díky/RR--3---------- nim/oni/P5MP3--3------- spokojenější/spokojený/AAMP1----2A---- ,/,/Z:------------- mají/mít/VB-P---3P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- je/oni/PPMP4--3------- má/mít/VB-S---3P-AAI-- někdo/někdo/PZM-1---------- rád/rád/ACMS------A---- ,/,/Z:------------- “/""/Z:------------- podotýká/podotýkat/VB-S---3P-AAI-- šéfka/šéfka/NNFS1-----A---- zařízení/zařízení/NNNS2-----A---- ,/,/Z:------------- kde/kde/Db------------- pravidelně/pravidelně/Dg-------1A---- do/do/RR--2---------- programu/program/NNIS2-----A---- zařazují/zařazovat/VB-P---3P-AAI-- také/také/Db------------- canisterapii/canisterapie/NNFS4-----A---- se/s/RV--7---------- psy/pes/NNMP7-----A---- ,/,/Z:------------- chovají/chovat/VB-P---3P-AAI--";"tady/tady/Db------------- rybičky/rybička/NNFP4-----A---- a/a/J^------------- na/na/RR--4---------- návštěvu/návštěva/NNFS4-----A---- občas/občas/Db------------- dorazí/dorazit/VB-P---3P-AAP-- i/i/J^------------- papoušci/papoušek/NNMP1-----A---- ././Z:-------------"
"261";"Tato/tento/PDFS1---------- interakce/interakce/NNFS1-----A---- se/se/P7--4---------- formuje/formovat/VB-S---3P-AAI-- dlouhodobým/dlouhodobý/AANS7----1A---- sledováním/sledování/NNNS7-----A---- celebrity/celebrita/NNFS2-----A---- -/-/Z:------------- jedinci/jedinec/NNMP1-----A---- pak/pak/Db------------- mohou/moci/VB-P---3P-AAI-1 dospět/dospět/Vf--------A-P-- k/k/RR--3---------- pocitu/pocit/NNIS3-----A---- ,/,/Z:------------- že/že/J,------------- velmi/velmi/Db------------- dobře/dobře/Dg-------1A---- znají/znát/VB-P---3P-AAI--";"pocity/pocit/NNIP4-----A---- ,/,/Z:------------- chování/chování/NNNS4-----A---- ,/,/Z:------------- vkus/vkus/NNIS4-----A---- či/či/J^------------- vztahy/vztah/NNIP4-----A---- svého/svůj/P8MS2---------- hrdiny/hrdina/NNMS2-----A---- -/-/Z:------------- a/a/J^------------- v/v/RR--6---------- důsledku/důsledek/NNIS6-----A---- toho/ten/PDNS2---------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";",/,/Z:------------- jako/jako/J,------------- by/být/Vc----------I-- šlo/jít/VpNS----R-AAI-- o/o/RR--4---------- jejich/jejich/PSMS4-P3------- blízkého/blízký/AAMS4----1A---- přítele/přítel/NNMS4-----A---- ././Z:-------------"
"262";"Připadal/připadat/VpMS----R-AAI-- si/se/P7--3---------- v/v/RR--6---------- její/její/PSFS6FS3------- přítomnosti/přítomnost/NNFS6-----A---- chytřejší/chytrý/AAFS1----2A---- ,/,/Z:------------- protože/protože/J,------------- ona/on/PPFS1--3------- v/v/RR--6---------- něm/on/P5MS6--3------- právě/právě/Db------------- tenhle/tenhle/PDIS4----------";"pocit/pocit/NNIS4-----A---- podporovala/podporovat/VpFS----R-AAI-- ,/,/Z:------------- kladla/klást/VpFS----R-AAI-- mu/on/PHMS3--3------- různé/různý/AAFP4----1A---- otázky/otázka/NNFP4-----A---- nebo/nebo/J^------------- se/se/P7--4---------- jen/jen/Db------------- chovala/chovat/VpFS----R-AAI--";"přirozeně/přirozeně/Dg-------1A---- ,/,/Z:------------- vyptávala/vyptávat/VpFS----R-AAI-- se/se/P7--4---------- na/na/RR--4---------- různé/různý/AAFP4----1A---- věci/věc/NNFP4-----A---- ,/,/Z:------------- na/na/RR--4---------- jeho/jeho/PSMP4-S3------- přátele/přítel/NNMP4-----A---- v/v/RR--6---------- mešitě/mešita/NNFS6-----A---- ././Z:-------------"
"263";"Přesto/přesto/Db------------- jsme/být/VB-P---1P-AAI-- měli/mít/VpMP----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- ve/v/RV--6---------- srovnání/srovnání/NNNS6-----A---- s/s/RR--7---------- našimi/náš/PSFP7-P1------- předešlými/předešlý/AAFP7----1A---- zkušenostmi/zkušenost/NNFP7-----A---- se/se/P7--4---------- vozy/vůz/NNIP1-----A---- na/na/RR--4---------- prezentaci/prezentace/NNFS4-----A---- chovaly/chovat/VpIP----R-AAI--";"dospěleji/dospěle/Dg-------2A---- ././Z:-------------"
"264";"Vdova/vdova/NNFS1-----A---- po/po/RR--6---------- Radku/Radek/NNMS6-----A---1 Brzobohatém/Brzobohatý/NNMS6-----A---- (/(/Z:------------- †/†/Z:------------- 79/79/C=------------- )/)/Z:------------- má/mít/VB-S---3P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- její/její/PSMS1FS3------- o/o/RR--4---------- 31/31/C=------------- let/rok/NNNP2-----A---- mladší/mladý/AAMS1----2A---- milenec/milenec/NNMS1-----A---- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- dítě/dítě/NNNS1-----A---- ././Z:-------------"
"265";"Měl/mít/VpMS----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- ji/on/PPFS4--3------- jednu/jeden/ClFS4---------- dluží/dlužit/VB-S---3P-AAI-- za/za/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovala/chovat/VpFS----R-AAI--";",/,/Z:------------- když/když/J,------------- požádal/požádat/VpMS----R-AAP-- o/o/RR--4---------- rozvod/rozvod/NNIS4-----A---- ././Z:-------------"
"266";"3/3/C=------------- ././Z0------------- Zadavatelé/zadavatel/NNMP1-----A---- mají/mít/VB-P---3P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- agentury/agentura/NNFP1-----A---- pro/pro/RR--4---------- ně/oni/P5FP4--3------- už/už/Db------------- nejsou/být/VB-P---3P-NAI-- nenahraditelné/nahraditelný/AAFP1----1N---- ,/,/Z:------------- a/a/J^------------- podle/podle/RR--2---------- toho/ten/PDNS2---------- se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5FP3--3------- chovají/chovat/VB-P---3P-AAI--";"././Z:-------------"
"267";"Pokud/pokud/J,------------- mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- našem/náš/PSIS6-P1------- vztahu/vztah/NNIS6-----A---- se/se/P7--4---------- k/k/RR--3---------- sobě/se/P6--3---------- chováme/chovat/VB-P---1P-AAI--";"spravedlivě/spravedlivě/Dg-------1A---- ,/,/Z:------------- nespouštějí/spouštět/VB-P---3P-NAI-- se/se/P7--4---------- obranné/obranný/AAIP1----1A---- mechanismy/mechanismus/NNIP1-----A---- a/a/J^------------- jsme/být/VB-P---1P-AAI-- dál/dál/Db------------- otevření/otevřený/AAMP1----1A---- ,/,/Z:------------- laskaví/laskavý/AAMP1----1A---- a/a/J^------------- ohleduplní/ohleduplný/AAMP1----1A---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- v/v/RR--6---------- pořádku/pořádek/NNIS6-----A---- ././Z:-------------"
"268";"Mívám/mívat/VB-S---1P-AAI-- často/často/Dg-------1A----";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- řidiči/řidič/NNMP1-----A---- se/se/P7--4---------- na/na/RR--6---------- silnicích/silnice/NNFP6-----A---- chovají/chovat/VB-P---3P-AAI--";"jako/jako/J,------------- samostatná/samostatný/AAFS1----1A---- jednotka/jednotka/NNFS1-----A---- zahleděná/zahleděný/AAFS1----1A---- do/do/RR--2---------- sebe/se/P6--2---------- ././Z:-------------"
"269";"Já/já/PP-S1--1------- mám/mít/VB-S---1P-AAI-- naopak/naopak/TT-------------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- už/už/Db------------- se/se/P7--4---------- sdělovací/sdělovací/AAIP1----1A---- prostředky/prostředek/NNIP1-----A---- k/k/RR--3---------- našemu/náš/PSIS3-P1------- popu/pop/NNIS3-----A---- nechovají/chovat/VB-P---3P-NAI--";"tak/tak/Db------------- macešsky/macešsky/Dg-------1A---- jako/jako/J,------------- v/v/RR--6---------- předchozích/předchozí/AANP6----1A---- několika/několik/Ca--6---------- letech/rok/NNNP6-----A---- ././Z:-------------"
"270";"Možná/možná/TT------------- ze/z/RV--2---------- stejného/stejný/AAIS2----1A---- důvodu/důvod/NNIS2-----A---- už/už/Db------------- mě/já/PH-S4--1------- to/ten/PDNS1---------- taky/také/Db------------- dnes/dnes/Db------------- nebaví/bavit/VB-S---3P-NAI-- ,/,/Z:------------- aspoň/aspoň/Db------------- ze/z/RV--2---------- svého/svůj/P8NS2---------- okolí/okolí/NNNS2-----A---- mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- feminismus/feminismus/NNIS1-----A---- není/být/VB-S---3P-NAI-- příliš/příliš/Db------------- potřeba/potřeba/Db------------- ,/,/Z:------------- ženy/žena/NNFP1-----A---- už/už/Db------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"naprosto/naprosto/Db------------- přirozeně/přirozeně/Dg-------1A---- emancipovaně/emancipovaně/Dg-------1A---- a/a/J^------------- nikdo/nikdo/PWM-1---------- jim/oni/PPFP3--3------- v/v/RR--6---------- tom/ten/PDNS6---------- neoponuje/oponovat/VB-S---3P-NAI-- ././Z:-------------"
"271";"Jestli/jestli/J,------------- oponenti/oponent/NNMP1-----A---- přinesou/přinést/VB-P---3P-AAP-- silnější/silný/AAIP4----2A---- výzkumné/výzkumný/AAIP4----1A---- doklady/doklad/NNIP4-----A---- ,/,/Z:------------- že/že/J,------------- tělesné/tělesný/AAIP1----1A---- tresty/trest/NNIP1-----A---- rozvíjejí/rozvíjet/VB-P---3P-AAI-- sebedůvěru/sebedůvěra/NNFS4-----A---- dítěte/dítě/NNNS2-----A---- ,/,/Z:------------- posilují/posilovat/VB-P---3P-AAI--";"pocit/pocit/NNIS4-----A---- bezpečí/bezpečí/NNNS2-----A---- i/i/J^------------- dobrých/dobrý/AAIP2----1A---- vztahů/vztah/NNIP2-----A---- ,/,/Z:------------- jestli/jestli/J,------------- posilují/posilovat/VB-P---3P-AAI-- vstřícné/vstřícný/AANS4----1A---- chování/chování/NNNS4-----A---- (/(/Z:------------- spíš/spíš/TT------------- posilují/posilovat/VB-P---3P-AAI-- agresivní/agresivní/AAIP4----1A---- projevy/projev/NNIP4-----A---- )/)/Z:------------- a/a/J^------------- další/další/AAFP4----1A---- pozitivní/pozitivní/AAFP4----1A---- charakteristiky/charakteristika/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- dítě/dítě/NNNS1-----A---- se/se/P7--4---------- po/po/RR--6---------- pohlavku/pohlavek/NNIS6-----A---- chová/chovat/VB-S---3P-AAI--";"vzorně/vzorně/Dg-------1A---- ,/,/Z:------------- pak/pak/Db------------- se/se/P7--4---------- můžeme/moci/VB-P---1P-AAI-- začít/začít/Vf--------A-P-- znovu/znovu/Db------------- o/o/RR--6---------- tělesných/tělesný/AAIP6----1A---- trestech/trest/NNIP6-----A---- bavit/bavit/Vf--------A-I-- ././Z:-------------"
"272";"Někdy/někdy/Db------------- mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- EU/EU/BN------------- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- malé/malý/AANS1----1A---- dítě/dítě/NNNS1-----A----"
"273";"K/k/RR--3---------- předloze/předloha/NNFS3-----A---- filmu/film/NNIS2-----A---- pak/pak/Db------------- uvedl/uvést/VpMS----R-AAP-- :/:/Z:------------- ""/""/Z:------------- My/my/PP-P1--1------- jsme/být/VB-P---1P-AAI-- umělečtí/umělecký/AAMP1----1A---- pracovníci/pracovník/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- chtěli/chtít/VpMP----R-AAI-- sdělit/sdělit/Vf--------A-P-- nějaký/nějaký/PZIS4----------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- upozornit/upozornit/Vf--------A-P-- na/na/RR--4---------- věc/věc/NNFS4-----A---- ,/,/Z:------------- která/který/P4FS1---------- by/být/Vc----------I-- se/se/P7--4---------- neměla/mít/VpFS----R-NAI-- dít/dít/Vf--------A-I-- ,/,/Z:------------- ukázat/ukázat/Vf--------A-P-- ,/,/Z:------------- jaká/jaký/P4FS1---------- je/být/VB-S---3P-AAI-- společnost/společnost/NNFS1-----A---- ,/,/Z:------------- jak/jak/Db------------- jsme/být/VB-P---1P-AAI-- cyničtí/cynický/AAMP1----1A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chováme/chovat/VB-P---1P-AAI--";"ke/k/RV--3---------- svým/svůj/P8FP3---------- dětem/dítě/NNFP3-----A---- a/a/J^------------- děti/dítě/NNFP1-----A---- k/k/RR--3---------- nám/my/PP-P3--1------- ././Z:-------------"
