id;left;kwic;right
"31";"Ale/ale/J^------------- neděláme/dělat/VB-P---1P-NAI-- si/se/P7--3----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- podle/podle/RR--2---------- toho/ten/PDNS2---------- také/také/Db------------- všichni/všechen/PLMP1---------- chovali/chovat/VpMP----R-AAI--";",/,/Z:------------- ""/""/Z:------------- hodnotil/hodnotit/VpMS----R-AAI-- po/po/RR--6---------- roce/rok/NNIS6-----A---1 účinek/účinek/NNIS4-----A---- plakátů/plakát/NNIP2-----A---- mluvčí/mluvčí/NNMS1-----A---- radnice/radnice/NNFS2-----A---- Jiří/Jiří/NNMS1-----A---- Baumruk/Baumruk/NNMS1-----A---- ././Z:-------------"
"32";"A/a/J^------------- nechovám/chovat/VB-S---1P-NAI--";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- v/v/RR--6---------- minulých/minulý/AANP6----1A---- letech/rok/NNNP6-----A---- byly/být/VpFP----R-AAI-- jiné/jiný/AAFP1----1A---- strany/strana/NNFP1-----A---- chovaly/chovat/VpIP----R-AAI--";"jinak/jinak/Db------------- ,/,/Z:------------- kdyby/kdyby|být/J,-------------|Vc----------I-- byly/být/VpFP----R-AAI-- vyhrály/vyhrát/VpFP----R-AAP-- a/a/J^------------- mohly/moci/VpFP----R-AAI-- rozhodovat/rozhodovat/Vf--------A-I-- ././Z:-------------"
"33";"Dlouhý/dlouhý/AAIS1----1A---- pohled/pohled/NNIS1-----A---- do/do/RR--2---------- útrob/útroba/NNFP2-----A---- popelářského/popelářský/AANS2----1A---- auta/auto/NNNS2-----A---- v/v/RR--6---------- závěru/závěr/NNIS6-----A---- filmu/film/NNIS2-----A---- může/moci/VB-S---3P-AAI-- ilustrovat/ilustrovat/Vf--------A-B-- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- Noodles/Noodles/X@------------- přišel/přijít/VpMS----R-AAP-- o/o/RR--4---------- všechno/všechen/PLNS4---------- :/:/Z:------------- nejprve/nejprve/Db------------- o/o/RR--4---------- svůj/svůj/P8IS4---------- život/život/NNIS4-----A---- a/a/J^------------- pak/pak/Db------------- i/i/J^------------- o/o/RR--4----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- které/který/P4FP4---------- o/o/RR--6---------- něm/on/P5IS6--3------- po/po/RR--4---------- léta/rok/NNNP4-----A---2 choval/chovat/VpMS----R-AAI--";"././Z:-------------"
"34";"Zkrátka/zkrátka/TT------------- klasická/klasický/AAFS1----1A---- italská/italský/AAFS1----1A---- vládnoucí/vládnoucí/AGFS1-----A---- rodina/rodina/NNFS1-----A---- –/-/Z:------------- netřeba/třeba/Db--------N---- si/se/P7--3---------- dělat/dělat/Vf--------A-I--";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- jiné/jiný/AAIP1----1A---- rody/rod/NNIP1-----A---- chovaly/chovat/VpIP----R-AAI--";"jinak/jinak/Db------------- ././Z:-------------"
"35";"Obohatil/obohatit/VpMS----R-AAP-- jsem/být/VB-S---1P-AAI-- sice/sice/J^------------- své/svůj/P8NS4---------1 poznání/poznání/NNNS4-----A---- ,/,/Z:------------- ale/ale/J^------------- ztratil/ztratit/VpMS----R-AAP-- klidný/klidný/AAIS4----1A---- spánek/spánek/NNIS4-----A---- a/a/J^------------- nejednu/nejeden/ClFS4---------- růžovou/růžový/AAFS4----1A----";"iluzi/iluze/NNFS4-----A---- o/o/RR--6---------- příslušnících/příslušník/NNMP6-----A---- národa/národ/NNIS2-----A---- ,/,/Z:------------- který/který/P4IS4---------- jsem/být/VB-S---1P-AAI-- vždy/vždy/Db------------- v/v/RR--6---------- upřímné/upřímný/AAFS6----1A---- lásce/láska/NNFS6-----A---- choval/chovat/VpMS----R-AAI--";"././Z:-------------"
"36";"Ačkoliv/ačkoli/J,------------- o/o/RR--6---------- Lukašenkově/Lukašenkův/AUIS6M--------- režimu/režim/NNIS6-----A---- si/se/P7--3---------- nelze/lze/Db--------N---- dělat/dělat/Vf--------A-I-- nejmenší/malý/AAFP4----3A----";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- cosi/cosi/PZ--4---------- tu/tu/Db------------- nehraje/hrát/VB-S---3P-NAI-- :/:/Z:------------- chovají/chovat/VB-P---3P-AAI--";"se/se/P7--4---------- snad/snad/TT------------- čínští/čínský/AAMP1----1A---- mocipáni/mocipán/NNMP1-----A---1 k/k/RR--3---------- opozičním/opoziční/AAIP3----1A---- projevům/projev/NNIP3-----A---- vstřícněji/vstřícně/Dg-------2A---- a/a/J^------------- ohleduplněji/ohleduplně/Dg-------2A---- než/než/J,------------- pohlavár/pohlavár/NNMS1-----A---- z/z/RR--2---------- Minska/Minsk/NNIS2-----A---1 ?/?/Z:-------------"
"37";"Neděláme/dělat/VB-P---1P-NAI-- si/se/P7--3----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- jiné/jiný/AAIP1----1A---- autobazary/autobazar/NNIP1-----A---- nabízející/nabízející/AGIP1-----A---- ojeté/ojetý/AAIP4----1A---- vozy/vůz/NNIP4-----A---- chovají/chovat/VB-P---3P-AAI--";"odlišně/odlišně/Dg-------1A---- ././Z:-------------"
"38";"Nějaký/nějaký/PZFP4---------6 velký/velký/AAFP4----1A---6";"iluze/iluze/NNFP4-----A---- o/o/RR--6---------- sobě/se/P6--6---------- nechovám/chovat/VB-S---1P-NAI--";"././Z:-------------"
"39";"Nedělejme/dělat/Vi-P---1--N-I-- si/se/P7--3----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- protestanti/protestant/NNMP1-----A---1 chovali/chovat/VpMP----R-AAI--";"jinak/jinak/Db------------- než/než/J,------------- katolící/katolící/X@------------- v/v/RR--6---------- okamžicích/okamžik/NNIP6-----A---- svých/svůj/P8IP2---------- pozdějších/pozdní/AAIP2----2A---- triumfů/triumf/NNIP2-----A---- ././Z:-------------"
"40";"Irským/irský/AAMS7----1A---- občanem/občan/NNMS7-----A---- se/se/P7--4---------- podle/podle/RR--2---------- vlastního/vlastní/AANS2----1A---- vyjádření/vyjádření/NNNS2-----A---- stal/stát/VpMS----R-AAP-- hlavně/hlavně/Dg-------1A---- z/z/RR--2---------- daňových/daňový/AAIP2----1A---- důvodů/důvod/NNIP2-----A---- a/a/J^------------- žádné/žádný/PWFP4----------";"iluze/iluze/NNFP4-----A---- nechová/chovat/VB-S---3P-NAI--";"ani/ani/J^------------- stran/stran/RR--2---------- významu/význam/NNIS2-----A---- literatury/literatura/NNFS2-----A---- :/:/Z:------------- tvrdí/tvrdit/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- smrtelnou/smrtelný/AAFS4----1A---- ránu/rána/NNFS4-----A---- náboženství/náboženství/NNNS2-----A---- a/a/J^------------- potlačování/potlačování/NNNS2-----A---- sexuality/sexualita/NNFS2-----A---- v/v/RR--6---------- Irsku/Irsko/NNNS6-----A---- zasadily/zasadit/VpFP----R-AAP-- noviny/noviny/NNFP1-----A---- a/a/J^------------- televize/televize/NNFP1-----A---- ././Z:-------------"
"41";"Ale/ale/J^------------- já/já/PP-S1--1------- žádné/žádný/PWFP4----------";"iluze/iluze/NNFP4-----A---- o/o/RR--6---------- něm/on/P5MS6--3------- nechovám/chovat/VB-S---1P-NAI--";",/,/Z:------------- i/i/J^------------- když/když/J,------------- si/se/P7--3---------- myslím/myslet/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- zajímavá/zajímavý/AAFS1----1A---- osoba/osoba/NNFS1-----A---- ,/,/Z:------------- ""/""/Z:------------- řekl/říci/VpMS----R-AAP-- Varvařovský/Varvařovský/NNMS1-----A---- ././Z:-------------"
"42";"Nedělám/dělat/VB-S---1P-NAI-- si/se/P7--3---------- o/o/RR--6---------- Sněmovně/sněmovna/NNFS6-----A----";"iluze/iluze/NNFP4-----A---- a/a/J^------------- očekávám/očekávat/VB-S---1P-AAI-- jen/jen/Db------------- to/ten/PDNS4---------- nejhorší/špatný/AANS4----3A---- a/a/J^------------- jen/jen/Db------------- chovám/chovat/VB-S---1P-AAI--";"naději/naděje/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- něco/něco/PZ--1---------- zlepší/zlepšit/VB-S---3P-AAP-- ././Z:-------------"
"43";"„/""/Z:------------- Nedělám/dělat/VB-S---1P-NAI-- si/se/P7--3----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- dovedu/dovést/VB-S---1P-AAI-- si/se/P7--3---------- představit/představit/Vf--------A-P-- vychovatelku/vychovatelka/NNFS4-----A---- ,/,/Z:------------- která/který/P4FS1---------- řekne/říci/VB-S---3P-AAP-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- dítě/dítě/NNNS1-----A---- chová/chovat/VB-S---3P-AAI--";"strašně/strašně/Dg-------1A---- ,/,/Z:------------- a/a/J^------------- lékař/lékař/NNMS1-----A---- přidá/přidat/VB-S---3P-AAP-- léky/lék/NNIP4-----A---- ,/,/Z:------------- “/""/Z:------------- dodala/dodat/VpFS----R-AAP-- ././Z:-------------"
"44";"Neděláme/dělat/VB-P---1P-NAI-- si/se/P7--3---------- však/však/J^-------------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- podle/podle/RR--2---------- toho/ten/PDNS2---------- také/také/Db------------- všichni/všechen/PLMP1---------- chovali/chovat/VpMP----R-AAI--";",/,/Z:------------- ""/""/Z:------------- dodává/dodávat/VB-S---3P-AAI-- ././Z:-------------"
"45";"I/i/J^------------- když/když/J,------------- si/se/P7--3---------- neděláme/dělat/VB-P---1P-NAI--";"iluze/iluze/NNFP4-----A---- a/a/J^------------- nepovažujeme/považovat/VB-P---1P-NAI-- režim/režim/NNIS4-----A---- ,/,/Z:------------- který/který/P4IS1---------- zde/zde/Db------------- panoval/panovat/VpIS----R-AAI-- v/v/RR--6---------- letech/rok/NNNP6-----A---- 1945/1945/C=------------- -/-/Z0------------- 1948/1948/C=------------- ,/,/Z:------------- za/za/RR--4---------- ideální/ideální/AAIS4----1A---- ,/,/Z:------------- přece/přece/TT------------- jen/jen/TT------------- se/se/P7--4---------- snažil/snažit/VpMS----R-AAI-- demokraticky/demokraticky/Dg-------1A---- chovat/chovat/Vf--------A-I--";"././Z:-------------"
"46";"Nedělá/dělat/VB-S---3P-NAI-- si/se/P7--3----------";"iluze/iluze/NNFP4-----A---- ani/ani/J^------------- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- egyptská/egyptský/AAFS1----1A---- –/-/Z:------------- či/či/J^------------- jakákoliv/jakýkoli/PZFS1---------- jiná/jiný/AAFS1----1A---- –/-/Z:------------- armáda/armáda/NNFS1-----A---- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- Člověk/člověk/NNMS1-----A---- v/v/RR--6---------- tísni/tíseň/NNFS6-----A---- ././Z:-------------"
"47";"Následné/následný/AAFP1----1A---- sankce/sankce/NNFP1-----A---- ze/z/RV--2---------- strany/strana/NNFS2-----A---- Ruska/Rusko/NNNS2-----A---- jsou/být/VB-P---3P-AAI-- účtenkou/účtenka/NNFS7-----A---- za/za/RR--4----------";"iluzi/iluze/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- právě/právě/Db------------- Turecko/Turecko/NNNS1-----A---- může/moci/VB-S---3P-AAI-- chovat/chovat/Vf--------A-I--";"asertivněji/asertivně/Dg-------2A---- než/než/J,------------- samy/sám/PLIP1---------- Spojené/spojený/AAIP1----1A---- státy/stát/NNIP1-----A---- ././Z:-------------"
"48";"I/i/J^------------- když/když/J,------------- si/se/P7--3---------- nedělám/dělat/VB-S---1P-NAI--";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- i/i/J^------------- oni/oni/PPMP1--3------- se/se/P7--4---------- u/u/RR--2---------- nás/my/PP-P2--1------- nechovají/chovat/VB-P---3P-NAI--";"lépe/dobře/Dg-------2A---- ,/,/Z:------------- ,/,/Z:------------- ""/""/Z:------------- dodala/dodat/VpFS----R-AAP-- Zámečníková/Zámečníková/NNFS1-----A---- ././Z:-------------"
"49";"Proto/proto/Db------------- jsem/být/VB-S---1P-AAI-- moc/moc/Db------------- ráda/rád/ACFS------A---- ,/,/Z:------------- že/že/J,------------- volby/volba/NNFP4-----A---- nevyhrála/vyhrát/VpFS----R-NAP-- ODS/ODS/BN------------- ,/,/Z:------------- i/i/J^------------- když/když/J,------------- si/se/P7--3---------- o/o/RR--6---------- straně/strana/NNFS6-----A---- ,/,/Z:------------- která/který/P4FS1---------- zvítězila/zvítězit/VpFS----R-AAP-- ,/,/Z:------------- také/také/Db------------- velké/velký/AAFP4----1A----";"iluze/iluze/NNFP4-----A---- nedělám/dělat/VB-S---1P-NAI-- ,/,/Z:------------- ale/ale/J^------------- rozhodně/rozhodně/TT------------- se/se/P7--4---------- pan/pán/NNMS1-----A---- Paroubek/Paroubek/NNMS1-----A---- nechová/chovat/VB-S---3P-NAI--";"na/na/RR--6---------- veřejnosti/veřejnost/NNFS6-----A---- arogantně/arogantně/Dg-------1A---- ,/,/Z:------------- povýšeně/povýšeně/Dg-------1A---- a/a/J^------------- sprostě/sprostě/Dg-------1A---- jako/jako/J,------------- pan/pán/NNMS1-----A---- Topolánek/Topolánek/NNMS1-----A---- ././Z:-------------"
"50";"Neděláme/dělat/VB-P---1P-NAI-- si/se/P7--3---------- ale/ale/J^-------------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- podle/podle/RR--2---------- toho/ten/PDNS2---------- také/také/Db------------- všichni/všechen/PLMP1---------- chovali/chovat/VpMP----R-AAI--";"././Z:------------- ""/""/Z:-------------"
"51";"Ačkoli/ačkoli/J,------------- si/se/P7--3---------- nedělá/dělat/VB-S---3P-NAI-- velké/velký/AAFP4----1A----";"iluze/iluze/NNFP4-----A---- o/o/RR--6---------- svém/svůj/P8NS6---------- hrdinství/hrdinství/NNNS6-----A---- ,/,/Z:------------- chová/chovat/VB-S---3P-AAI--";"v/v/RR--6---------- duši/duše/NNFS6-----A---- jistou/jistý/AAFS4----1A---- ambici/ambice/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- nemusel/muset/VpMS----R-NAI-- jít/jít/Vf--------A-I-- rovnou/rovnou/Db------------- udávat/udávat/Vf--------A-I-- ,/,/Z:------------- byť/byť/J,------------- by/být/Vc----------I-- mu/on/PHMS3--3------- nějaká/nějaký/PZFS1---------- ideologie/ideologie/NNFS1-----A---- byla/být/VpFS----R-AAI-- sebemilejší/milý/AAFS1----1A---- a/a/J^------------- ohrožoval/ohrožovat/VpMS----R-AAI-- ji/on/PPFS4--3------- třeba/třeba/TT------------- Lord/Lord/NNMS1-----A---- Voldemort/Voldemort/NNMS1-----A---- ././Z:-------------"
"52";"Autor/autor/NNMS1-----A---- snímků/snímek/NNIP2-----A---- Kdo/kdo/PKM-1---------- s/s/RR--4---------- koho/kdo/PKM-4---------- či/či/J^------------- Bokovka/bokovka/NNFS1-----A---- si/se/P7--3---------- nedělá/dělat/VB-S---3P-NAI--";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- lidé/člověk/NNMP1-----A---- začali/začít/VpMP----R-AAP-- chovat/chovat/Vf--------A-I--";"jinak/jinak/Db------------- jen/jen/Db------------- proto/proto/Db------------- ,/,/Z:------------- že/že/J,------------- měří/měřit/VB-P---3P-AAI-- patnáct/patnáct/Cn-S4---------- centimetrů/centimetr/NNIP2-----A---- ././Z:-------------"
"53";"Každý/každý/PLMS1---------- z/z/RR--2---------- nich/oni/P5MP2--3------- má/mít/VB-S---3P-AAI-- jinou/jiný/AAFS4----1A---- povahu/povaha/NNFS4-----A---- ,/,/Z:------------- oba/oba/ClMP1---------- však/však/J^------------- spřádají/spřádat/VB-P---3P-AAI-- sny/sen/NNIP4-----A---- a/a/J^-------------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- jednou/jednou/Db------------- se/se/P7--4---------- jim/oni/PPMP3--3------- podaří/podařit/VB-S---3P-AAP-- mít/mít/Vf--------A-I-- své/svůj/P8NS4---------1 vlastní/vlastní/AANS4----1A---- hospodářství/hospodářství/NNNS4-----A---- ,/,/Z:------------- kde/kde/Db------------- budou/být/VB-P---3F-AAI-- chovat/chovat/Vf--------A-I--";"králíky/králík/NNMP4-----A---- ././Z:-------------"
"54";"Ani/ani/J^------------- ve/v/RV--6---------- finále/finále/NNNS6-----A---- ,/,/Z:------------- kdy/kdy/Db------------- Vildomec/Vildomec/NNMS1-----A---- přichází/přicházet/VB-S---3P-AAI-- o/o/RR--4----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- se/se/P7--4---------- jeho/jeho/PSNS1-S3------- rozlomené/rozlomený/AANS1----1A---- vnímání/vnímání/NNNS1-----A---- světa/svět/NNIS2-----A---- nescelí/scelit/VB-S---3P-NAP-- ,/,/Z:------------- pouze/pouze/Db------------- se/se/P7--4---------- přehodí/přehodit/VB-P---3P-AAP-- místa/místo/NNNP1-----A---- ,/,/Z:------------- kde/kde/Db------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"agresivně/agresivně/Dg-------1A---- a/a/J^------------- kde/kde/Db------------- mile/mile/Dg-------1A---- ././Z:-------------"
"55";"Na/na/RR--4---------- druhou/druhý/CrFS4---------- stranu/strana/NNFS4-----A---- v/v/RR--6---------- tomto/tento/PDIS6---------- ohledu/ohled/NNIS6-----A---- netřeba/třeba/Db--------N---- dělat/dělat/Vf--------A-I-- si/se/P7--3----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- řadoví/řadový/AAMP1----1A---- vojáci/voják/NNMP1-----A---- stálých/stálý/AAFP2----1A---- armád/armáda/NNFP2-----A---- chovají/chovat/VB-P---3P-AAI--";"snad/snad/TT------------- civilizovaněji/civilizovaně/Dg-------2A---- –/-/Z:------------- marodérství/marodérství/NNNS1-----A---- a/a/J^------------- neúměrná/úměrný/AAFS1----1N---- agresivita/agresivita/NNFS1-----A---- provází/provázet/VB-S---3P-AAI-- dějiny/dějiny/NNFP4-----A---- válečnictví/válečnictví/NNNS2-----A---- ,/,/Z:------------- co/co/PQ--1---------- je/být/VB-S---3P-AAI-- svět/svět/NNIS1-----A---- světem/svět/NNIS7-----A---- ,/,/Z:------------- a/a/J^------------- privatizace/privatizace/NNFS1-----A---- bezpečnosti/bezpečnost/NNFS2-----A---- v/v/RR--6---------- tomto/tento/PDNS6---------- nepřinesla/přinést/VpFS----R-NAP-- novou/nový/AAFS4----1A---- kvalitu/kvalita/NNFS4-----A---- ././Z:-------------"
