id;left;kwic;right;VNP?;doc.txtype_group
21;Ví/vědět/VB-S---3P-AAI-- bůh/bůh/NNMS1-----A---- ,/,/Z:------------- že/že/J,-------------;nechovám/chovat/VB-S---1P-NAI-- žádné/žádný/PWFP4---------- iluze/iluze/NNFP4-----A----;o/o/RR--6---------- úrovni/úroveň/NNFS6-----A---- politické/politický/AAFS2----1A---- kultury/kultura/NNFS2-----A---- v/v/RR--6---------- této/tento/PDFS6---------- zemi/země/NNFS6-----A---- (/(/Z:------------- aniž/aniž/J,------------- si/se/P7--3---------- však/však/J^------------- myslím/myslet/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- slušelo/slušet/VpNS----R-AAI-- nad/nad/RR--7---------- jejím/její/PSIS7FS3------- stavem/stav/NNIS7-----A---- předstírat/předstírat/Vf--------A-I-- údiv/údiv/NNIS4-----A---- )/)/Z:------------- ././Z:-------------;1;TODO
22;O/o/RR--6---------- ničem/nic/PW--6----------;nechová/chovat/VB-S---3P-NAI-- přehnané/přehnaný/AAFP4----1A---- iluze/iluze/NNFP4-----A----;,/,/Z:------------- zároveň/zároveň/Db------------- ale/ale/J^------------- má/mít/VB-S---3P-AAI-- pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- mu/on/PHMS3--3------- svět/svět/NNIS1-----A---- cosi/cosi/PZ--4---------- dluží/dlužit/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- na/na/RR--6---------- něm/on/P5IS6--3------- dopustil/dopustit/VpMS----R-AAP-- nespravedlnosti/nespravedlnost/NNFS2-----A---- ././Z:-------------;1;NMG: publicistika
23;Zatímco/zatímco/J,------------- většinový/většinový/AAIS1----1A---- proud/proud/NNIS1-----A---- Jakschův/Jakschův/AUIS1M--------- šel/jít/VpIS----R-AAI-- postupně/postupně/Dg-------1A---- až/až/TT------------- do/do/RR--2---------- otevřené/otevřený/AAFS2----1A---- konfrontace/konfrontace/NNFS2-----A---- s/s/RR--7---------- benešovci/benešovec/NNMP7-----A---- a/a/J^------------- snažil/snažit/VpIS----R-AAI-- se/se/P7--4---------- proti/proti/RR--3---------- jejich/jejich/PSIP3-P3------- plánům/plán/NNIP3-----A---- získat/získat/Vf--------A-P-- pomoc/pomoc/NNFS4-----A---- vlivných/vlivný/AAIP2----1A---- britských/britský/AAIP2----1A---- kruhů/kruh/NNIP2-----A---- ,/,/Z:------------- Zinnerova/Zinnerův/AUFS1M--------- skupina/skupina/NNFS1-----A---- ,/,/Z:------------- k/k/RR--3---------- níž/jenž/P9FS3---------- náležel/náležet/VpIS----R-AAI-- i/i/J^------------- JWB/JWB/X@------------- ,/,/Z:-------------;chovala/chovat/VpFS----R-AAI-- iluzi/iluze/NNFS4-----A----;,/,/Z:------------- že/že/J,------------- bude/být/VB-S---3F-AAI-- moci/moci/Vf--------A-I-- pohromu/pohroma/NNFS4-----A---- odvrátit/odvrátit/Vf--------A-P-- bezpodmínečnou/bezpodmínečný/AAFS7----1A---- spoluprací/spolupráce/NNFS7-----A---- s/s/RR--7---------- Benešovým/Benešův/AUNS7M--------- vedením/vedení/NNNS7-----A---- čs/čs/BA------------- ././Z0------------- zahraničního/zahraniční/AAIS2----1A---- odboje/odboj/NNIS2-----A---- ././Z:-------------;1;NMG: publicistika
24;"»/""/Z:------------- Když/když/J,------------- jsem/být/VB-S---1P-AAI-- viděl/vidět/VpMS----R-AAI-- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- klub/klub/NNIS1-----A----";chová/chovat/VB-S---3P-AAI-- k/k/RR--3---------- mnohem/mnohem/Db------------- zkušenějším/zkušený/AAMP3----2A---- hráčům/hráč/NNMP3-----A---- ,/,/Z:------------- tak/tak/J^------------- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- nedělal/dělat/VpMS----R-NAI-- velké/velký/AAFP4----1A---- iluze/iluze/NNFP4-----A----;"././Z:------------- «/""/Z:-------------";0;NMG: publicistika
25;Přesně/přesně/Dg-------1A---- tak/tak/Db------------- ,/,/Z:------------- jako/jako/J,------------- po/po/RR--6---------- podpisu/podpis/NNIS6-----A---1 a/a/J^------------- pak/pak/Db------------- i/i/J^------------- ratifikaci/ratifikace/NNFS6-----A---- smlouvy/smlouva/NNFS2-----A---- slovenskomaďarské/slovenskomaďarský/AAFS2----1A---- ,/,/Z:------------- i/i/J^------------- teď/teď/Db------------- by/být/Vc----------I-- bylo/být/VpNS----R-AAI-- nemístné/nemístný/AANS1----1A----;chovat/chovat/Vf--------A-I-- přílišné/přílišný/AAFP4----1A---- iluze/iluze/NNFP4-----A----;././Z:-------------;1;NMG: publicistika
26;Dodala/dodat/VpFS----R-AAP-- ,/,/Z:------------- že/že/J,------------- situaci/situace/NNFS4-----A---- pokládá/pokládat/VB-S---3P-AAI-- za/za/RR--4---------- nebezpečnou/bezpečný/AAFS4----1N---- ,/,/Z:------------- byť/byť/J,------------- ani/ani/J^------------- Lebeďova/Lebeďův/AUFS1M--------- osobnost/osobnost/NNFS1-----A---- v/v/RR--6---------- ní/on/P5FS6--3------- nevzbuzuje/vzbuzovat/VB-S---3P-NAI-- příliš/příliš/Db------------- optimismu/optimismus/NNIS2-----A---- a/a/J^-------------;nechová/chovat/VB-S---3P-NAI-- o/o/RR--6---------- něm/on/P5IS6--3------- iluze/iluze/NNFP4-----A----;././Z:-------------;1;NMG: publicistika
27;Taky/také/Db------------- jsme/být/VB-P---1P-AAI-- na/na/RR--4---------- to/ten/PDNS4---------- doplatili/doplatit/VpMP----R-AAP-- a/a/J^------------- doplácíme/doplácet/VB-P---1P-AAI-- dodnes/dodnes/Db------------- :/:/Z:------------- že/že/J,------------- jsme/být/VB-P---1P-AAI-- měli/mít/VpMP----R-AAI-- kladný/kladný/AAIS4----1A---- vztah/vztah/NNIS4-----A---- k/k/RR--3---------- naprosto/naprosto/Db------------- vzdáleným/vzdálený/AAIP3----1A---- národům/národ/NNIP3-----A---- ,/,/Z:------------- o/o/RR--6---------- kterých/který/P4IP6---------- jsme/být/VB-P---1P-AAI--;chovali/chovat/VpMP----R-AAI-- iluze/iluze/NNFP4-----A----;././Z:-------------;1;TODO
28;A/a/J^------------- protože/protože/J,------------- jsem/být/VB-S---1P-AAI-- měl/mít/VpMS----R-AAI-- Československo/Československo/NNNS4-----A---- velmi/velmi/Db------------- rád/rád/ACMS------A---- ,/,/Z:-------------;choval/chovat/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- iluze/iluze/NNFP4-----A----;,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- snad/snad/TT------------- změní/změnit/VB-S---3P-AAP-- režim/režim/NNIS1-----A---- ././Z:-------------;1;NMG: publicistika
29;Naproti/naproti/RR--3---------- tomu/ten/PDNS3---------- k/k/RR--3---------- lidskému/lidský/AANS3----1A---- plemeni/plemeno/NNNS3-----A---1;nechovám/chovat/VB-S---1P-NAI-- přílišné/přílišný/AAFP4----1A---- sympatie/sympatie/NNFP4-----A---- a/a/J^------------- nedělám/dělat/VB-S---1P-NAI-- si/se/P7--3---------- o/o/RR--6---------- něm/on/P5MS6--3------- žádné/žádný/PWFP4---------- zvláštní/zvláštní/AAFP4----1A---- iluze/iluze/NNFP4-----A----;././Z:-------------;0;NMG: publicistika
30;Kdo/kdo/PKM-1---------- ještě/ještě/Db-------------;choval/chovat/VpMS----R-AAI-- iluze/iluze/NNFP4-----A----;,/,/Z:------------- má/mít/VB-S---3P-AAI-- teď/teď/Db------------- při/při/RR--6---------- zpětném/zpětný/AAIS6----1A---- pohledu/pohled/NNIS6-----A---- úplně/úplně/Dg-------1A---- jasno/jasno/Dg-------1A---- ././Z:-------------;1;NFC: oborová literatura
