id;left;kwic;right
"21";"Zatoužila/zatoužit/VpFS----R-AAP-- se/se/P7--4---------- k/k/RR--3---------- němu/on/P5MS3--3------- rozběhnout/rozběhnout/Vf--------A-P-- a/a/J^------------- všechno/všechen/PLNS4---------- mu/on/PHMS3--3------- povědět/povědět/Vf--------A-P-- ,/,/Z:------------- ale/ale/J^------------- on/on/PPMS1--3------- zjevně/zjevně/TT------------- netuší/tušit/VB-S---3P-NAI-- ,/,/Z:------------- jakou/jaký/P4FS4----------";"nenávist/nenávist/NNFS4-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- chová/chovat/VB-S---3P-AAI--";"jeho/jeho/PSFS1-S3------- švagrová/švagrová/NNFS1-----A---- ././Z:-------------"
"22";"Největší/velký/AAFS4----3A----";"nenávist/nenávist/NNFS4-----A---- chovají/chovat/VB-P---3P-AAI--";"Rusové/Rus/NNMP1-----A---- k/k/RR--3---------- Čečenům/Čečen/NNMP3-----A---- ,/,/Z:------------- Ázerbájdžáncům/Ázerbájdžánec/NNMP3-----A---- a/a/J^------------- dalším/další/AAMP3----1A---- Kavkazanům/Kavkazan/NNMP3-----A---- ././Z:-------------"
"23";"1/1/C=------------- Jedno/jeden/ClNS1---------- z/z/RR--2---------- nich/oni/P5FP2--3------- praví/pravit/VB-S---3P-AAP-- :/:/Z:------------- „/""/Z:------------- Na/na/RR--4---------- úrok/úrok/NNIS4-----A---- půjčování/půjčování/NNNS2-----A---- způsobilo/způsobit/VpNS----R-AAP-- strádání/strádání/NNNS4-----A---- ././Z:------------- “/""/Z:------------- 2/2/C=------------- Toto/tento/PDNS1---------- rčení/rčení/NNNS1-----A---- vyjadřuje/vyjadřovat/VB-S---3P-AAI-- hluboce/hluboce/Dg-------1A---- zakořeněnou/zakořeněný/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A---- (/(/Z:------------- ba/ba/TT------------- někdy/někdy/Db------------- přímo/přímo/Dg-------1A----";"nenávist/nenávist/NNFS4-----A---- )/)/Z:------------- ,/,/Z:------------- kterou/který/P4FS4---------- mnoho/mnoho/Ca--1---------- lidí/člověk/NNMP2-----A---- chovalo/chovat/VpNS----R-AAI-- a/a/J^------------- nadále/nadále/Db------------- chová/chovat/VB-S---3P-AAI--";"vůči/vůči/RR--3---------- finančním/finanční/AAFP3----1A---- institucím/instituce/NNFP3-----A---- a/a/J^------------- nástrojům/nástroj/NNIP3-----A---- ././Z:-------------"
"24";"Nepopřel/popřít/VpMS----R-NAP-- však/však/J^-------------";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- jakou/jaký/P4FS4---------- k/k/RR--3---------- napadenému/napadený/AAMS3----1A---- policistovi/policista/NNMS3-----A---- chová/chovat/VB-S---3P-AAI--";"././Z:-------------"
"25";"";"Nenávist/nenávist/NNFS4-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- nechovám/chovat/VB-S---1P-NAI--";"././Z:-------------"
"26";"Tu/tu/Db------------- se/se/P7--4---------- dal/dát/VpMS----R-AAP-- pan/pán/NNMS1-----A---- Ostrev/ostrev/NNFS1-----A---- do/do/RR--2---------- upřímného/upřímný/AAIS2----1A---- smíchu/smích/NNIS2-----A---- a/a/J^------------- veřejně/veřejně/Dg-------1A---- prohlásil/prohlásit/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- je/být/VB-S---3P-AAI-- panu/pán/NNMS3-----A---1 Habichovi/Habich/NNMS3-----A---- vděčen/vděčný/ACMS------A---- ,/,/Z:------------- že/že/J,------------- ho/on/PHMS4--3------- ,/,/Z:------------- jako/jako/J,------------- pana/pán/NNMS4-----A---- Ostreva/Ostreva/X@------------- ,/,/Z:------------- zachoval/zachovat/VpMS----R-AAP-- postavě/postava/NNFS3-----A---- blaženého/blažený/AANS2----1A---- staromládenectví/staromládenectví/NNNS2-----A---- a/a/J^------------- že/že/J,------------- k/k/RR--3---------- němu/on/P5MS3--3-------";"nenávist/nenávist/NNFS4-----A---- nechová/chovat/VB-S---3P-NAI--";"././Z:-------------"
"27";"Když/když/J,------------- se/se/P7--4---------- Včelí/včelí/AAMS1----1A---- král/král/NNMS1-----A---- doslechl/doslechnout/VpMS----R-AAP-1 ,/,/Z:------------- jakou/jaký/P4FS4----------";"nenávist/nenávist/NNFS4-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- vesničané/vesničan/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI--";",/,/Z:------------- rozhodl/rozhodnout/VpMS----R-AAP-1 ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- kuklách/kukla/NNFP6-----A---- budou/být/VB-P---3F-AAI-- chodit/chodit/Vf--------A-I-- jenom/jen/Db------------- po/po/RR--6---------- zahradě/zahrada/NNFS6-----A---- a/a/J^------------- než/než/J,------------- půjdou/jít/VB-P---3F-AAI-- domů/domů/Db------------- ,/,/Z:------------- pověsí/pověsit/VB-P---3P-AAP-- je/oni/PPMP4--3------- v/v/RR--6---------- kuchyni/kuchyně/NNFS6-----A---- vedle/vedle/RR--2---------- jeho/jeho/PSIS2-S3------- slamáku/slamák/NNIS2-----A---- ,/,/Z:------------- což/co/PE--1---------- chlapce/chlapec/NNMS4-----A---- alespoň/alespoň/Db------------- trochu/trochu/Db------------- uklidnilo/uklidnit/VpNS----R-AAP-- ././Z:-------------"
"28";"Když/když/J,------------- se/se/P7--4---------- Meunierova/Meunierův/AUFS1M--------- návštěva/návštěva/NNFS1-----A---- chýlila/chýlit/VpFS----R-AAI-- k/k/RR--3---------- závěru/závěr/NNIS3-----A---- ,/,/Z:------------- došlo/dojít/VpNS----R-AAP-- k/k/RR--3---------- události/událost/NNFS3-----A---- ,/,/Z:------------- jež/jenž/PJFS1---------- v/v/RR--6---------- naší/náš/PSFS6-P1------- domácnosti/domácnost/NNFS6-----A---- vyvolala/vyvolat/VpFS----R-AAP-- jistý/jistý/AAIS4----1A---- rozruch/rozruch/NNIS4-----A---- tím/ten/PDNS7---------- ,/,/Z:------------- jak/jak/Db------------- překvapivě/překvapivě/Dg-------1A---- silně/silně/Dg-------1A---- zapůsobila/zapůsobit/VpFS----R-AAP-- na/na/RR--4---------- Bertu/Berta/NNFS4-----A---- -/-/Z:------------- na/na/RR--4---------- sebejistou/sebejistý/AAFS4----1A---- Bertu/Berta/NNFS4-----A---- ,/,/Z:------------- jež/jenž/PJFS1---------- se/se/P7--4---------- zpravidla/zpravidla/Db------------- zdála/zdát/VpFS----R-AAI-- nepřístupná/přístupný/AAFS1----1N---- ženskému/ženský/AANS3----1A---- rozechvění/rozechvění/NNNS3-----A---- ,/,/Z:------------- a/a/J^------------- dokonce/dokonce/TT------------- i/i/J^------------- svou/svůj/P8FS4---------1";"nenávist/nenávist/NNFS4-----A---- chovala/chovat/VpFS----R-AAI--";"v/v/RR--6---------- ukázněném/ukázněný/AANS6----1A---- ,/,/Z:------------- hygienickém/hygienický/AANS6----1A---- balení/balení/NNNS6-----A---- ././Z:-------------"
"29";"Žádnou/žádný/PWFS4----------";"nenávist/nenávist/NNFS4-----A---- vůči/vůči/RR--3---------- muslimům/muslim/NNMP3-----A---- před/před/RR--7---------- útokem/útok/NNIS7-----A---- ani/ani/J^------------- po/po/RR--6---------- něm/on/P5IS6--3------- nechová/chovat/VB-S---3P-NAI--";"././Z:-------------"
"30";"Existuje/existovat/VB-S---3P-AAI-- důkaz/důkaz/NNIS1-----A---- nebo/nebo/J^------------- třeba/třeba/TT------------- jen/jen/Db------------- podezření/podezření/NNNS1-----A---- ,/,/Z:------------- že/že/J,------------- pan/pán/NNMS1-----A---- Renna/Renna/X@------------- k/k/RR--3---------- obžalovanému/obžalovaný/NNMS3-----A---- takovou/takový/PDFS4---------- zničující/zničující/AAFS4----1A----";"nenávist/nenávist/NNFS4-----A---- chová/chovat/VB-S---3P-AAI--";"?/?/Z:-------------"
"31";"Evolucí/evoluce/NNFS7-----A---- vyzkoušené/vyzkoušený/AANS1----1A---- „/""/Z:------------- stádní/stádní/AANS1----1A---- chování/chování/NNNS1-----A---- “/""/Z:------------- způsobuje/způsobovat/VB-S---3P-AAI-- na/na/RR--6---------- téměř/téměř/Db------------- podvědomé/podvědomý/AAFS6----1A---- úrovni/úroveň/NNFS6-----A----";"nenávist/nenávist/NNFS4-----A---- vůči/vůči/RR--3---------- těm/ten/PDFP3---------- menšinám/menšina/NNFP3-----A---- ,/,/Z:------------- o/o/RR--6---------- kterých/který/P4FP6---------- si/se/P7--3---------- právem/právem/Db------------- či/či/J^------------- omylem/omyl/NNIS7-----A---- myslíme/myslet/VB-P---1P-AAI-- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- během/během/RR--2---------- krize/krize/NNFS2-----A---- „/""/Z:------------- táhly/táhnout/VpFP----R-AAI-1 za/za/RR--4---------- jiný/jiný/AAIS4----1A---- provaz/provaz/NNIS4-----A---- “/""/Z:------------- ,/,/Z:------------- tedy/tedy/TT------------- chovaly/chovat/VpFP----R-AAI--";"se/se/P7--4---------- jinak/jinak/Db------------- než/než/J,------------- většinová/většinový/AAFS1----1A---- společnost/společnost/NNFS1-----A---- ,/,/Z:------------- a/a/J^------------- tím/ten/PDNS7---------- ji/on/PPFS4--3------- ohrozily/ohrozit/VpFP----R-AAP-- ././Z:-------------"
"32";"Po/po/RR--4---------- celou/celý/AAFS4----1A---- dobu/doba/NNFS4-----A---- jsem/být/VB-S---1P-AAI-- cítil/cítit/VpMS----R-AAI-- ,/,/Z:------------- že/že/J,------------- ke/k/RV--3---------- mně/já/PP-S3--1------- nechová/chovat/VB-S---3P-NAI-- zvláštní/zvláštní/AAFS4----1A---- třídní/třídní/AAFS4----1A----";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- nevyžíval/vyžívat/VpMS----R-NAI-- se/se/P7--4---------- při/při/RR--6---------- prohrabování/prohrabování/NNNS6-----A---- mých/můj/PSFP2-S1------- věcí/věc/NNFP2-----A---- ,/,/Z:------------- choval/chovat/VpMS----R-AAI--";"se/se/P7--4---------- pasivně/pasivně/Dg-------1A---- ././Z:-------------"
"33";"Zachoval/zachovat/VpMS----R-AAP-- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- k/k/RR--3---------- vám/vy/PP-P3--2------- ale/ale/J^------------- mírněji/mírně/Dg-------2A---- a/a/J^------------- na/na/RR--4---------- dobu/doba/NNFS4-----A---- našeho/náš/PSNS2-P1------- setkání/setkání/NNNS2-----A---- jsem/být/VB-S---1P-AAI-- v/v/RR--6---------- sobě/se/P6--6---------- potlačil/potlačit/VpMS----R-AAP-- všechnu/všechen/PLFS4---------- tu/ten/PDFS4----------";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- k/k/RR--3---------- vám/vy/PP-P3--2------- přirozeně/přirozeně/Dg-------1A---- chovám/chovat/VB-S---1P-AAI--";"././Z:-------------"
"34";"Íránský/íránský/AAMS1----1A---- duchovní/duchovní/AAMS1----1A---- vůdce/vůdce/NNMS1-----A---- Alí/Alí/NNMS1-----A---- Chameneí/Chameneí/NNMS1-----A---- včera/včera/Db------------- u/u/RR--2---------- příležitosti/příležitost/NNFS2-----A---- pohřbu/pohřeb/NNIS2-----A---- obětí/oběť/NNFP2-----A---- prohlásil/prohlásit/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- útoky/útok/NNIP1-----A---- jen/jen/Db------------- zvýší/zvýšit/VB-P---3P-AAP--";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- již/jenž/PJFS4---------- Íránci/Íránec/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI--";"vůči/vůči/RR--3---------- USA/USA/BN------------- a/a/J^------------- Saúdské/saúdský/AAFS3----1A---- Arábii/Arábie/NNFS3-----A---- ././Z:-------------"
"35";"Za/za/RR--4---------- motiv/motiv/NNIS4-----A---- označil/označit/VpMS----R-AAP--";"nenávist/nenávist/NNFS4-----A---- k/k/RR--3---------- otci/otec/NNMS3-----A---- ,/,/Z:------------- který/který/P4MS1---------- se/se/P7--4---------- prý/prý/TT------------- k/k/RR--3---------- němu/on/P5MS3--3------- v/v/RR--6---------- dětství/dětství/NNNS6-----A---- špatně/špatně/Dg-------1A---- choval/chovat/VpMS----R-AAI--";"././Z:-------------"
