id;left;kwic;right
"1";"Druhá/druhý/CrFS1---------- nasazená/nasazený/AAFS1----1A---- tenistka/tenistka/NNFS1-----A---- po/po/RR--6---------- zápasu/zápas/NNIS6-----A---1 přiznala/přiznat/VpFS----R-AAP-- ,/,/Z:------------- že/že/J,------------- měla/mít/VpFS----R-AAI--";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- bude/být/VB-S---3F-AAI-- chovat/chovat/Vf--------A-I--";"koleno/koleno/NNNS1-----A---- ,/,/Z:------------- které/který/P4NS4---------- si/se/P7--3---------- poranila/poranit/VpFS----R-AAP-- v/v/RR--6---------- druhém/druhý/CrNS6---------- kole/kolo/NNNS6-----A---- při/při/RR--6---------- utkání/utkání/NNNS6-----A---- s/s/RR--7---------- Brandiovou/Brandiová/NNFS7-----A---- ././Z:-------------"
"2";"Překonat/překonat/Vf--------A-P--";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- chovat/chovat/Vf--------A-I--";"se/se/P7--4---------- zodpovědně/zodpovědně/Dg-------1A---- a/a/J^------------- nadále/nadále/Db------------- podporovat/podporovat/Vf--------A-I-- své/svůj/P8IP4---------1 oblíbené/oblíbený/AAIP4----1A---- podniky/podnik/NNIP4-----A---- alespoň/alespoň/Db------------- nákupem/nákup/NNIS7-----A---- jídla/jídlo/NNNS2-----A---- s/s/RR--7---------- sebou/se/P6--7---------- ,/,/Z:------------- pokud/pokud/J,------------- se/se/P7--4---------- sezení/sezení/NNNP1-----A---- v/v/RR--6---------- restauraci/restaurace/NNFS6-----A---- budou/být/VB-P---3F-AAI-- chtít/chtít/Vf--------A-I-- raději/rád/Dg-------2A---- vyhnout/vyhnout/Vf--------A-P-- ././Z:-------------"
"3";"Největší/velký/AAFS4----3A----";"obavu/obava/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- chovají/chovat/VB-P---3P-AAI--";"především/především/TT------------- Američané/Američan/NNMP1-----A---- ,/,/Z:------------- vzbuzují/vzbuzovat/VB-P---3P-AAI-- technologické/technologický/AAFP4----1A---- možnosti/možnost/NNFP4-----A---- nových/nový/AAMP2----1A---- teroristů/terorista/NNMP2-----A---- ././Z:-------------"
"4";"Mezi/mezi/RR--7---------- uživateli/uživatel/NNMP7-----A---- počítačů/počítač/NNIP2-----A---- ale/ale/J^------------- program/program/NNIS1-----A---- vyvolal/vyvolat/VpIS----R-AAP--";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- virový/virový/AAIS1----1A---- program/program/NNIS1-----A---- ././Z:-------------"
"5";"A/a/J^------------- musím/muset/VB-S---1P-AAI-- si/se/P7--3---------- to/ten/PDNS4---------- nechat/nechat/Vf--------A-P-- pro/pro/RR--4---------- sebe/se/P6--4---------- ,/,/Z:------------- nikdo/nikdo/PWM-1---------- se/se/P7--4---------- to/ten/PDNS4---------- nesmí/smět/VB-S---3P-NAI-- dozvědět/dozvědět/Vf--------A-P-- ,/,/Z:------------- mé/můj/PSFP4-S1------1";"obavy/obava/NNFP4-----A---- a/a/J^------------- úzkosti/úzkost/NNFP4-----A---- nemohu/moci/VB-S---1P-NAI-1 svěřit/svěřit/Vf--------A-P-- manželovi/manžel/NNMS3-----A---- ,/,/Z:------------- a/a/J^------------- dokonce/dokonce/TT------------- musím/muset/VB-S---1P-AAI-- předstírat/předstírat/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- nic/nic/PW--1---------- nestalo/stát/VpNS----R-NAP-- ,/,/Z:------------- hned/hned/Db------------- po/po/RR--6---------- návratu/návrat/NNIS6-----A---- se/se/P7--4---------- musím/muset/VB-S---1P-AAI-- ovládat/ovládat/Vf--------A-I-- a/a/J^------------- chovat/chovat/Vf--------A-I--";"tak/tak/Db------------- ,/,/Z:------------- jako/jako/J,------------- bych/být/Vc-S---1----I-- byla/být/VpFS----R-AAI-- šťastná/šťastný/AAFS1----1A---- a/a/J^------------- spokojená/spokojený/AAFS1----1A---- ,/,/Z:------------- klidná/klidný/AAFS1----1A---- a/a/J^------------- klid/klid/NNIS4-----A---- přinášející/přinášející/AGFS1-----A---- ,/,/Z:------------- milující/milující/AGFS1-----A---- ,/,/Z:------------- silná/silný/AAFS1----1A---- ,/,/Z:------------- jeho/jeho/PSFS1-S3------- opora/opora/NNFS1-----A---- a/a/J^------------- jistota/jistota/NNFS1-----A---- ././Z:-------------"
"6";"Sice/sice/J^------------- neskrýval/skrývat/VpMS----R-NAI-- svoje/svůj/P8FP4----------";"obavy/obava/NNFP4-----A---- o/o/RR--4---------- vlastní/vlastní/AANS4----1A---- zdraví/zdraví/NNNS4-----A---- i/i/J^------------- život/život/NNIS4-----A---- ,/,/Z:------------- ale/ale/J^------------- jinak/jinak/Db------------- se/se/P7--4---------- choval/chovat/VpMS----R-AAI--";"mimořádně/mimořádně/Dg-------1A---- laskavě/laskavě/Dg-------1A---- a/a/J^------------- ještě/ještě/Db------------- dřív/brzy/Dg-------2A---- ,/,/Z:------------- než/než/J,------------- sám/sám/PLMS1---------- začal/začít/VpMS----R-AAP-- klást/klást/Vf--------A-I-- otázky/otázka/NNFP4-----A---- ,/,/Z:------------- nám/my/PP-P3--1------- sdělil/sdělit/VpMS----R-AAP-- nové/nový/AAFP4----1A---- informace/informace/NNFP4-----A---- ././Z:-------------"
"7";"Přestože/přestože/J,------------- mě/já/PH-S4--1------- jeho/jeho/PSIS1-S3------- stisk/stisk/NNIS1-----A---- trochu/trochu/Db------------- bolel/bolet/VpIS----R-AAI-- ,/,/Z:------------- neměl/mít/VpMS----R-NAI-- jsem/být/VB-S---1P-AAI-- žádné/žádný/PWFP4----------";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- neboť/neboť/J^------------- jsem/být/VB-S---1P-AAI-- cítil/cítit/VpMS----R-AAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chce/chtít/VB-S---3P-AAI-- chovat/chovat/Vf--------A-I--";"přátelsky/přátelsky/Dg-------1A---- ././Z:-------------"
"8";"Také/také/Db------------- máme/mít/VB-P---1P-AAI--";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- budou/být/VB-P---3F-AAI-- chovat/chovat/Vf--------A-I--";"řidiči/řidič/NNMP1-----A---- tranzitní/tranzitní/AAFS2----1A---- přepravy/přeprava/NNFS2-----A---- ,/,/Z:------------- ""/""/Z:------------- řekla/říci/VpFS----R-AAP-- ředitelka/ředitelka/NNFS1-----A---- Radka/Radka/NNFS1-----A---- Pavlíková/Pavlíková/NNFS1-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- nikdo/nikdo/PWM-1---------- nepožádal/požádat/VpMS----R-NAP-- o/o/RR--4---------- vyjádření/vyjádření/NNNS4-----A---- k/k/RR--3---------- osazení/osazení/NNNS3-----A---- dopravního/dopravní/AANS2----1A---- značení/značení/NNNS2-----A---- ././Z:-------------"
"9";"Pobytem/pobyt/NNIS7-----A---- v/v/RR--6---------- prostředí/prostředí/NNNS6-----A---- tak/tak/Db------------- nezvyklém/nezvyklý/AANS6----1A---- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- naučil/naučit/VpMS----R-AAP-- jinak/jinak/Db------------- vidět/vidět/Vf--------A-I-- i/i/J^------------- vnímat/vnímat/Vf--------A-I-- .../.../Z:------------- moje/můj/PSFP1-S1------- rozlišovací/rozlišovací/AAFP1----1A---- schopnosti/schopnost/NNFP1-----A---- se/se/P7--4---------- zaostřovaly/zaostřovat/VpFP----R-AAI-- zejména/zejména/TT------------- na/na/RR--4---------- věci/věc/NNFP4-----A---- praktické/praktický/AAFP4----1A---- a/a/J^------------- jednoduché/jednoduchý/AAFP4----1A---- .../.../Z:------------- čím/co/PQ--7---------- víc/hodně/Dg-------2A---- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- s/s/RR--7---------- nimi/oni/P5FP7--3------- setkával/setkávat/VpMS----R-AAI-- ,/,/Z:------------- tím/ten/PDNS7---------- víc/hodně/Dg-------2A---- ve/v/RV--6---------- mně/já/PP-S6--1------- budily/budit/VpFP----R-AAI-- pocit/pocit/NNIS4-----A---- bezpečí/bezpečí/NNNS2-----A---- .../.../Z:------------- ani/ani/J^------------- ojedinělá/ojedinělý/AAFS1----1A---- blízkost/blízkost/NNFS1-----A---- jaguára/jaguár/NNMS2-----A---- či/či/J^------------- pumy/puma/NNFS2-----A---- mi/já/PH-S3--1------- nenaháněla/nahánět/VpFS----R-NAI--";"obavu/obava/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- v/v/RR--6---------- nestřeženém/střežený/AAIS6----1N---- okamžiku/okamžik/NNIS6-----A---- stanu/stát/VB-S---1P-AAP-- jejich/jejich/PSFS7-P3------- kořistí/kořist/NNFS7-----A---- .../.../Z:------------- sdílel/sdílet/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- s/s/RR--7---------- nimi/oni/P5FP7--3------- jejich/jejich/PSIS4-P3------- svět/svět/NNIS4-----A---- ,/,/Z:------------- tudíž/tudíž/J^------------- jsem/být/VB-S---1P-AAI-- k/k/RR--3---------- nim/oni/P5FP3--3------- patřil/patřit/VpMS----R-AAI-- .../.../Z:------------- zpočátku/zpočátku/Db------------- mě/já/PH-S4--1------- sledovali/sledovat/VpMP----R-AAI-- ,/,/Z:------------- ale/ale/J^------------- nikoliv/nikoli/TT------------- s/s/RR--7---------- ostražitou/ostražitý/AAFS7----1A---- nedůvěrou/nedůvěra/NNFS7-----A---- .../.../Z:------------- soudil/soudit/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- tak/tak/Db------------- z/z/RR--2---------- jejich/jejich/PSIP2-P3------- poněkud/poněkud/Db------------- lenivých/lenivý/AAIP2----1A---- pohybů/pohyb/NNIP2-----A---- a/a/J^------------- ospalého/ospalý/AANS2----1A---- mžourání/mžourání/NNNS2-----A---- .../.../Z:------------- snažil/snažit/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- v/v/RR--6---------- jejich/jejich/PSFS6-P3------- přítomnosti/přítomnost/NNFS6-----A---- chovat/chovat/Vf--------A-I--";"tak/tak/Db------------- nenuceně/nenuceně/Dg-------1A---- ,/,/Z:------------- jak/jak/Db------------- jsem/být/VB-S---1P-AAI-- jen/jen/Db------------- dokázal/dokázat/VpMS----R-AAP-- ,/,/Z:------------- a/a/J^------------- to/ten/PDNS1---------- je/oni/PPMP4--3------- zřejmě/zřejmě/TT------------- uklidňovalo/uklidňovat/VpNS----R-AAI-- .../.../Z:------------- v/v/RR--6---------- mém/můj/PSNS6-S1------- chování/chování/NNNS6-----A---- nebylo/být/VpNS----R-NAI-- nic/nic/PW--1---------- výhružného/výhružný/AANS2----1A---- ,/,/Z:------------- kromě/kromě/RR--2---------- nože/nůž/NNIS2-----A---- jsem/být/VB-S---1P-AAI-- nevlastnil/vlastnit/VpMS----R-NAI-- zbraň/zbraň/NNFS4-----A---- .../.../Z:------------- luk/luk/NNIS4-----A---- ani/ani/J^------------- šípy/šíp/NNIP4-----A---- .../.../Z:------------- vztyčené/vztyčený/AANS1----1A---- kopí/kopí/NNNS1-----A---- by/být/Vc----------I-- je/oni/PPIP4--3------- určitě/určitě/TT------------- varovalo/varovat/VpNS----R-AAI-- .../.../Z:-------------"
"10";"Nový/nový/AAIS1----1A---- virus/virus/NNIS1-----A---- začíná/začínat/VB-S---3P-AAI-- vyvolávat/vyvolávat/Vf--------A-I--";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- nezačal/začít/VpIS----R-NAP-- chovat/chovat/Vf--------A-I--";"jako/jako/J,------------- virus/virus/NNIS1-----A---- H5N1/H5N1/BN------------- ,/,/Z:------------- který/který/P4IS1---------- v/v/RR--6---------- roce/rok/NNIS6-----A---1 2003/2003/C=------------- usmrtil/usmrtit/VpIS----R-AAP-- ve/v/RV--6---------- světě/svět/NNIS6-----A---- 360/360/C=------------- lidí/člověk/NNMP2-----A---- a/a/J^------------- zdecimoval/zdecimovat/VpIS----R-AAP-- chov/chov/NNIS4-----A---- drůbeže/drůbež/NNFS2-----A---- v/v/RR--6---------- Asii/Asie/NNFS6-----A---- ././Z:-------------"
"11";"""/""/Z:------------- Je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- dobře/dobře/Dg-------1A---- ,/,/Z:------------- na/na/RR--4---------- druhou/druhý/CrFS4---------- stranu/strana/NNFS4-----A---- mám/mít/VB-S---1P-AAI-- trochu/trochu/Db-------------";"obavu/obava/NNFS4-----A---- ,/,/Z:------------- jestli/jestli/J,------------- se/se/P7--4---------- tam/tam/Db------------- lidé/člověk/NNMP1-----A---- budou/být/VB-P---3F-AAI-- umět/umět/Vf--------A-I-- chovat/chovat/Vf--------A-I--";"slušně/slušně/Dg-------1A---- ,/,/Z:------------- ""/""/Z:------------- řekl/říci/VpMS----R-AAP-- Zdeněk/Zdeněk/NNMS1-----A---- Tomášek/Tomášek/NNMS1-----A---- ,/,/Z:------------- vedoucí/vedoucí/NNMS1-----A---- vírského/vírský/AAIS2----1A---- hotelu/hotel/NNIS2-----A---- Siesta/siesta/NNFS1-----A---- ././Z:-------------"
"12";"Po/po/RR--6---------- brutálním/brutální/AAIS6----1A---- zásahu/zásah/NNIS6-----A---- policie/policie/NNFS2-----A---- vyšly/vyjít/VpFP----R-AAP-- v/v/RR--6---------- celé/celý/AAFS6----1A---- zemi/země/NNFS6-----A---- do/do/RR--2---------- ulic/ulice/NNFP2-----A---- stovky/stovka/NNFP1-----A---- tisíc/tisíc/CzIP2---------1 lidí/člověk/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- mají/mít/VB-P---3P-AAI-- společnou/společný/AAFS4----1A----";"obavu/obava/NNFS4-----A---- :/:/Z:------------- turecký/turecký/AAMS1----1A---- premiér/premiér/NNMS1-----A---- Recep/Recep/NNMS1-----A---- Tayyip/Tayyip/NNMS1-----A---- Erdogan/Erdogan/NNMS1-----A---- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"stále/stále/Dg-------1A---- více/hodně/Dg-------2A---- autokraticky/autokraticky/Dg-------1A---- a/a/J^------------- netolerantně/tolerantně/Dg-------1N---- ././Z:-------------"
"13";"""/""/Z:------------- Prosazuje/prosazovat/VB-S---3P-AAI-- se/se/P7--4---------- to/ten/PDNS1---------- i/i/J^------------- proto/proto/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- lidé/člověk/NNMP1-----A---- neměli/mít/VpMP----R-NAI--";"obavu/obava/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- s/s/RR--7---------- Naturou/Natura/NNFS7-----A---- přijdou/přijít/VB-P---3P-AAP-- o/o/RR--4---------- pozemky/pozemek/NNIP4-----A---- nebo/nebo/J^------------- že/že/J,------------- nebudou/být/VB-P---3F-NAI-- smět/smět/Vf--------A-I-- sekat/sekat/Vf--------A-I-- louky/louka/NNFP4-----A---- či/či/J^------------- chovat/chovat/Vf--------A-I--";"ryby/ryba/NNFP4-----A---- ,/,/Z:------------- ""/""/Z:------------- říká/říkat/VB-S---3P-AAI-- Mückstein/Mückstein/NNMS1-----A---- ././Z:-------------"
"14";"Veterináři/veterinář/NNMP1-----A---- v/v/RR--6---------- Kóbe/Kobe/NNNS6-----A---- před/před/RR--7---------- zemětřesením/zemětřesení/NNNS7-----A---- pozorovali/pozorovat/VpMP----R-AAI-- ,/,/Z:------------- že/že/J,------------- 20/20/C=------------- –/-/Z:------------- 30/30/C=------------- %/%/Z:------------- jejich/jejich/PSMP2-P3------- běžných/běžný/AAMP2----1A---- klientů/klient/NNMP2-----A---- jim/oni/PPMP3--3------- volá/volat/VB-S---3P-AAI-- ,/,/Z:------------- protože/protože/J,------------- mají/mít/VB-P---3P-AAI--";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- jejich/jejich/PSMP1-P3------- psi/pes/NNMP1-----A---- onemocněli/onemocnět/VpMP----R-AAP-- a/a/J^------------- chovají/chovat/VB-P---3P-AAI--";"se/se/P7--4---------- neobvykle/obvykle/Dg-------1N---- ././Z:-------------"
"15";"Tohle/tenhle/PDNS4---------- sdílíme/sdílet/VB-P---1P-AAI-- —/-/Z:------------- ale/ale/J^------------- její/její/PSIS1FS3------- úsměv/úsměv/NNIS1-----A---- ve/v/RV--6---------- mně/já/PP-S6--1------- vyvolal/vyvolat/VpIS----R-AAP--";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- začne/začít/VB-S---3P-AAP-- chovat/chovat/Vf--------A-I--";"povýšeně/povýšeně/Dg-------1A---- ././Z:-------------"
"16";"„/""/Z:------------- Má/mít/VB-S---3P-AAI-- určité/určitý/AAFP4----1A----";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- ale/ale/J^------------- chovají/chovat/VB-P---3P-AAI--";"se/se/P7--4---------- profesionálně/profesionálně/Dg-------1A---- ,/,/Z:------------- “/""/Z:------------- uzavřela/uzavřít/VpFS----R-AAP-- Karla/Karla/NNFS1-----A---- Havlíková/Havlíková/NNFS1-----A---- ././Z:-------------"
"17";"Pouze/pouze/Db------------- pro/pro/RR--4---------- paní/paní/NNFS4-----A---- Isabelu/Isabela/NNFS4-----A---- a/a/J^------------- pro/pro/RR--4---------- mne/já/PP-S4--1------- nebylo/být/VpNS----R-NAI-- snadné/snadný/AANS1----1A---- připojit/připojit/Vf--------A-P-- se/se/P7--4---------- k/k/RR--3---------- všeobecné/všeobecný/AAFS3----1A---- radosti/radost/NNFS3-----A---- ,/,/Z:------------- neboť/neboť/J^------------- měsíc/měsíc/NNIS4-----A---- poté/poté/Db------------- ,/,/Z:------------- co/co/Db------------- zkáza/zkáza/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- hrozila/hrozit/VpFS----R-AAI-- ,/,/Z:------------- byla/být/VpFS----R-AAI-- Federicovým/Federicův/AUNS7M--------- přičiněním/přičinění/NNNS7-----A---- zažehnaná/zažehnaný/AAFS1----1A---- ,/,/Z:------------- přerostly/přerůst/VpFP----R-AAP--";"obavy/obava/NNFP4-----A---- paní/paní/NNFS2-----A---- Isabely/Isabela/NNFS2-----A---- v/v/RR--4---------- jistotu/jistota/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- chová/chovat/VB-S---3P-AAI--";"-/-/Z0------------- li/li/J,------------- v/v/RR--6---------- srdci/srdce/NNNS6-----A---- lásku/láska/NNFS4-----A---- ke/k/RV--3---------- svému/svůj/P8MS3---------- nejoddanějšímu/oddaný/AAMS3----3A---- služebníkovi/služebník/NNMS3-----A---- ,/,/Z:------------- nosí/nosit/VB-S---3P-AAI-- pod/pod/RR--7---------- srdcem/srdce/NNNS7-----A---- plod/plod/NNIS4-----A---- ,/,/Z:------------- který/který/P4IS1---------- z/z/RR--2---------- té/ten/PDFS2---------- lásky/láska/NNFS2-----A---- vzešel/vzejít/VpIS----R-AAP-- ././Z:-------------"
"18";"Tytéž/tentýž/PDFP4----------";"obavy/obava/NNFP4-----A---- možná/možná/TT------------- chová/chovat/VB-S---3P-AAI--";"ohledně/ohledně/RR--2---------- příliš/příliš/Db------------- častých/častý/AAFP2----1A---- návštěv/návštěva/NNFP2-----A---- domů/domů/Db------------- ././Z:-------------"
"19";"Měli/mít/VpMP----R-AAI-- jsme/být/VB-P---1P-AAI-- zpočátku/zpočátku/Db-------------";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- jestli/jestli/J,------------- to/ten/PDNS4---------- nebudou/být/VB-P---3F-NAI-- brát/brát/Vf--------A-I-- jako/jako/J,------------- slídění/slídění/NNNS4-----A---- ,/,/Z:------------- ale/ale/J^------------- chovali/chovat/VpMP----R-AAI--";"jsme/být/VB-P---1P-AAI-- se/se/P7--4---------- opravdu/opravdu/TT------------- diskrétně/diskrétně/Dg-------1A---- ,/,/Z:------------- “/""/Z:------------- ujišťuje/ujišťovat/VB-S---3P-AAI-- ././Z:-------------"
"20";"Nevědí/vědět/VB-P---3P-NAI-- ,/,/Z:------------- jestli/jestli/J,------------- krize/krize/NNFS1-----A---- opravdu/opravdu/TT------------- už/už/Db------------- skončila/skončit/VpFS----R-AAP-- ,/,/Z:------------- mají/mít/VB-P---3P-AAI--";"obavy/obava/NNFP4-----A---- ze/z/RV--2---------- ztráty/ztráta/NNFS2-----A---- zaměstnání/zaměstnání/NNNS2-----A---- ,/,/Z:------------- chovají/chovat/VB-P---3P-AAI--";"se/se/P7--4---------- odpovědněji/odpovědně/Dg-------2A---- ,/,/Z:------------- “/""/Z:------------- řekl/říci/VpMS----R-AAP-- Luboš/Luboš/NNMS1-----A---- Bližňák/Bližňák/NNMS1-----A---- z/z/RR--2---------- kanceláře/kancelář/NNFS2-----A---- Agent/agent/NNMS1-----A---- Real/Real/NNIS1-----A---- ././Z:-------------"
"21";"Jen/jen/Db------------- mám/mít/VB-S---1P-AAI-- trochu/trochu/Db-------------";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- pak/pak/Db------------- stejně/stejně/Dg-------1A---- agresivně/agresivně/Dg-------1A---- jako/jako/J,------------- marketéři/marketér/NNMP1-----A---- Hyundai/Hyundai/NNIS1-----A---- nezačali/začít/VpMP----R-NAP-- vůči/vůči/RR--3---------- „/""/Z:------------- sousedům/soused/NNMP3-----A---- z/z/RR--2---------- Boleslavi/Boleslav/NNFS2-----A---- “/""/Z:------------- chovat/chovat/Vf--------A-I--";"taky/také/Db------------- řidiči/řidič/NNMP1-----A---- této/tento/PDFS2---------- značky/značka/NNFS2-----A---- ././Z:-------------"
"22";"Vzhledem/vzhledem/RF------------- k/k/RR--3---------- proslulé/proslulý/AAFS3----1A---- inteligenci/inteligence/NNFS3-----A---- ,/,/Z:------------- případně/případně/Dg-------1A---- servilitě/servilita/NNFS3-----A---- českých/český/AAMP2----1A---- policistů/policista/NNMP2-----A---- a/a/J^------------- úředníků/úředník/NNMP2-----A---- ,/,/Z:------------- lze/lze/Db------------- mít/mít/Vf--------A-I-- důvodné/důvodný/AAFP4----1A----";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- tito/tento/PDMP1---------- ne/ne/TT------------- vždy/vždy/Db------------- rozpoznají/rozpoznat/VB-P---3P-AAP-- zprávu/zpráva/NNFS4-----A---- od/od/RR--2---------- názoru/názor/NNIS2-----A---- a/a/J^------------- že/že/J,------------- se/se/P7--4---------- budou/být/VB-P---3F-AAI-- ve/v/RV--6---------- věci/věc/NNFS6-----A---- vyhodnocování/vyhodnocování/NNNS2-----A---- toho/ten/PDNS2---------- ,/,/Z:------------- co/co/PQ--1---------- je/být/VB-S---3P-AAI-- pravdivá/pravdivý/AAFS1----1A---- informace/informace/NNFS1-----A---- a/a/J^------------- co/co/PQ--1---------- hoax/hoax/NNIS1-----A---- ,/,/Z:------------- chovat/chovat/Vf--------A-I--";"podle/podle/RR--2---------- toho/ten/PDNS2---------- ,/,/Z:------------- odkud/odkud/Db------------- zrovna/zrovna/Db------------- vane/vanout/VB-S---3P-AAI-- politický/politický/AAIS1----1A---- a/a/J^------------- povolební/povolební/AAIS1----1A---- vítr/vítr/NNIS1-----A---- ././Z:-------------"
"23";"Přitom/přitom/Db------------- během/během/RR--2---------- odpoledne/odpoledne/NNNS2-----A---- to/ten/PDNS1---------- vypadalo/vypadat/VpNS----R-AAI-- ,/,/Z:------------- že/že/J,------------- fanoušci/fanoušek/NNMP1-----A---- ze/z/RV--2---------- Slezska/Slezsko/NNNS2-----A---- nenaplní/naplnit/VB-P---3P-NAP--";"obavy/obava/NNFP4-----A---- Hradečáků/Hradečák/NNMP2-----A---- ,/,/Z:------------- proti/proti/RR--3---------- veškerému/veškerý/PLNS3---------- očekávání/očekávání/NNNS3-----A---- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI--";"způsobně/způsobně/Dg-------1A---- ././Z:-------------"
"24";"Jako/jako/J,------------- matka/matka/NNFS1-----A---- mu/on/PHMS3--3------- ale/ale/J^------------- moc/moc/Db------------- nevěřím/věřit/VB-S---1P-NAI-- (/(/Z:------------- asi/asi/TT------------- jako/jako/J,------------- každá/každý/PLFS1---------- matka/matka/NNFS1-----A---- budu/být/VB-S---1F-AAI-- mít/mít/Vf--------A-I--";"obavy/obava/NNFP4-----A---- )/)/Z:------------- ,/,/Z:------------- zvlášť/zvlášť/TT------------- když/když/J,------------- vidím/vidět/VB-S---1P-AAI-- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- teenageři/teenager/NNMP1-----A---- ,/,/Z:------------- kterým/který/P4MP3---------- rodiče/rodič/NNMP1-----A---- koupí/koupit/VB-P---3P-AAP-- silná/silný/AANP4----1A---- auta/auto/NNNP4-----A---- a/a/J^------------- „/""/Z:------------- dělej/dělat/Vi-S---2--A-I-- si/se/P7--3---------- co/co/PQ--4---------- chceš/chtít/VB-S---2P-AAI-- “/""/Z:------------- ,/,/Z:------------- na/na/RR--6---------- silnicích/silnice/NNFP6-----A---- chovají/chovat/VB-P---3P-AAI--";"a/a/J^------------- co/co/PQ--4---------- předvádějí/předvádět/VB-P---3P-AAI-- –/-/Z:------------- stylem/styl/NNIS7-----A---- –/-/Z:------------- já/já/PP-S1--1------- jsem/být/VB-S---1P-AAI-- tady/tady/Db------------- king/king/NNMS1-----A---- ././Z:-------------"
"25";"Pro/pro/RR--4---------- naplnění/naplnění/NNNS4-----A---- tohoto/tento/PDIS2---------- zákonného/zákonný/AAIS2----1A---- znaku/znak/NNIS2-----A---- se/se/P7--4---------- zároveň/zároveň/Db------------- nevyžaduje/vyžadovat/VB-S---3P-NAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- pohrůžka/pohrůžka/NNFS1-----A---- jiné/jiný/AAFS2----1A---- těžké/těžký/AAFS2----1A---- újmy/újma/NNFS2-----A---- skutečně/skutečně/TT------------- vyvolala/vyvolat/VpFS----R-AAP-- v/v/RR--6---------- poškozeném/poškozený/AAIS6----1A----";"obavy/obava/NNFP4-----A---- z/z/RR--2---------- jejího/její/PSNS2FS3------- uskutečnění/uskutečnění/NNNS2-----A---- ,/,/Z:------------- jestliže/jestliže/J,------------- se/se/P7--4---------- nepodrobí/podrobit/VB-S---3P-NAP-- požadavku/požadavek/NNIS3-----A---- pachatele/pachatel/NNMS2-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- choval/chovat/VpMS----R-AAI--";"podle/podle/RR--2---------- jeho/jeho/PSFS2-S3------- vůle/vůle/NNFS2-----A---- ,/,/Z:------------- tzn/tzn/B^------------- ././Z0------------- něco/něco/PZ--4---------- konal/konat/VpMS----R-AAI-- ,/,/Z:------------- opominul/opominout/VpMS----R-AAP-- nebo/nebo/J^------------- trpěl/trpět/VpMS----R-AAI-- (/(/Z:------------- viz/vidět/Vi-S---2--A-I-1 přiměřeně/přiměřeně/Dg-------1A---- např/např/BT------------- ././Z0------------- rozhodnutí/rozhodnutí/NNNS1-----A---- publikované/publikovaný/AANS1----1A---- v/v/RR--6---------- Souboru/soubor/NNIS6-----A---- trestních/trestní/AANP2----1A---- rozhodnutí/rozhodnutí/NNNP2-----A---- Nejvyššího/vysoký/AAIS2----3A---- soudu/soud/NNIS2-----A---- ,/,/Z:------------- Svazek/svazek/NNIS1-----A---- 33/33/C=------------- //Z:------------- 2007/2007/C=------------- ,/,/Z:------------- pod/pod/RR--7---------- T/T/BN------------- 967/967/C=------------- )/)/Z:------------- ././Z:-------------"
