id;left;kwic;right;VNP?;doc.txtype_group
105;Takové/takový/PDFS3---------- akci/akce/NNFS3-----A---- mají/mít/VB-P---3P-AAI-- dát/dát/Vf--------A-P--;úctu/úcta/NNFS4-----A---- a/a/J^------------- ne/ne/TT------------- se/se/P7--4---------- k/k/RR--3---------- ní/on/P5FS3--3------- takhle/takhle/Db------------- chovat/chovat/Vf--------A-I--;"././Z:------------- “/""/Z:-------------";0;NMG: publicistika
106;A/a/J^------------- chtělo/chtít/VpNS----R-AAI-- by/být/Vc----------I-- to/ten/PDNS1---------- elementární/elementární/AAFS4----1A----;úctu/úcta/NNFS4-----A---- v/v/RR--4---------- úsudek/úsudek/NNIS4-----A---- voličů/volič/NNMP2-----A---- a/a/J^------------- chovat/chovat/Vf--------A-I--;se/se/P7--4---------- v/v/RR--6---------- ostatních/ostatní/AAFP6----1A---- agendách/agenda/NNFP6-----A---- poctivě/poctivě/Dg-------1A---- ,/,/Z:------------- předvídatelně/předvídatelně/Dg-------1A---- ,/,/Z:------------- průhledně/průhledně/Dg-------1A---- ././Z:-------------;0;NMG: publicistika
107;A/a/J^------------- že/že/J,------------- nic/nic/PW--1---------- ,/,/Z:------------- co/co/PQ--4---------- udělám/udělat/VB-S---1P-AAP-- ,/,/Z:------------- nemůže/moci/VB-S---3P-NAI-- změnit/změnit/Vf--------A-P-- lásku/láska/NNFS4-----A---- a/a/J^-------------;úctu/úcta/NNFS4-----A---- ,/,/Z:------------- které/který/P4FS3---------- k/k/RR--3---------- tobě/ty/PP-S3--2------- chovám/chovat/VB-S---1P-AAI--;"././Z:------------- ""/""/Z:-------------";3;FIC: beletrie
108;když/když/J,------------- už/už/Db------------- plody/plod/NNIP1-----A---- nerodí/rodit/VB-P---3P-NAI-- ,/,/Z:-------------;úctu/úcta/NNFS4-----A---- vždy/vždy/Db------------- k/k/RR--3---------- nim/oni/P5IP3--3------- chovejme/chovat/Vi-P---1--A-I--;,/,/Z:-------------;1;NMG: publicistika
109;PRAHA/Praha/NNFS1-----A---- -/-/Z:-------------;Úctu/úcta/NNFS4-----A---- k/k/RR--3---------- mrtvým/mrtvý/NNMP3-----A---- rozhodně/rozhodně/TT------------- nechová/chovat/VB-S---3P-NAI--;zatím/zatím/Db------------- neznámý/známý/AAMS1----1N---- nenechavec/nenechavec/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- si/se/P7--3---------- vyhlédl/vyhlédnout/VpMS----R-AAP-1 hrob/hrob/NNIS4-----A---- na/na/RR--6---------- hřbitově/hřbitov/NNIS6-----A---- v/v/RR--6---------- Jílovém/Jílové/NNNS6-----A---- u/u/RR--2---------- Prahy/Praha/NNFS2-----A---- ././Z:-------------;1;NMG: publicistika
110;Vím/vědět/VB-S---1P-AAI-- ,/,/Z:------------- jakou/jaký/P4FS4----------;úctu/úcta/NNFS4-----A---- chová/chovat/VB-S---3P-AAI--;k/k/RR--3---------- Bohu/bůh/NNMS3-----A---- ,/,/Z:------------- konstatoval/konstatovat/VpMS----R-AAB-- šajch/šajch/NNMS1-----A---- Ahmed/Ahmed/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- má/mít/VB-S---3P-AAI-- s/s/RR--7---------- Ládinem/Ládin/NNMS7-----A---- společnou/společný/AAFS4----1A---- matku/matka/NNFS4-----A---- ,/,/Z:------------- ale/ale/J^------------- rozdílné/rozdílný/AAMP4----1A---- otce/otec/NNMP4-----A---- ././Z:-------------;1;NMG: publicistika
111;Nerad/rád/ACMS------N---- bych/být/Vc-S---1----I-- zlehčoval/zlehčovat/VpMS----R-AAI-- vděčnost/vděčnost/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- cítíme/cítit/VB-P---1P-AAI-- a/a/J^------------- měli/mít/VpMP----R-AAI-- bychom/být/Vc-P---1----I-- cítit/cítit/Vf--------A-I-- ,/,/Z:------------- za/za/RR--4---------- velkorysý/velkorysý/AAIS4----1A---- dar/dar/NNIS4-----A---- té/ten/PDFS2---------- paní/paní/NNFS2-----A---- ,/,/Z:------------- ani/ani/J^-------------;úctu/úcta/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- chováme/chovat/VB-P---1P-AAI--;ke/k/RV--3---------- gestu/gesto/NNNS3-----A---- ,/,/Z:------------- jímž/jenž/PJNS7---------- si/se/P7--3---------- zvolila/zvolit/VpFS----R-AAP-- takovou/takový/PDFS4---------- splátku/splátka/NNFS4-----A---- ././Z:-------------;3;FIC: beletrie
112;Už/už/Db------------- tedy/tedy/TT------------- samo/sám/PLNS1---------- pojmenování/pojmenování/NNNS1-----A---- ořechu/ořech/NNIS2-----A---- vyjadřuje/vyjadřovat/VB-S---3P-AAI--;úctu/úcta/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- k/k/RR--3---------- tomuto/tento/PDNS3---------- ovoci/ovoce/NNNS3-----A---- lidé/člověk/NNMP1-----A---- chovali/chovat/VpMP----R-AAI--;././Z:-------------;3;NMG: publicistika
113;Největší/velký/AAFS4----3A----;úctu/úcta/NNFS4-----A---- ale/ale/J^------------- chovám/chovat/VB-S---1P-AAI--;k/k/RR--3---------- bývalému/bývalý/AAMS3----1A---- pelhřimovskému/pelhřimovský/AAMS3----1A---- vikáři/vikář/NNMS3-----A---- Josefu/Josef/NNMS3-----A---1 Hanžlovi/Hanžl/NNMS3-----A---- ././Z:-------------;1;NMG: publicistika
114;;Úctu/úcta/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- k/k/RR--3---------- těm/ten/PDFP3---------- hodnotám/hodnota/NNFP3-----A---- chováme/chovat/VB-P---1P-AAI--;,/,/Z:------------- přenášíme/přenášet/VB-P---1P-AAI-- automaticky/automaticky/Dg-------1A---- i/i/J^------------- na/na/RR--4---------- umělce/umělec/NNMP4-----A---- samé/samý/PLMP4---------- a/a/J^------------- ty/ten/PDMP4---------- pak/pak/Db------------- nekriticky/kriticky/Dg-------1N---- uctíváme/uctívat/VB-P---1P-AAI-- ././Z:-------------;3;NMG: publicistika
115;Vadí/vadit/VB-S---3P-AAI-- mi/já/PH-S3--1------- jen/jen/Db------------- neochota/neochota/NNFS1-----A---- mladých/mladý/AAMP2----1A---- lidí/člověk/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- nemají/mít/VB-P---3P-NAI-- ke/k/RV--3---------- starším/starý/AAMP3----2A---- občanům/občan/NNMP3-----A---- žádnou/žádný/PWFS4----------;úctu/úcta/NNFS4-----A---- a/a/J^------------- respekt/respekt/NNIS4-----A---- a/a/J^------------- chovají/chovat/VB-P---3P-AAI--;se/se/P7--4---------- hrozně/hrozně/Dg-------1A---- vulgárně/vulgárně/Dg-------1A---- a/a/J^------------- sprostě/sprostě/Dg-------1A---- ././Z:-------------;0;NMG: publicistika
116;Žijete/žít/VB-P---2P-AAI-- -/-/Z0------------- li/li/J,------------- v/v/RR--6---------- neúctě/neúcta/NNFS6-----A---- k/k/RR--3---------- sobě/se/P6--3---------- samému/samý/PLMS3---------- ,/,/Z:------------- ke/k/RV--3---------- svému/svůj/P8IS3---------- životu/život/NNIS3-----A---- ,/,/Z:------------- nemůžete/moci/VB-P---2P-NAI-- očekávat/očekávat/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- k/k/RR--3---------- vám/vy/PP-P3--2------- bude/být/VB-S---3F-AAI--;úctu/úcta/NNFS4-----A---- chovat/chovat/Vf--------A-I--;někdo/někdo/PZM-1---------- druhý/druhý/CrMS1---------- ././Z:-------------;1;NMG: publicistika
