id;left;kwic;right;VNP?;doc.txtype_group
21;Pana/pán/NNMS2-----A---- Pitínského/Pitínský/NNMS2-----A---- si/se/P7--3---------- velmi/velmi/Db------------- vážím/vážit/VB-S---1P-AAI-- a/a/J^-------------;chovám/chovat/VB-S---1P-AAI-- k/k/RR--3---------- němuhlubokou/němuhlubokou/X@------------- úctu/úcta/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
22;Kdysi/kdysi/Db------------- jsme/být/VB-P---1P-AAI-- se/se/P7--4---------- ve/v/RV--6---------- škole/škola/NNFS6-----A---- učili/učit/VpMP----R-AAI-- ,/,/Z:------------- že/že/J,------------- vyspělost/vyspělost/NNFS1-----A---- společnosti/společnost/NNFS2-----A---- se/se/P7--4---------- pozná/poznat/VB-S---3P-AAP-- podle/podle/RR--2---------- toho/ten/PDNS2---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4----------;chová/chovat/VB-S---3P-AAI-- k/k/RR--3---------- dětem/dítě/NNFP3-----A---- a/a/J^------------- jakou/jaký/P4FS4---------- úctu/úcta/NNFS4-----A----;prokazuje/prokazovat/VB-S---3P-AAI-- stáří/stáří/NNNS1-----A---- ././Z:-------------;0;NMG: publicistika
23;Ale/ale/J^------------- já/já/PP-S1--1------- k/k/RR--3---------- nim/oni/P5MP3--3------- spíš/spíš/TT-------------;chovám/chovat/VB-S---1P-AAI-- obrovskou/obrovský/AAFS4----1A---- úctu/úcta/NNFS4-----A----;,/,/Z:------------- kolikrát/kolikrát/Co------------- mi/já/PH-S3--1------- přijdou/přijít/VB-P---3P-AAP-- zajímavější/zajímavý/AAMP1----2A---- a/a/J^------------- chytřejší/chytrý/AAMP1----2A---- než/než/J,------------- dospěláci/dospělák/NNMP1-----A---- ././Z:-------------;1;NMG: publicistika
24;Respektujte/respektovat/Vi-P---2--A-I-- vyšší/vysoký/AAIS4----2A---- věk/věk/NNIS4-----A---- a/a/J^------------- větší/velký/AAFP4----2A---- zkušenosti/zkušenost/NNFP4-----A---- ,/,/Z:-------------;chovejte/chovat/Vi-P---2--A-I-- se/se/P7--4---------- uctivě/uctivě/Dg-------1A---- k/k/RR--3---------- tomu/ten/PDMS3---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- si/se/P7--3---------- úctu/úcta/NNFS4-----A----;zaslouží/zasloužit/VB-S---3P-AAP-- ././Z0------------- */*/Z:------------- Hloupý/hloupý/AAMS1----1A---- rozhodně/rozhodně/TT------------- není/být/VB-S---3P-NAI-- ten/ten/PDMS1---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- přiměřeně/přiměřeně/Dg-------1A---- ustoupí/ustoupit/VB-S---3P-AAP-- ,/,/Z:------------- ale/ale/J^------------- naopak/naopak/TT------------- ten/ten/PDMS1---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- to/ten/PDNS4---------- nedovede/dovést/VB-S---3P-NAP-- ././Z0------------- */*/Z:------------- Vaše/váš/PSFS1-P2------- asertivita/asertivita/NNFS1-----A---- nesmí/smět/VB-S---3P-NAI-- ostatní/ostatní/AAMP4----1A---- omezovat/omezovat/Vf--------A-I-- v/v/RR--6---------- jejich/jejich/PSIP6-P3------- oprávněných/oprávněný/AAIP6----1A---- nárocích/nárok/NNIP6-----A---- -/-/Z:------------- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- je/oni/PPMP4--3------- třeba/třeba/Db------------- nedovedou/dovést/VB-P---3P-NAP-- tak/tak/Db------------- razantně/razantně/Dg-------1A---- prosazovat/prosazovat/Vf--------A-I-- ,/,/Z:------------- neznamená/znamenat/VB-S---3P-NAI-- ,/,/Z:------------- že/že/J,------------- na/na/RR--4---------- ně/oni/P5MP4--3------- nemají/mít/VB-P---3P-NAI-- právo/právo/NNNS4-----A---- ././Z:-------------;0;NMG: publicistika
25;Pak/pak/Db------------- se/se/P7--4---------- stal/stát/VpMS----R-AAP-- kaplanem/kaplan/NNMS7-----A---- nebo/nebo/J^------------- farářem/farář/NNMS7-----A---- v/v/RR--6---------- Prasetíně/Prasetín/NNIS6-----A---- na/na/RR--6---------- Milevsku/Milevsko/NNNS6-----A---- ,/,/Z:------------- byl/být/VpMS----R-AAI-- by/být/Vc----------I-- si/se/P7--3---------- rád/rád/ACMS------A---- vzal/vzít/VpMS----R-AAP-- matku/matka/NNFS4-----A---- k/k/RR--3---------- sobě/se/P6--3---------- ,/,/Z:------------- ale/ale/J^------------- ta/ten/PDFS1---------- byla/být/VpFS----R-AAI-- plachá/plachý/AAFS1----1A---- ,/,/Z:------------- bála/bát/VpFS----R-AAI-- se/se/P7--4---------- každé/každý/PLFS2---------- změny/změna/NNFS2-----A---- a/a/J^------------- jako/jako/J,------------- mnohé/mnohý/AAFS2----1A---- příbramské/příbramský/AAFS2----1A---- ženy/žena/NNFS2-----A---- neuměla/umět/VpFS----R-NAI-- si/se/P7--3---------- představit/představit/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- mohla/moci/VpFS----R-AAI-- opustit/opustit/Vf--------A-P-- město/město/NNNS4-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterému/který/P4NS3----------;chovala/chovat/VpFS----R-AAI-- nejněžnější/něžný/AAFS4----3A---- lásku/láska/NNFS4-----A---- a/a/J^------------- úctu/úcta/NNFS4-----A----;a/a/J^------------- vděčnost/vděčnost/NNFS4-----A---- ././Z:-------------;1;FIC: beletrie
26;Právě/právě/Db------------- tak/tak/Db------------- však/však/J^------------- i/i/J^------------- babička/babička/NNFS1-----A----;chovala/chovat/VpFS----R-AAI-- úctu/úcta/NNFS4-----A----;k/k/RR--3---------- němu/on/P5MS3--3------- a/a/J^------------- se/s/RV--7---------- zbožnou/zbožný/AAFS7----1A---- láskou/láska/NNFS7-----A---- opatrovala/opatrovat/VpFS----R-AAI-- své/svůj/P8IP4---------1 černé/černý/AAIP4----1A---- svatební/svatební/AAIP4----1A---- šaty/šaty/NNIP4-----A---- ,/,/Z:------------- ve/v/RV--6---------- kterých/který/P4IP6---------- si/se/P7--3---------- ho/on/PHIS4--3------- brala/brát/VpFS----R-AAI-- jako/jako/J,------------- vdova/vdova/NNFS1-----A---- ././Z:-------------;1;FIC: beletrie
27;Lara/Lara/NNFS1-----A---- k/k/RR--3---------- oběma/oba/ClMP3----------;chovala/chovat/VpFS----R-AAI-- nadšenou/nadšený/AAFS4----1A---- úctu/úcta/NNFS4-----A----;././Z:-------------;1;FIC: beletrie
28;Šéf/šéf/NNMS1-----A---- krajského/krajský/AAIS2----1A---- svazu/svaz/NNIS2-----A---- Michal/Michal/NNMS1-----A---- Blaschke/Blaschke/NNMS1-----A---- si/se/P7--3---------- přeje/přát/VB-S---3P-AAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- fotbalisté/fotbalista/NNMP1-----A---- i/i/J^------------- diváci/divák/NNMP1-----A----;chovali/chovat/VpMP----R-AAI-- při/při/RR--6---------- utkáních/utkání/NNNP6-----A---- k/k/RR--3---------- sobě/se/P6--3---------- úctu/úcta/NNFS4-----A----;;1;NMG: publicistika
29;Ženy/žena/NNFP1-----A---- jsou/být/VB-P---3P-AAI-- přitahovány/přitahovat/VsFP------API-- silnými/silný/AAFP7----1A---- osobnostmi/osobnost/NNFP7-----A---- ,/,/Z:------------- chtějí/chtít/VB-P---3P-AAI-- muže/muž/NNMP4-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- si/se/P7--3---------- věří/věřit/VB-P---3P-AAI-- a/a/J^-------------;chovají/chovat/VB-P---3P-AAI-- úctu/úcta/NNFS4-----A----;sami/sám/PLMP1---------- k/k/RR--3---------- sobě/se/P6--3---------- ././Z:-------------;1;NMG: publicistika
30;Ke/k/RV--3---------- starším/starý/AAMP3----2A---- lidem/člověk/NNMP3-----A---- bychom/být/Vc-P---1----I-- měli/mít/VpMP----R-AAI--;chovat/chovat/Vf--------A-I-- úctu/úcta/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
