id;left;kwic;right
"24";"Během/během/RR--2---------- svých/svůj/P8FP2---------- cest/cesta/NNFP2-----A---- zjistil/zjistit/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- přes/přes/RR--4----------";"vášeň/vášeň/NNFS4-----A---- ,/,/Z:------------- jakou/jaký/P4FS4---------- Italové/Ital/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI--";"ke/k/RV--3---------- své/svůj/P8FS3---------1 kuchyni/kuchyně/NNFS3-----A---- a/a/J^------------- jídlu/jídlo/NNNS3-----A---- ,/,/Z:------------- některé/některý/PZIP1---------- klenoty/klenot/NNIP1-----A---- italské/italský/AAFS2----1A---- kuchyně/kuchyně/NNFS2-----A---- pomalu/pomalu/Dg-------1A---- mizí/mizet/VB-P---3P-AAI-- ././Z:-------------"
"25";"""/""/Z:-------------";"Vášeň/vášeň/NNFS4-----A---- jsem/být/VB-S---1P-AAI-- zdědil/zdědit/VpMS----R-AAP-- po/po/RR--6---------- rodičích/rodič/NNMP6-----A---- a/a/J^------------- ve/v/RV--6---------- svém/svůj/P8IS6---------- chovu/chov/NNIS6-----A---- mám/mít/VB-S---1P-AAI-- nyní/nyní/Db------------- padesát/padesát/Cn-S4---------- holubů/holub/NNMP2-----A---- ,/,/Z:------------- které/který/P4MP4---------- chovám/chovat/VB-S---1P-AAI--";"na/na/RR--4---------- maso/maso/NNNS4-----A---- ,/,/Z:------------- prodej/prodej/NNIS4-----A---- a/a/J^------------- na/na/RR--4---------- chov/chov/NNIS4-----A---- ,/,/Z:------------- ""/""/Z:------------- vyzrazuje/vyzrazovat/VB-S---3P-AAI-- další/další/AAMS1----1A---- chovatel/chovatel/NNMS1-----A---- těchto/tento/PDMP2---------- opeřenců/opeřenec/NNMP2-----A---- ././Z:-------------"
"26";"Nejde/jít/VB-S---3P-NAI-- však/však/J^------------- jen/jen/Db------------- o/o/RR--4----------";"vášeň/vášeň/NNFS4-----A---- chovat/chovat/Vf--------A-I--";"tato/tento/PDNP4---------- zvířata/zvíře/NNNP4-----A---- ,/,/Z:------------- nýbrž/nýbrž/J^------------- o/o/RR--4---------- možnost/možnost/NNFS4-----A---- ochočit/ochočit/Vf--------A-P-- je/oni/PPNP4--3------- takovým/takový/PDIS7---------- způsobem/způsob/NNIS7-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- na/na/RR--6---------- nich/oni/P5IP6--3------- mohly/moci/VpFP----R-AAI-- projíždět/projíždět/Vf--------A-I-- i/i/J^------------- děti/dítě/NNFP1-----A---- ././Z:-------------"
"27";"Měl/mít/VpMS----R-AAI-- -/-/Z:------------- kromě/kromě/RR--2---------- ortopedie/ortopedie/NNFS2-----A---- -/-/Z:------------- ještě/ještě/Db------------- jednu/jeden/ClFS4----------";"vášeň/vášeň/NNFS4-----A---- :/:/Z:------------- choval/chovat/VpMS----R-AAI--";"jezdecké/jezdecký/AAMP4----1A---- koně/kůň/NNMP4-----A---- a/a/J^------------- dokonce/dokonce/TT------------- na/na/RR--6---------- nich/oni/P5MP6--3------- jezdil/jezdit/VpMS----R-AAI-- ././Z:-------------"
"28";"Zkusme/zkusit/Vi-P---1--A-P-- konečně/konečně/Dg-------1A---- jednou/jednou/Cv------------- utlumit/utlumit/Vf--------A-P-- ty/ten/PDFP4---------- primitivní/primitivní/AAFP4----1A---- až/až/J^------------- přízemní/přízemní/AAFP4----1A----";"vášně/vášeň/NNFP4-----A---- a/a/J^------------- začněme/začít/Vi-P---1--A-P-- se/se/P7--4---------- konečně/konečně/Dg-------1A---- k/k/RR--3---------- sobě/se/P6--3---------- navzájem/navzájem/Db------------- chovat/chovat/Vf--------A-I--";"s/s/RR--7---------- respektem/respekt/NNIS7-----A---- a/a/J^------------- úctou/úcta/NNFS7-----A---- ././Z:-------------"
"29";"Někteří/některý/PZMP1---------- muži/muž/NNMP1-----A---- se/se/P7--4---------- bojí/bát/VB-P---3P-AAI-- ,/,/Z:------------- že/že/J,------------- nezahalená/zahalený/AAFS1----1N---- žena/žena/NNFS1-----A---- by/být/Vc----------I-- mohla/moci/VpFS----R-AAI-- vyprovokovat/vyprovokovat/Vf--------A-P--";"vášeň/vášeň/NNFS4-----A---- u/u/RR--2---------- cizích/cizí/AAMP2----1A---- mužů/muž/NNMP2-----A---- ,/,/Z:------------- jiní/jiný/AAMP1----1A---- nechtějí/chtít/VB-P---3P-NAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- je/oni/PPMP4--3------- sousedé/soused/NNMP1-----A---- pomluvili/pomluvit/VpMP----R-AAP-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- jejich/jejich/PSFS1-P3------- žena/žena/NNFS1-----A---- chová/chovat/VB-S---3P-AAI--";"nebo/nebo/J^------------- obléká/oblékat/VB-S---3P-AAI-- neslušně/slušně/Dg-------1N---- a/a/J^------------- špiní/špinit/VB-S---3P-AAI-- čest/čest/NNFS4-----A---- celé/celý/AAFS2----1A---- rodiny/rodina/NNFS2-----A---- ././Z:-------------"
"30";"„/""/Z:------------- A/a/J^------------- své/svůj/P8NS4---------1 určitě/určitě/TT------------- udělala/udělat/VpFS----R-AAP-- i/i/J^-------------";"vášeň/vášeň/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- k/k/RR--3---------- hudbě/hudba/NNFS3-----A---- chová/chovat/VB-S---3P-AAI--";"moje/můj/PSFS1-S1------- matka/matka/NNFS1-----A---- ././Z:-------------"
"31";"";"VÁŠEŇ/vášeň/NNFS4-----A---- Mikoláše/Mikoláš/NNMS2-----A---- Alše/Aleš/NNMS2-----A---2 pro/pro/RR--4---------- Indiány/Indián/NNMP4-----A---- dokládají/dokládat/VB-P---3P-AAI-- dva/dva/ClIP1---------- luky/luk/NNIP1-----A---- ,/,/Z:------------- které/který/P4IP4---------- dostal/dostat/VpMS----R-AAP-- od/od/RR--2---------- přátel/přítel/NNMP2-----A---- ,/,/Z:------------- a/a/J^------------- krahujec/krahujec/NNMS1-----A---- –/-/Z:------------- malíř/malíř/NNMS1-----A---- sám/sám/PLMS1---------- choval/chovat/VpMS----R-AAI--";"jednoho/jeden/ClMS4---------- ,/,/Z:------------- jemuž/jenž/PJMS3---------- dal/dát/VpMS----R-AAP-- jméno/jméno/NNNS4-----A---- Unkas/Unkas/X@------------- ././Z:-------------"
"32";"Němci/Němec/NNMP1-----A---- mají/mít/VB-P---3P-AAI-- novou/nový/AAFS4----1A----";"vášeň/vášeň/NNFS4-----A---- -/-/Z:------------- chovají/chovat/VB-P---3P-AAI--";"doma/doma/Db------------- mravence/mravenec/NNMP4-----A----"
"33";"Králíci/králík/NNMP1-----A---- připomínají/připomínat/VB-P---3P-AAI--";"vášeň/vášeň/NNFS4-----A---- jejího/její/PSMS2FS3------- otce/otec/NNMS2-----A---- ,/,/Z:------------- který/který/P4MS1---------- je/oni/PPMP4--3------- choval/chovat/VpMS----R-AAI--";",/,/Z:------------- přednášel/přednášet/VpMS----R-AAI-- o/o/RR--6---------- nich/oni/P5MP6--3------- i/i/J^------------- psal/psát/VpMS----R-AAI-- ././Z:-------------"
"34";"Nejen/nejen/Db------------- na/na/RR--6---------- Staroměstském/staroměstský/AANS6----1A---- náměstí/náměstí/NNNS6-----A---- ,/,/Z:------------- ale/ale/J^------------- i/i/J^------------- v/v/RR--6---------- ulicích/ulice/NNFP6-----A---- města/město/NNNS2-----A---- se/se/P7--4---------- opět/opět/Db------------- prokázalo/prokázat/VpNS----R-AAP-- ,/,/Z:------------- jakou/jaký/P4FS4----------";"vášeň/vášeň/NNFS4-----A---- Pražané/Pražan/NNMP1-----A---- vůči/vůči/RR--3---------- tomuto/tento/PDIS3---------- sportu/sport/NNIS3-----A---- chovají/chovat/VB-P---3P-AAI--";"a/a/J^------------- s/s/RR--7---------- jakou/jaký/P4FS7---------- urputností/urputnost/NNFS7-----A---- touží/toužit/VB-P---3P-AAI-- po/po/RR--6---------- vítězství/vítězství/NNNS6-----A---- ././Z:-------------"
"35";"Největší/velký/AANS1----3A---- a/a/J^------------- nejbohatší/bohatý/AANS1----3A---1 čínské/čínský/AANS1----1A---- město/město/NNNS1-----A---- Šanghaj/Šanghaj/NNFS1-----A---- má/mít/VB-S---3P-AAI-- novou/nový/AAFS4----1A----";"vášeň/vášeň/NNFS4-----A---- -/-/Z:------------- kdekdo/kdekdo/PZM-1---------- tam/tam/Db------------- dnes/dnes/Db------------- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- domácího/domácí/AAMS4----1A---- mazlíčka/mazlíček/NNMS4-----A---- miniaturního/miniaturní/AAMS4----1A---- vepříka/vepřík/NNMS4-----A---- ././Z:-------------"
"36";"""/""/Z:------------- Potřeboval/potřebovat/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- ukázat/ukázat/Vf--------A-P-- strhující/strhující/AGFS4-----A----";"vášeň/vášeň/NNFS4-----A---- ,/,/Z:------------- která/který/P4FS1---------- vysvětlí/vysvětlit/VB-S---3P-AAP-- ,/,/Z:------------- proč/proč/Db------------- se/se/P7--4---------- postava/postava/NNFS1-----A---- Katky/Katka/NNFS2-----A---- začne/začít/VB-S---3P-AAP-- chovat/chovat/Vf--------A-I--";"jinak/jinak/Db------------- ././Z:-------------"
