id;left;kwic;right;VNP?;doc.txtype_group
21;;Chovala/chovat/VpFS----R-AAI-- se/se/P7--4---------- tak/tak/Db------------- i/i/J^------------- k/k/RR--3---------- početné/početný/AAFS3----1A---- skupině/skupina/NNFS3-----A---- Milánkových/Milánkův/AUMP2M--------- přátel/přítel/NNMP2-----A---- a/a/J^------------- osvojovala/osvojovat/VpFS----R-AAI-- si/se/P7--3---------- dokonce/dokonce/TT------------- jejich/jejich/PSIS4-P3------- způsob/způsob/NNIS4-----A---- řeči/řeč/NNFS2-----A---- a/a/J^------------- vysluhovala/vysluhovat/VpFS----R-AAI-- si/se/P7--3---------- sympatie/sympatie/NNFP4-----A----;,/,/Z:------------- po/po/RR--6---------- nichž/jenž/P9FP6---------- ostatně/ostatně/TT------------- prahla/prahnout/VpFS----R-AAI-1 ././Z:-------------;0;FIC: beletrie
22;"""/""/Z:------------- Vysvětlil/vysvětlit/VpMS----R-AAP-- jsem/být/VB-S---1P-AAI-- jim/oni/PPMP3--3------- ,/,/Z:------------- když/když/J,------------- mi/já/PH-S3--1------- otrnulo/otrnout/VpNS----R-AAP-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- zase/zase/Db------------- až/až/TT------------- tak/tak/Db------------- nespletli/splést/VpMP----R-NAP-- ,/,/Z:------------- že/že/J,------------- k/k/RR--3---------- náckům/nácek/NNMP3-----A----";nechovám/chovat/VB-S---1P-NAI-- žádné/žádný/PWFP4---------- sympatie/sympatie/NNFP4-----A----;",/,/Z:------------- ""/""/Z:------------- svěřoval/svěřovat/VpMS----R-AAI-- se/se/P7--4---------- ././Z:-------------";1;NMG: publicistika
23;Národem/národ/NNIS7-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterému/který/P4IS3----------;chovají/chovat/VB-P---3P-AAI-- místní/místní/AAFP1----1A---- velké/velký/AAFP1----1A---- sympatie/sympatie/NNFP4-----A----;././Z:-------------;1;NMG: publicistika
24;;Nechovám/chovat/VB-S---1P-NAI-- sympatie/sympatie/NNFP4-----A----;k/k/RR--3---------- panu/pán/NNMS3-----A---1 Paroubkovi/Paroubek/NNMS3-----A---- ././Z:-------------;1;NMG: publicistika
25;Nyní/nyní/Db------------- seděli/sedět/VpMP----R-AAI-- u/u/RR--2---------- snídaně/snídaně/NNFS2-----A---- a/a/J^------------- věděli/vědět/VpMP----R-AAI-- ,/,/Z:------------- že/že/J,------------- přese/přes/RV--4---------- všechny/všechen/PLIP4---------- rozpory/rozpor/NNIP4-----A---- k/k/RR--3---------- sobě/se/P6--3----------;chovají/chovat/VB-P---3P-AAI-- respekt/respekt/NNIS4-----A---- a/a/J^------------- sympatie/sympatie/NNFP4-----A----;././Z:-------------;1;FIC: beletrie
26;Maigret/Maigret/NNMS1-----A---- ho/on/PHMS4--3------- dobře/dobře/Dg-------1A---- znal/znát/VpMS----R-AAI-- a/a/J^-------------;choval/chovat/VpMS----R-AAI-- k/k/RR--3---------- němu/on/P5MS3--3------- velké/velký/AAFP4----1A---- sympatie/sympatie/NNFP4-----A----;././Z:-------------;1;FIC: beletrie
27;;Nechoval/chovat/VpMS----R-NAI-- k/k/RR--3---------- ní/on/P5FS3--3------- žádnou/žádný/PWFS4---------- zvláštní/zvláštní/AAFS4----1A---- sympatii/sympatie/NNFS4-----A----;,/,/Z:------------- ale/ale/J^------------- věděl/vědět/VpMS----R-AAI-- ,/,/Z:------------- že/že/J,------------- jeho/jeho/PSFS1-S3------- milenka/milenka/NNFS1-----A---- na/na/RR--4---------- ni/on/P5FS4--3------- nedá/dát/VB-S---3P-NAP-- dopustit/dopustit/Vf--------A-P-- ././Z:-------------;1;FIC: beletrie
28;Oslavu/oslava/NNFS4-----A---- ukončil/ukončit/VpMS----R-AAP-- šéfredaktor/šéfredaktor/NNMS1-----A---- ,/,/Z:------------- k/k/RR--3---------- němuž/jenž/P9MS3---------- jsem/být/VB-S---1P-AAI-- nikdy/nikdy/Db-------------;nechoval/chovat/VpMS----R-NAI-- velké/velký/AAFP4----1A---- sympatie/sympatie/NNFP4-----A----;,/,/Z:------------- když/když/J,------------- nás/my/PP-P4--1------- vrátil/vrátit/VpMS----R-AAP-- do/do/RR--2---------- drsné/drsný/AAFS2----1A---- skutečnosti/skutečnost/NNFS2-----A---- ././Z:-------------;1;FIC: beletrie
29;WASHINGTON/Washington/NNIS1-----A---- (/(/Z:------------- štš/štš/X@------------- )/)/Z:------------- –/-/Z:------------- Netajil/tajit/VpMS----R-NAI-- se/se/P7--4---------- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- k/k/RR--3---------- němu/on/P5IS3--3-------;nechová/chovat/VB-S---3P-NAI-- sympatie/sympatie/NNFP4-----A----;,/,/Z:------------- včera/včera/Db------------- však/však/J^------------- Barack/Barack/NNMS1-----A---- Obama/Obama/NNMS1-----A---- podle/podle/RR--2---------- protokolu/protokol/NNIS2-----A---- musel/muset/VpMS----R-AAI-- Trumpa/Trump/NNMS4-----A---- coby/coby/J,------------- svého/svůj/P8MS4---------- následníka/následník/NNMS4-----A---- přijmout/přijmout/Vf--------A-P-- v/v/RR--6---------- Bílém/bílý/AAIS6----1A---- domě/dům/NNIS6-----A---- ././Z:-------------;1;NMG: publicistika
30;2/2/C=------------- Ač/ač/J,------------- nejvíce/hodně/Dg-------3A---- paralelních/paralelní/AAIP2----1A---- vztahů/vztah/NNIP2-----A---- vzniká/vznikat/VB-S---3P-AAI-- v/v/RR--6---------- práci/práce/NNFS6-----A---- nebo/nebo/J^------------- v/v/RR--6---------- partě/parta/NNFS6-----A---- přátel/přítel/NNMP2-----A---- ,/,/Z:------------- existuje/existovat/VB-S---3P-AAI-- i/i/J^------------- fenomén/fenomén/NNIS1-----A---- třídních/třídní/AAIP2----1A---- vztahů/vztah/NNIP2-----A---- ,/,/Z:------------- kde/kde/Db------------- se/se/P7--4---------- sbližují/sbližovat/VB-P---3P-AAI-- ti/ten/PDMP1---------- ,/,/Z:------------- kteří/který/P4MP1---------- k/k/RR--3---------- sobě/se/P6--3----------;chovali/chovat/VpMP----R-AAI-- sympatie/sympatie/NNFP4-----A----;už/už/Db------------- ve/v/RV--6---------- škole/škola/NNFS6-----A---- ././Z:-------------;1;NMG: publicistika
31;U/u/RR--2---------- Bastových/Bastovi/NNMP2-----A---- v/v/RR--6---------- Tüfferu/Tüfferu/X@------------- nevisel/viset/VpMS----R-NAI-- ve/v/RV--6---------- svátečním/sváteční/AAIS6----1A---- pokoji/pokoj/NNIS6-----A---- jinak/jinak/Db------------- všudypřítomný/všudypřítomný/AAMS1----1A---- císař/císař/NNMS1-----A---- František/František/NNMS1-----A---- Josef/Josef/NNMS1-----A---- ,/,/Z:------------- ale/ale/J^------------- Vilém/Vilém/NNMS1-----A---- ,/,/Z:------------- Prus/Prus/NNMS1-----A---- s/s/RR--7---------- bodavým/bodavý/AAIS7----1A---- pohledem/pohled/NNIS7-----A---- a/a/J^------------- směle/směle/Dg-------1A---- nakrouceným/nakroucený/AAIS7----1A---- knírem/knír/NNIS7-----A---- ,/,/Z:------------- ačkoliv/ačkoli/J,------------- Paul/Paul/NNMS1-----A---- Bast/bast/NNIS1-----A---- jako/jako/J,------------- Porýňan/Porýňan/NNMS1-----A---- k/k/RR--3---------- Prusům/Prus/NNMP3-----A----;nechoval/chovat/VpMS----R-NAI-- zrovna/zrovna/Db------------- velké/velký/AAFP4----1A---- sympatie/sympatie/NNFP4-----A----;././Z:-------------;1;FIC: beletrie
32;Ačkoli/ačkoli/J,------------- neměl/mít/VpMS----R-NAI-- politický/politický/AAIS4----1A---- mandát/mandát/NNIS4-----A---- a/a/J^------------- řada/řada/NNFS1-----A---- členů/člen/NNMP2-----A---- občanskodemokratické/občanskodemokratický/AAFS2----1A---- strany/strana/NNFS2-----A---- k/k/RR--3---------- němu/on/P5MS3--3-------;nechovala/chovat/VpFS----R-NAI-- sympatie/sympatie/NNFP4-----A----;,/,/Z:------------- účastnil/účastnit/VpMS----R-AAI-- se/se/P7--4---------- mnoha/mnoho/Ca--2---------- zákulisních/zákulisní/AANP2----1A---- jednání/jednání/NNNP2-----A---- ,/,/Z:------------- bez/bez/RR--2---------- nichž/jenž/P9FP2---------- by/být/Vc----------I-- ODS/ODS/BN------------- tehdy/tehdy/Db------------- zřejmě/zřejmě/TT------------- nezískala/získat/VpFS----R-NAP-- tak/tak/Db------------- zásadní/zásadní/AAIS4----1A---- vliv/vliv/NNIS4-----A---- ././Z:-------------;1;NMG: publicistika
33;Ty/ten/PDMP4---------- dva/dva/ClMP4---------- bylo/být/VpNS----R-AAI-- jen/jen/Db------------- stěží/stěží/Db------------- možné/možný/AANS1----1A---- považovat/považovat/Vf--------A-I-- za/za/RR--4---------- přátele/přítel/NNMP4-----A---- ,/,/Z:------------- ale/ale/J^------------- vždy/vždy/Db------------- se/se/P7--4---------- spolu/spolu/Db------------- dokázali/dokázat/VpMP----R-AAP-- dohodnout/dohodnout/Vf--------A-P-- a/a/J^------------- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- jist/jistý/ACMS------A---- ,/,/Z:------------- že/že/J,------------- jeden/jeden/ClIS4---------- k/k/RR--3---------- druhému/druhý/CrIS3----------;chovali/chovat/VpMP----R-AAI-- jak/jak/Db------------- sympatie/sympatie/NNFP4-----A----;,/,/Z:------------- tak/tak/J^------------- i/i/J^------------- respekt/respekt/NNIS1-----A---- ././Z:-------------;1;FIC: beletrie
