id;left;kwic;right
"21";"Napsal/napsat/VpMS----R-AAP-- ho/on/PHMS4--3------- ,/,/Z:------------- když/když/J,------------- chtěl/chtít/VpMS----R-AAI-- pro/pro/RR--4---------- Elsu/Elsa/NNFS4-----A---- získat/získat/Vf--------A-P-- Zangglerovy/Zangglerovy/X@-------------";"sympatie/sympatie/NNFP4-----A---- a/a/J^------------- zdůraznit/zdůraznit/Vf--------A-P-- hloubku/hloubka/NNFS4-----A---- své/svůj/P8FS2---------1 náklonnosti/náklonnost/NNFS2-----A---- k/k/RR--3---------- ní/on/P5FS3--3------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- tak/tak/Db------------- omluvil/omluvit/VpMS----R-AAP-- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"k/k/RR--3---------- Milevě/Mileva/NNFS3-----A---- ././Z:-------------"
"22";"Zvláštní/zvláštní/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- k/k/RR--3---------- Shakespearově/Shakespearův/AUFS3M--------- rodině/rodina/NNFS3-----A---- Mackbethů/Mackbeth/NNMP2-----A---- nechovám/chovat/VB-S---1P-NAI--";"././Z:-------------"
"23";"V/v/RR--6---------- rámci/rámec/NNIS6-----A---- genderové/genderový/AAFS2----1A---- spravedlnosti/spravedlnost/NNFS2-----A---- (/(/Z:------------- kočka/kočka/NNFS1-----A---- //Z:------------- pes/pes/NNMS1-----A---- )/)/Z:------------- musím/muset/VB-S---1P-AAI-- dodat/dodat/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- ani/ani/J^------------- ke/k/RV--3---------- kočkovitým/kočkovitý/AAFP3----1A---- šelmám/šelma/NNFP3-----A---- jsem/být/VB-S---1P-AAI-- žádné/žádný/PWFP4---------- obří/obří/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- nechovala/chovat/VpFS----R-NAI--";"././Z:-------------"
"24";"Hledání/hledání/NNNS1-----A---- toho/ten/PDNS2---------- všeho/všechen/PLNS2---------- se/se/P7--4---------- mi/já/PH-S3--1------- tak/tak/Db------------- stalo/stát/VpNS----R-AAP-- zajímavou/zajímavý/AAFS7----1A---- detektivkou/detektivka/NNFS7-----A---- a/a/J^------------- získala/získat/VpFS----R-AAP-- jsem/být/VB-S---1P-AAI--";"sympatie/sympatie/NNFP4-----A---- nebo/nebo/J^------------- aspoň/aspoň/Db------------- pochopení/pochopení/NNNS4-----A---- i/i/J^------------- pro/pro/RR--4---------- postavy/postava/NNFP4-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterým/který/P4FP3---------- naše/náš/PSFS1-P1------- česká/český/AAFS1----1A---- historická/historický/AAFS1----1A---- paměť/paměť/NNFS1-----A---- chová/chovat/VB-S---3P-AAI--";"předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- “/""/Z:------------- řekla/říci/VpFS----R-AAP-- sama/sám/PLFS1---------- autorka/autorka/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- nyní/nyní/Db------------- žije/žít/VB-S---3P-AAI-- s/s/RR--7---------- rodinou/rodina/NNFS7-----A---- v/v/RR--6---------- Sedloňově/Sedloňov/NNIS6-----A---- v/v/RR--6---------- Orlických/orlický/AAFP6----1A---- horách/hora/NNFP6-----A---- ././Z:-------------"
"25";"Lidské/lidský/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- jsem/být/VB-S---1P-AAI-- choval/chovat/VpMS----R-AAI--";"jak/jak/Db------------- k/k/RR--3---------- Emile/Emila/NNFS3-----A---- ,/,/Z:------------- tak/tak/J^------------- k/k/RR--3---------- Nožičkovi/Nožička/NNMS3-----A---- ,/,/Z:------------- ale/ale/J^------------- Jiří/Jiří/NNMS1-----A---- Sever/sever/NNIS1-----A---- byl/být/VpMS----R-AAI-- spojenec/spojenec/NNMS1-----A---- mimo/mimo/RR--4---------- generace/generace/NNFP4-----A---- ././Z:-------------"
"26";"Přes/přes/RR--4---------- všechny/všechen/PLFP4---------- jižanské/jižanský/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- Žlutý/žlutý/AAMS1----1A---- pes/pes/NNMS1-----A---- zůstává/zůstávat/VB-S---3P-AAI-- českou/český/AAFS7----1A---- kapelou/kapela/NNFS7-----A---- ,/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"trochu/trochu/Db------------- jako/jako/J,------------- upovídaný/upovídaný/AAMS1----1A---- pražský/pražský/AAMS1----1A---- Pepík/Pepík/NNMS1-----A---- ././Z:-------------"
"27";"Proto/proto/Db------------- ponejvíce/ponejvíce/Db------------- černošská/černošský/AAFS1----1A---- část/část/NNFS1-----A---- obyvatelstva/obyvatelstvo/NNNS2-----A---- je/být/VB-S---3P-AAI-- SRC/SRC/BN------------- nakloněna/naklonit/VsFS------APP-- ,/,/Z:------------- zatímco/zatímco/J,------------- bělošská/bělošský/AAFS1----1A---- část/část/NNFS1-----A---- tyto/tento/PDFP4----------";"sympatie/sympatie/NNFP4-----A---- nechová/chovat/VB-S---3P-NAI--";"././Z:-------------"
"28";"Nechovám/chovat/VB-S---1P-NAI-- zvláštní/zvláštní/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- ke/k/RV--3---------- KSČM/KSČM/BN------------- ,/,/Z:------------- ale/ale/J^------------- v/v/RR--6---------- této/tento/PDFS6---------- souvislosti/souvislost/NNFS6-----A---- musím/muset/VB-S---1P-AAI-- zdůraznit/zdůraznit/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- ti/ten/PDMP1---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- byli/být/VpMP----R-AAI-- tehdy/tehdy/Db------------- za/za/RR--4---------- tuto/tento/PDFS4---------- stranu/strana/NNFS4-----A---- zvoleni/zvolit/VsMP------APP-- do/do/RR--2---------- parlamentních/parlamentní/AAFP2----1A---- funkcí/funkce/NNFP2-----A---- ,/,/Z:------------- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI--";"odpovědně/odpovědně/Dg-------1A---- ././Z:-------------"
"29";"Největší/velký/AAFP4----3A----";"sympatie/sympatie/NNFP4-----A---- tvůrci/tvůrce/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI--";",/,/Z:------------- snad/snad/TT------------- vzhledem/vzhledem/RF------------- k/k/RR--3---------- vlastním/vlastní/AAFP3----1A---- názorovým/názorový/AAFP3----1A---- preferencím/preference/NNFP3-----A---- a/a/J^------------- generační/generační/AAFS3----1A---- příslušnosti/příslušnost/NNFS3-----A---- ,/,/Z:------------- k/k/RR--3---------- postavě/postava/NNFS3-----A---- Elišky/Eliška/NNFS2-----A---- ././Z:-------------"
"30";"Při/při/RR--6---------- něm/on/P5IS6--3------- je/být/VB-S---3P-AAI-- vhodné/vhodný/AANS1----1A---- přivést/přivést/Vf--------A-P-- hovor/hovor/NNIS4-----A---- na/na/RR--4---------- osoby/osoba/NNFP4-----A---- ,/,/Z:------------- o/o/RR--6---------- nichž/jenž/P9FP6---------- je/být/VB-S---3P-AAI-- známo/známý/ACNS------A---- ,/,/Z:------------- jak/jak/Db------------- velké/velký/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- k/k/RR--3---------- nim/oni/P5FP3--3------- pokusná/pokusný/AAFS1----1A---- osoba/osoba/NNFS1-----A---- chová/chovat/VB-S---3P-AAI--";"././Z:-------------"
