id;left;kwic;right;VNP?;doc.txtype_group
31;"Černý/Černý/NNMS1-----A---- je/být/VB-S---3P-AAI-- známý/známý/AAMS1----1A---- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- jeho/jeho/PSNP1-S3------- díla/dílo/NNNP1-----A---- ironicky/ironicky/Dg-------1A---- glosují/glosovat/VB-P---3P-AAI-- svět/svět/NNIS4-----A---- ,/,/Z:------------- nechává/nechávat/VB-S---3P-AAI-- věci/věc/NNFS3-----A---- mluvit/mluvit/Vf--------A-I-- jinak/jinak/Db------------- ,/,/Z:------------- než/než/J,------------- byly/být/VpFP----R-AAI-- původně/původně/Dg-------1A---- „/""/Z:------------- naučeny/naučit/VsFP------APP-- “/""/Z:------------- –/-/Z:------------- mimina/mimino/NNNP1-----A---- lezoucí/lezoucí/AGNP1-----A---- po/po/RR--6---------- žižkovském/žižkovský/AAIS6----1A---- vysílači/vysílač/NNIS6-----A---- ,/,/Z:------------- tank/tank/NNIS1-----A---- natřený/natřený/AAIS1----1A---- na/na/RR--4---------- růžovo/růžovo/ACNS4-----A---- ,/,/Z:------------- Entropa/Entropa/NNFS1-----A---- parodující/parodující/AGFS1-----A---- stereotypy/stereotyp/NNIP4-----A---- a/a/J^-------------";předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- vůči/vůči/RR--3---------- sobě/se/P6--3---------- evropské/evropský/AAIP1----1A---- národy/národ/NNIP1-----A---- chovají/chovat/VB-P---3P-AAI--;.../.../Z:-------------;3;NMG: publicistika
32;Hodně/hodně/Dg-------1A---- lidí/člověk/NNMP2-----A---- tady/tady/Db------------- sice/sice/J^------------- má/mít/VB-S---3P-AAI-- rasistické/rasistický/AAIP4----1A----;předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- ale/ale/J^------------- nechová/chovat/VB-S---3P-NAI--;se/se/P7--4---------- podle/podle/RR--2---------- nich/oni/P5IP2--3------- ././Z:-------------;0;NMG: publicistika
33;Pokud/pokud/J,------------- vezmeme/vzít/VB-P---1P-AAP-- tyto/tento/PDIP4---------- poznatky/poznatek/NNIP4-----A---- vážně/vážně/Dg-------1A---- ,/,/Z:------------- musíme/muset/VB-P---1P-AAI-- se/se/P7--4---------- vzdát/vzdát/Vf--------A-P-- představy/představa/NNFS2-----A---- ,/,/Z:------------- že/že/J,------------- můžeme/moci/VB-P---1P-AAI--;předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- lidé/člověk/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI--;o/o/RR--6---------- ženách/žena/NNFP6-----A---- ,/,/Z:------------- mužích/muž/NNMP6-----A---- ,/,/Z:------------- bezdomovcích/bezdomovec/NNMP6-----A---- ,/,/Z:------------- muslimech/muslim/NNMP6-----A---- či/či/J^------------- třeba/třeba/TT------------- právě/právě/Db------------- o/o/RR--6---------- Romech/Rom/NNMP6-----A---- ,/,/Z:------------- jednoduše/jednoduše/Dg-------1A---- a/a/J^------------- rychle/rychle/Dg-------1A---- vyvrátit/vyvrátit/Vf--------A-P-- racionální/racionální/AAFS7----1A---- argumentací/argumentace/NNFS7-----A---- ././Z:-------------;3;NMG: publicistika
34;Nemůžeme/moci/VB-P---1P-NAI-- ale/ale/J^------------- znát/znát/Vf--------A-I-- úplně/úplně/Dg-------1A---- každého/každý/PLMS4---------- ,/,/Z:------------- a/a/J^------------- právě/právě/TT------------- proto/proto/Db------------- si/se/P7--3---------- vytváříme/vytvářet/VB-P---1P-AAI--;předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP1---------- nám/my/PP-P3--1------- dají/dát/VB-P---3P-AAP-- aspoň/aspoň/Db------------- přibližnou/přibližný/AAFS4----1A---- představu/představa/NNFS4-----A---- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- bude/být/VB-S---3F-AAI-- určitá/určitý/AAFS1----1A---- skupina/skupina/NNFS1-----A---- lidí/člověk/NNMP2-----A---- vypadat/vypadat/Vf--------A-I-- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- bude/být/VB-S---3F-AAI-- chovat/chovat/Vf--------A-I--;a/a/J^------------- tak/tak/Db------------- dál/dál/Db------------- ././Z:-------------;3;NMG: publicistika
35;Pokud/pokud/J,------------- však/však/J^------------- jde/jít/VB-S---3P-AAI-- o/o/RR--4---------- onen/onen/PDIS4---------- předsudek/předsudek/NNIS4-----A---- Čechů/Čech/NNMP2-----A---- vůči/vůči/RR--3---------- Romům/Rom/NNMP3-----A---- ,/,/Z:------------- pak/pak/Db------------- je/být/VB-S---3P-AAI-- nepochybné/nepochybný/AANS1----1A---- ,/,/Z:------------- že/že/J,------------- ten/ten/PDMS1---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- takový/takový/PDIS4----------;předsudek/předsudek/NNIS4-----A---- chová/chovat/VB-S---3P-AAI--;,/,/Z:------------- onu/onen/PDFS4---------- historii/historie/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- jsem/být/VB-S---1P-AAI-- tu/tu/Db------------- až/až/TT------------- trestuhodně/trestuhodně/Dg-------1A---- stručně/stručně/Dg-------1A---- načrtl/načrtnout/VpMS----R-AAP-1 ,/,/Z:------------- nezná/znát/VB-S---3P-NAI-- ././Z:-------------;1;NMG: publicistika
36;"„/""/Z:------------- Hlavní/hlavní/AAFS7----1A---- myšlenkou/myšlenka/NNFS7-----A---- našeho/náš/PSIS2-P1------- projektu/projekt/NNIS2-----A---- je/být/VB-S---3P-AAI-- bořit/bořit/Vf--------A-I--";předsudky/předsudek/NNIP4-----A---- proti/proti/RR--3---------- duševnímu/duševní/AANS3----1A---- zdraví/zdraví/NNNS3-----A---- a/a/J^------------- snažíme/snažit/VB-P---1P-AAI-- se/se/P7--4---------- učit/učit/Vf--------A-I-- společnost/společnost/NNFS4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovat/chovat/Vf--------A-I--;"k/k/RR--3---------- psychicky/psychicky/Dg-------1A---- nemocným/nemocný/AAMP3----1A---- lidem/člověk/NNMP3-----A---- ,/,/Z:------------- “/""/Z:------------- popsal/popsat/VpMS----R-AAP-- jeden/jeden/ClMS1---------- z/z/RR--2---------- organizátorů/organizátor/NNMP2-----A---- Lukáš/Lukáš/NNMS1-----A---- Pavelka/Pavelka/NNMS1-----A---- ././Z:-------------";0;NMG: publicistika
37;Pokud/pokud/J,------------- však/však/J^------------- jde/jít/VB-S---3P-AAI-- o/o/RR--4---------- onen/onen/PDIS4----------;předsudek/předsudek/NNIS4-----A---- Čechů/Čech/NNMP2-----A---- vůči/vůči/RR--3---------- Romům/Rom/NNMP3-----A---- ,/,/Z:------------- pak/pak/Db------------- je/být/VB-S---3P-AAI-- nepochybné/nepochybný/AANS1----1A---- ,/,/Z:------------- že/že/J,------------- ten/ten/PDMS1---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- takový/takový/PDIS4---------- předsudek/předsudek/NNIS4-----A---- chová/chovat/VB-S---3P-AAI--;,/,/Z:------------- onu/onen/PDFS4---------- historii/historie/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- jsem/být/VB-S---1P-AAI-- tu/tu/Db------------- až/až/TT------------- trestuhodně/trestuhodně/Dg-------1A---- stručně/stručně/Dg-------1A---- načrtl/načrtnout/VpMS----R-AAP-1 ,/,/Z:------------- nezná/znát/VB-S---3P-NAI-- ././Z:-------------;0;NMG: publicistika
38;Vůbec/vůbec/TT------------- si/se/P7--3---------- nemyslím/myslet/VB-S---1P-NAI-- že/že/J,------------- je/být/VB-S---3P-AAI-- správně/správně/Dg-------1A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- cizinci/cizinec/NNMP1-----A---- vůči/vůči/RR--3---------- Čechům/Čech/NNMP3-----A---- takové/takový/PDIP4----------;předsudky/předsudek/NNIP4-----A---- chovali/chovat/VpMP----R-AAI--;././Z:-------------;1;NMG: publicistika
39;Došel/dojít/VpMS----R-AAP-- k/k/RR--3---------- poznatku/poznatek/NNIS3-----A---- ,/,/Z:------------- že/že/J,------------- latentně/latentně/Dg-------1A---- protižidovské/protižidovský/AAIP4----1A----;předsudky/předsudek/NNIP4-----A---- chová/chovat/VB-S---3P-AAI--;zhruba/zhruba/Db------------- pětina/pětina/CyFS1---------- Němců/Němec/NNMP2-----A---- ././Z:-------------;1;NMG: publicistika
40;;Předsudky/předsudek/NNIP4-----A---- k/k/RR--3---------- nim/oni/P5IP3--3------- samozřejmě/samozřejmě/TT------------- nechovám/chovat/VB-S---1P-NAI--;././Z:-------------;1;NMG: publicistika
