id;left;kwic;right
"21";"""/""/Z:------------- Ale/ale/J^------------- také/také/Db------------- nedodržují/dodržovat/VB-P---3P-NAI-- hygienu/hygiena/NNFS4-----A---- ,/,/Z:------------- ničí/ničit/VB-P---3P-AAI-- věci/věc/NNFP4-----A---- ,/,/Z:------------- nechtějí/chtít/VB-P---3P-NAI-- se/se/P7--4---------- přizpůsobit/přizpůsobit/Vf--------A-P-- naší/náš/PSFS3-P1------- kultuře/kultura/NNFS3-----A---- ,/,/Z:------------- zneužívají/zneužívat/VB-P---3P-AAI-- sociální/sociální/AAFP4----1A---- dávky/dávka/NNFP4-----A---- ,/,/Z:------------- nechtějí/chtít/VB-P---3P-NAI-- pracovat/pracovat/Vf--------A-I-- a/a/J^------------- vůči/vůči/RR--3---------- Čechům/Čech/NNMP3-----A---- se/se/P7--4---------- někdy/někdy/Db-------------";"chovají/chovat/VB-P---3P-AAI-- jako/jako/J,------------- rasisti/rasista/NNMP1-----A---1 ,/,/Z:------------- ""/""/Z:------------- shrnuje/shrnovat/VB-S---3P-AAI-- jedním/jeden/ClIS7---------- dechem/dech/NNIS7-----A---- všechny/všechen/PLIP4---------- předsudky/předsudek/NNIP4-----A----";"české/český/AAFS2----1A---- většiny/většina/NNFS2-----A---- vůči/vůči/RR--3---------- Romům/Rom/NNMP3-----A---- ././Z:------------- ""/""/Z:------------- To/ten/PDNS1---------- je/být/VB-S---3P-AAI-- normální/normální/AANS1----1A---- ././Z:-------------"
"22";"Ty/ten/PDFP1---------- z/z/RR--2---------- naší/náš/PSFS2-P1------- školky/školka/NNFS2-----A---- se/se/P7--4---------- už/už/Db------------- celý/celý/AAIS4----1A---- život/život/NNIS4-----A---- budou/být/VB-P---3F-AAI--";"chovat/chovat/Vf--------A-I-- k/k/RR--3---------- autistům/autista/NNMP3-----A---- nebo/nebo/J^------------- k/k/RR--3---------- lidem/člověk/NNMP3-----A---- jiné/jiný/AAFS2----1A---- barvy/barva/NNFS2-----A---- pleti/pleť/NNFS2-----A---1 úplně/úplně/Dg-------1A---- jinak/jinak/Db------------- ,/,/Z:------------- a/a/J^------------- to/to/TT------------- i/i/J^------------- tehdy/tehdy/Db------------- ,/,/Z:------------- když/když/J,------------- doma/doma/Db------------- zaznamenají/zaznamenat/VB-P---3P-AAP-- rasistické/rasistický/AAIP4----1A---- názory/názor/NNIP4-----A---- a/a/J^------------- předsudky/předsudek/NNIP4-----A----";"././Z:-------------"
"23";"Hledání/hledání/NNNS1-----A---- toho/ten/PDNS2---------- všeho/všechen/PLNS2---------- se/se/P7--4---------- mi/já/PH-S3--1------- tak/tak/Db------------- stalo/stát/VpNS----R-AAP-- zajímavou/zajímavý/AAFS7----1A---- detektivkou/detektivka/NNFS7-----A---- a/a/J^------------- získala/získat/VpFS----R-AAP-- jsem/být/VB-S---1P-AAI-- sympatie/sympatie/NNFP4-----A---- nebo/nebo/J^------------- aspoň/aspoň/Db------------- pochopení/pochopení/NNNS4-----A---- i/i/J^------------- pro/pro/RR--4---------- postavy/postava/NNFP4-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterým/který/P4FP3---------- naše/náš/PSFS1-P1------- česká/český/AAFS1----1A---- historická/historický/AAFS1----1A---- paměť/paměť/NNFS1-----A----";"chová/chovat/VB-S---3P-AAI-- předsudky/předsudek/NNIP4-----A----";",/,/Z:------------- ""/""/Z:------------- doplnila/doplnit/VpFS----R-AAP-- výtvarnice/výtvarnice/NNFS1-----A---- ././Z:-------------"
"24";"";"Chovala/chovat/VpFS----R-AAI-- jste/být/VB-P---2P-AAI-- vůči/vůči/RR--3---------- Čechům/Čech/NNMP3-----A---- nějaké/nějaký/PZIP4---------- předsudky/předsudek/NNIP4-----A----";"?/?/Z:-------------"
"25";"Průměrný/průměrný/AAMS1----1A---- člověk/člověk/NNMS1-----A----";"chová/chovat/VB-S---3P-AAI-- čtyři/čtyři/ClIP4---------- hlavní/hlavní/AAIP4----1A---- předsudky/předsudek/NNIP4-----A----";":/:/Z:------------- 1/1/C=------------- ././Z:-------------"
"26";"O/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- kdo/kdo/PKM-1---------- bude/být/VB-S---3F-AAI--";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- se/se/P7--4---------- přesvědčíme/přesvědčit/VB-P---1P-AAP-- v/v/RR--6---------- praxi/praxe/NNFS6-----A---- a/a/J^------------- já/já/PP-S1--1------- si/se/P7--3---------- dávám/dávat/VB-S---1P-AAI-- velký/velký/AAIS4----1A---- pozor/pozor/NNIS4-----A---- na/na/RR--4---------- předsudky/předsudek/NNIP4-----A----";""
"27";"Dále/dále/Db------------- je/být/VB-S---3P-AAI-- za/za/RR--4---------- kulturní/kulturní/AAFS4----1A---- apropriaci/apropriace/NNFS4-----A---- považováno/považovat/VsNS------API-- ,/,/Z:------------- pokud/pokud/J,------------- máte/mít/VB-P---2P-AAI-- z/z/RR--2---------- určité/určitý/AAFS2----1A---- kultury/kultura/NNFS2-----A---- rádi/rád/ACMP------A---- jen/jen/Db------------- nějaký/nějaký/PZIS4---------- konkrétní/konkrétní/AAIS4----1A---- rys/rys/NNIS4-----A---- ,/,/Z:------------- ale/ale/J^------------- kjejím/kjejím/X@------------- nositelům/nositel/NNMP3-----A----";"chováte/chovat/VB-P---2P-AAI-- předsudky/předsudek/NNIP4-----A----";"././Z:-------------"
"28";"Lidé/člověk/NNMP1-----A---- se/se/P7--4---------- mají/mít/VB-P---3P-AAI--";"chovat/chovat/Vf--------A-I-- zásadově/zásadově/Dg-------1A---- ,/,/Z:------------- ale/ale/J^------------- nemít/mít/Vf--------N-I-- předsudky/předsudek/NNIP4-----A----";",/,/Z:------------- říká/říkat/VB-S---3P-AAI-- se/se/P7--4---------- ././Z:-------------"
"29";"Hledání/hledání/NNNS1-----A---- toho/ten/PDNS2---------- všeho/všechen/PLNS2---------- se/se/P7--4---------- mi/já/PH-S3--1------- tak/tak/Db------------- stalo/stát/VpNS----R-AAP-- zajímavou/zajímavý/AAFS7----1A---- detektivkou/detektivka/NNFS7-----A---- a/a/J^------------- získala/získat/VpFS----R-AAP-- jsem/být/VB-S---1P-AAI-- sympatie/sympatie/NNFP4-----A---- nebo/nebo/J^------------- aspoň/aspoň/Db------------- pochopení/pochopení/NNNS4-----A---- i/i/J^------------- pro/pro/RR--4---------- postavy/postava/NNFP4-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterým/který/P4FP3---------- naše/náš/PSFS1-P1------- česká/český/AAFS1----1A---- historická/historický/AAFS1----1A---- paměť/paměť/NNFS1-----A----";"chová/chovat/VB-S---3P-AAI-- předsudky/předsudek/NNIP4-----A----";",/,/Z:------------- “/""/Z:------------- řekla/říci/VpFS----R-AAP-- sama/sám/PLFS1---------- autorka/autorka/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- nyní/nyní/Db------------- žije/žít/VB-S---3P-AAI-- s/s/RR--7---------- rodinou/rodina/NNFS7-----A---- v/v/RR--6---------- Sedloňově/Sedloňov/NNIS6-----A---- v/v/RR--6---------- Orlických/orlický/AAFP6----1A---- horách/hora/NNFP6-----A---- ././Z:-------------"
"30";"Ti/ten/PDMP1---------- podle/podle/RR--2---------- Hrušky/Hruška/NNMS2-----A---- vždy/vždy/Db------------- dávali/dávat/VpMP----R-AAI-- a/a/J^------------- v/v/RR--6---------- současnosti/současnost/NNFS6-----A---- dávají/dávat/VB-P---3P-AAI-- ještě/ještě/Db------------- ve/v/RV--6---------- větší/velký/AAFS6----2A---- míře/míra/NNFS6-----A---- najevo/najevo/Db------------- ,/,/Z:------------- že/že/J,------------- naprostá/naprostý/AAFS1----1A---- většina/většina/NNFS1-----A---- z/z/RR--2---------- nich/oni/P5MP2--3-------";"nechová/chovat/VB-S---3P-NAI-- ""/""/Z:------------- předsudky/předsudek/NNIP4-----A----";"včetně/včetně/RR--2---------- rasových/rasový/AAIP2----1A---- ""/""/Z:------------- ,/,/Z:------------- které/který/P4IP4---------- Ústečanům/Ústečan/NNMP3-----A---- bez/bez/RR--2---------- výjimky/výjimka/NNFS2-----A---- prezident/prezident/NNMS1-----A---- ve/v/RV--6---------- svém/svůj/P8NS6---------- vyjádření/vyjádření/NNNS6-----A---- připisuje/připisovat/VB-S---3P-AAI-- ././Z:-------------"
