id;left;kwic;right;VNP?;doc.txtype_group
21;Zdá/zdát/VB-S---3P-AAI-- se/se/P7--4---------- ,/,/Z:------------- že/že/J,------------- nám/my/PP-P3--1------- Coetzee/Coetzee/NNMS1-----A---- říká/říkat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- nelze/lze/Db--------N---- oddělit/oddělit/Vf--------A-P-- vlastní/vlastní/AAIP4----1A----;"názory/názor/NNIP4-----A---- od/od/RR--2---------- sebe/se/P6--2---------- samotného/samotný/AAMS2----1A---- ;/;/Z:------------- úsudky/úsudek/NNIP1-----A---- ,/,/Z:------------- přesvědčení/přesvědčení/NNNP1-----A---- mohou/moci/VB-P---3P-AAI-1 být/být/Vf--------A-I-- zkoumány/zkoumat/VsIP------API-- pouze/pouze/Db------------- v/v/RR--6---------- kontextu/kontext/NNIS6-----A---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- třeba/třeba/Db------------- brát/brát/Vf--------A-I-- ohled/ohled/NNIS4-----A---- na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jaký/jaký/P4MS1---------- jejich/jejich/PSMS1-P3------- nositel/nositel/NNMS1-----A---- je/být/VB-S---3P-AAI-- —/-/Z:------------- jaké/jaký/P4IP4---------- má/mít/VB-S---3P-AAI-- vztahy/vztah/NNIP4-----A---- se/s/RV--7---------- světem/svět/NNIS7-----A---- ,/,/Z:------------- jaké/jaký/P4FP4---------- má/mít/VB-S---3P-AAI-- emoce/emoce/NNFP4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";././Z:-------------;0;FIC: beletrie
22;Mám/mít/VB-S---1P-AAI-- odlišné/odlišný/AAIP4----1A----;názory/názor/NNIP4-----A---- ,/,/Z:------------- jak/jak/Db------------- by/být/Vc----------I-- se/se/P7--4---------- měl/mít/VpMS----R-AAI-- prezident/prezident/NNMS1-----A---- země/země/NNFS2-----A---- chovat/chovat/Vf--------A-I--;,/,/Z:------------- jaké/jaký/P4IP4---------- názory/názor/NNIP4-----A---- by/být/Vc----------I-- měl/mít/VpMS----R-AAI-- zastávat/zastávat/Vf--------A-I-- v/v/RR--6---------- oblasti/oblast/NNFS6-----A---- zahraniční/zahraniční/AAFS2----1A---- politiky/politika/NNFS2-----A---- ,/,/Z:------------- to/ten/PDNS1---------- je/být/VB-S---3P-AAI-- zjevné/zjevný/AANS1----1A---- ././Z:-------------;0;NMG: publicistika
23;Stane/stát/VB-S---3P-AAP-- se/se/P7--4---------- svaz/svaz/NNIS1-----A---- totalitní/totalitní/AAFS7----1A---- organizací/organizace/NNFS7-----A---- ,/,/Z:------------- nedovolující/dovolující/AGFS4-----N---- jiné/jiný/AAIP4----1A---- než/než/J,------------- oficiálně/oficiálně/Dg-------1A---- povolené/povolený/AAIP4----1A----;názory/názor/NNIP4-----A---- ,/,/Z:------------- nebo/nebo/J^------------- se/se/P7--4---------- konečně/konečně/Dg-------1A---- delegáti/delegát/NNMP1-----A---- valných/valný/AAFP2----1A---- hromad/hromada/NNFP2-----A---- budou/být/VB-P---3F-AAI-- chovat/chovat/Vf--------A-I--;jako/jako/J,------------- dospělí/dospělý/AAMP1----1A---- svéprávní/svéprávný/AAMP1----1A---- lidé/člověk/NNMP1-----A---- ?/?/Z:-------------;0;NMG: publicistika
24;"Přírodu/příroda/NNFS4-----A---- ale/ale/J^------------- prostě/prostě/TT------------- nikdy/nikdy/Db------------- nemůžete/moci/VB-P---2P-NAI-- dokonale/dokonale/Dg-------1A---- ovládnout/ovládnout/Vf--------A-P-- ,/,/Z:------------- “/""/Z:------------- odmítá/odmítat/VB-S---3P-AAI--";názory/názor/NNIP4-----A---- modelky/modelka/NNFS2-----A---- Tomio/Tomio/NNMS1-----A---- Okamura/Okamura/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- v/v/RR--6---------- Japonsku/Japonsko/NNNS6-----A---- chodil/chodit/VpMS----R-AAI-- do/do/RR--2---------- školy/škola/NNFS2-----A---- a/a/J^------------- zažil/zažít/VpMS----R-AAP-- desítky/desítka/NNFP4-----A---- cvičení/cvičení/NNNS2-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovat/chovat/Vf--------A-I--;při/při/RR--6---------- zemětřesení/zemětřesení/NNNS6-----A---- ././Z:-------------;0;NMG: publicistika
25;Lawrence/Lawrence/NNMS1-----A---- svůj/svůj/P8IS4----------;"názor/názor/NNIS4-----A---- formuluje/formulovat/VB-S---3P-AAB-- velmi/velmi/Db------------- lapidárně/lapidárně/Dg-------1A---- :/:/Z:------------- Galsworthyho/Galsworthy/NNMS2-----A---- rebelové/rebel/NNMP1-----A---- nejsou/být/VB-P---3P-NAI-- rebelové/rebel/NNMP1-----A---- ,/,/Z:------------- ale/ale/J^------------- pouze/pouze/Db------------- ""/""/Z:------------- společenské/společenský/AAFP1----1A---- bytosti/bytost/NNFP1-----A---- ""/""/Z:------------- ,/,/Z:------------- které/který/P4FP1---------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";protispolečensky/protispolečensky/Dg-------1A---- ././Z:-------------;0;NFC: oborová literatura
26;Beard/Beard/NNMS1-----A---- neměl/mít/VpMS----R-NAI-- žádné/žádný/PWIP4---------- vyhraněné/vyhraněný/AAIP4----1A----;názory/názor/NNIP4-----A---- na/na/RR--4---------- vnitřní/vnitřní/AAFS4----1A---- ani/ani/J^------------- vnější/vnější/AAFS4----1A---- architekturu/architektura/NNFS4-----A---- ,/,/Z:------------- nechoval/chovat/VpMS----R-NAI--;předsudky/předsudek/NNIP4-----A---- vůči/vůči/RR--3---------- zahradním/zahradní/AAFP3----1A---- lampám/lampa/NNFP3-----A---- imitujícím/imitující/AGFP3-----A---- světla/světlo/NNNP4-----A---- starých/starý/AAIP2----1A---- dostavníků/dostavník/NNIP2-----A---- ani/ani/J^------------- vůči/vůči/RR--3---------- ničemu/nic/PW--3---------- podobnému/podobný/AANS3----1A---- a/a/J^------------- pokus/pokus/NNIS1-----A---- dodat/dodat/Vf--------A-P-- předměstskému/předměstský/AAIS3----1A---- domku/domek/NNIS3-----A---- z/z/RR--2---------- třicátých/třicátý/CrNP2---------- let/rok/NNNP2-----A---- dvacátého/dvacátý/CrNS2---------- století/století/NNNS2-----A---- vzhled/vzhled/NNIS4-----A---- alžbětinské/alžbětinský/AAFS2----1A---- nemovitosti/nemovitost/NNFS2-----A---- mu/on/PHMS3--3------- připadal/připadat/VpIS----R-AAI-- nevinně/nevinně/Dg-------1A---- vlastenecký/vlastenecký/AAIS1----1A---- ././Z:-------------;0;NFC: oborová literatura
27;Jsem/být/VB-S---1P-AAI-- určitě/určitě/TT------------- barbar/barbar/NNMS1-----A---- ,/,/Z:------------- ale/ale/J^------------- potřeboval/potřebovat/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- dovolit/dovolit/Vf--------A-P--;názor/názor/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chlapec/chlapec/NNMS1-----A---- choval/chovat/VpMS----R-AAI--;"jako/jako/J,------------- dobytek/dobytek/NNMS1-----A---- ././Z:------------- ""/""/Z:-------------";0;FIC: beletrie
28;Není/být/VB-S---3P-NAI-- mi/já/PH-S3--1------- dáno/dát/VsNS------APP-- ,/,/Z:------------- abych/aby|být/J,-------------|Vc-S---1----I-- pochopil/pochopit/VpMS----R-AAP-- jeho/jeho/PSIP4-S3-------;názory/názor/NNIP4-----A---- ,/,/Z:------------- jak/jak/Db------------- by/být/Vc----------I-- se/se/P7--4---------- měl/mít/VpMS----R-AAI-- člověk/člověk/NNMS1-----A---- chovat/chovat/Vf--------A-I--;v/v/RR--6---------- rodině/rodina/NNFS6-----A---- ,/,/Z:------------- jako/jako/J,------------- občan/občan/NNMS1-----A---- ve/v/RV--6---------- společnosti/společnost/NNFS6-----A---- ,/,/Z:------------- jako/jako/J,------------- politik/politik/NNMS1-----A---- ././Z:-------------;0;NFC: oborová literatura
29;Zatímco/zatímco/J,------------- já/já/PP-S1--1------- zastávám/zastávat/VB-S---1P-AAI--;názor/názor/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- pokud/pokud/J,------------- k/k/RR--3---------- nám/my/PP-P3--1------- lidé/člověk/NNMP1-----A---- přišli/přijít/VpMP----R-AAP-- ,/,/Z:------------- protože/protože/J,------------- tu/tu/Db------------- chtějí/chtít/VB-P---3P-AAI-- žít/žít/Vf--------A-I-- ,/,/Z:------------- a/a/J^------------- chovají/chovat/VB-P---3P-AAI--;se/se/P7--4---------- dle/dle/RR--2---------- hodnot/hodnota/NNFP2-----A---- ,/,/Z:------------- na/na/RR--4---------- jaké/jaký/P4FP4---------- jsme/být/VB-P---1P-AAI-- tady/tady/Db------------- zvyklí/zvyklý/AAMP1----1A---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- v/v/RR--6---------- pořádku/pořádek/NNIS6-----A---- ././Z:-------------;0;NMG: publicistika
30;Zopakoval/zopakovat/VpMS----R-AAP-- svůj/svůj/P8IS4----------;názor/názor/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- sociální/sociální/AAFS1----1A---- demokracie/demokracie/NNFS1-----A---- nechtěla/chtít/VpFS----R-NAI-- řešit/řešit/Vf--------A-I-- zvyšování/zvyšování/NNNS4-----A---- platů/plat/NNIP2-----A---- před/před/RR--7---------- komunálními/komunální/AAFP7----1A---- volbami/volba/NNFP7-----A---- ,/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- prý/prý/TT------------- vždy/vždy/Db------------- chová/chovat/VB-S---3P-AAI--;podle/podle/RR--2---------- voleb/volba/NNFP2-----A---- ,/,/Z:------------- a/a/J^------------- tak/tak/J^------------- se/se/P7--4---------- věc/věc/NNFS1-----A---- začala/začít/VpFS----R-AAP-- řešit/řešit/Vf--------A-I-- pozdě/pozdě/Dg-------1A---- ././Z:-------------;0;NMG: publicistika
