id;left;kwic;right
"21";"Každý/každý/PLMS1---------- se/se/P7--4---------- snažil/snažit/VpMS----R-AAI--";"chovat/chovat/Vf--------A-I-- přátelsky/přátelsky/Dg-------1A---- ,/,/Z:------------- protože/protože/J,------------- i/i/J^------------- Američané/Američan/NNMP1-----A---- považovali/považovat/VpMP----R-AAI-- tuto/tento/PDFS4---------- recepci/recepce/NNFS4-----A---- za/za/RR--4---------- důležitou/důležitý/AAFS4----1A---- příležitost/příležitost/NNFS4-----A---- k/k/RR--3---------- vytvoření/vytvoření/NNNS3-----A---- nového/nový/AAIS2----1A---- základu/základ/NNIS2-----A---- pro/pro/RR--4---------- diplomatické/diplomatický/AAIP4----1A---- i/i/J^------------- obchodní/obchodní/AAIP4----1A---- vztahy/vztah/NNIP4-----A----";"mezi/mezi/RR--7---------- oběma/oba/ClFP7---------- zeměmi/země/NNFP7-----A---- ././Z:-------------"
"22";"Ukázalo/ukázat/VpNS----R-AAP-- se/se/P7--4---------- totiž/totiž/TT------------- ,/,/Z:------------- že/že/J,------------- ať/ať/TT------------- z/z/RR--2---------- lásky/láska/NNFS2-----A---- ,/,/Z:------------- nebo/nebo/J^------------- z/z/RR--2---------- rozumu/rozum/NNIS2-----A---- :/:/Z:------------- je/být/VB-S---3P-AAI-- daleko/daleko/Dg-------1A---- důležitější/důležitý/AANS1----2A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- dál/dál/Db------------- lidé/člověk/NNMP1-----A---- k/k/RR--3---------- sobě/se/P6--3----------";"chovají/chovat/VB-P---3P-AAI-- a/a/J^------------- jak/jak/Db------------- o/o/RR--4---------- vztah/vztah/NNIS4-----A----";"peču/péci/VB-S---1P-AAI-- jí/on/PPFS3--3------- ././Z0------------- */*/Z:-------------"
"23";"„/""/Z:------------- Světoznámý/světoznámý/AAMS1----1A---- český/český/AAMS1----1A---- houslista/houslista/NNMS1-----A---- ,/,/Z:------------- Mistr/mistr/NNMS1-----A---- Josef/Josef/NNMS1-----A---- Suk/Suk/NNMS1-----A----";"choval/chovat/VpMS----R-AAI-- neobyčejně/obyčejně/Dg-------1N---- vřelý/vřelý/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"k/k/RR--3---------- Pardubicím/Pardubice/NNFP3-----A---- a/a/J^------------- byl/být/VpMS----R-AAI-- také/také/Db------------- od/od/RR--2---------- samého/samý/PLIS2---------- začátku/začátek/NNIS2-----A---- uměleckým/umělecký/AAMS7----1A---- patronem/patron/NNMS7-----A---- MHF/MHF/BN------------- Le/Le/F%------------- Quattro/Quattro/NNNS1-----A---- Stagioni/Stagioni/X@------------- ././Z:-------------"
"24";"Ano/ano/TT------------- ,/,/Z:------------- našla/najít/VpFS----R-AAP-- si/se/P7--3---------- jiného/jiný/AAMS4----1A---- ,/,/Z:------------- byla/být/VpFS----R-AAI-- tátovi/táta/NNMS3-----A---- nevěrná/věrný/AAFS1----1N---- ,/,/Z:------------- ale/ale/J^------------- z/z/RR--2---------- dopisů/dopis/NNIP2-----A---- vyplývalo/vyplývat/VpNS----R-AAI-- ,/,/Z:------------- že/že/J,------------- ani/ani/J^------------- táta/táta/NNMS1-----A---- se/se/P7--4---------- k/k/RR--3---------- ní/on/P5FS3--3------- vždy/vždy/Db-------------";"nechoval/chovat/VpMS----R-NAI-- dobře/dobře/Dg-------1A---- ,/,/Z:------------- také/také/Db------------- jí/on/PPFS3--3------- byl/být/VpMS----R-AAI-- nevěrný/věrný/AAMS1----1N---- ,/,/Z:------------- a/a/J^------------- pak/pak/Db------------- neunesl/unést/VpMS----R-NAP-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- máma/máma/NNFS1-----A---- rozhodla/rozhodnout/VpFS----R-AAP-1 nefunkční/funkční/AAIS4----1N---- vztah/vztah/NNIS4-----A----";"ukončit/ukončit/Vf--------A-P-- ././Z:-------------"
"25";"Prý/prý/TT------------- je/být/VB-S---3P-AAI-- její/její/PSFS7FS3------- povinností/povinnost/NNFS7-----A---- se/se/P7--4---------- ujistit/ujistit/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- nižší/nízký/AANS1----2A---- služebnictvo/služebnictvo/NNNS1-----A---- (/(/Z:------------- nižší/nízký/AANS1----2A---- služebnictvo/služebnictvo/NNNS1-----A---- !/!/Z:------------- )/)/Z:-------------";"chová/chovat/VB-S---3P-AAI-- slušně/slušně/Dg-------1A---- a/a/J^------------- neudržuje/udržovat/VB-S---3P-NAI-- nevhodné/vhodný/AAIP4----1N---- vztahy/vztah/NNIP4-----A----";"././Z:-------------"
"26";"Mohla/moci/VpFS----R-AAI-- bys/být/Vc-S---2----I-- být/být/Vf--------A-I-- i/i/J^------------- Old/Old/F%------------- Shatterhandem/Shatterhand/NNMS7-----A---- ,/,/Z:------------- neboť/neboť/J^------------- máš/mít/VB-S---2P-AAI-- částečně/částečně/Dg-------1A---- německý/německý/AAIS4----1A---- původ/původ/NNIS4-----A---- ,/,/Z:------------- a/a/J^------------- jak/jak/Db------------- známo/známý/ACNS------A---- Old/Old/F%------------- Shatterhand/Shatterhand/NNMS1-----A---- neboli/neboli/J^------------- Šarlí/Šarlí/X@------------- ,/,/Z:------------- jak/jak/Db------------- Vinnetou/Vinnetou/NNMS1-----A---- svého/svůj/P8MS4---------- přítele/přítel/NNMS4-----A---- zeměměřiče/zeměměřič/NNMS4-----A---- nazýval/nazývat/VpMS----R-AAI-- ,/,/Z:------------- byl/být/VpMS----R-AAI-- jedním/jeden/ClMS7---------- z/z/RR--2---------- mála/málo/NNNS2-----A---- Němců/Němec/NNMP2-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterému/který/P4MS3----------";"chovala/chovat/VpFS----R-AAI-- česká/český/AAFS1----1A---- společnost/společnost/NNFS1-----A---- druhé/druhý/CrFS2---------- poloviny/polovina/CyFS2---------- devatenáctého/devatenáctý/CrNS2---------- století/století/NNNS2-----A---- pozitivní/pozitivní/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"././Z:-------------"
"27";"Jako/jako/J,------------- jednotlivce/jednotlivec/NNMS4-----A---- jsem/být/VB-S---1P-AAI-- měl/mít/VpMS----R-AAI-- velmi/velmi/Db------------- rád/rád/ACMS------A---- některé/některý/PZMP4---------- muže/muž/NNMP4-----A---- a/a/J^------------- ženy/žena/NNFP4-----A---- ,/,/Z:------------- některým/některý/PZMP3---------- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- obdivoval/obdivovat/VpMS----R-AAI-- (/(/Z:------------- nejsem/být/VB-S---1P-NAI-- závistivý/závistivý/AAMS1----1A---- )/)/Z:------------- ,/,/Z:------------- k/k/RR--3---------- jiným/jiný/AAMP3----1A---- jsem/být/VB-S---1P-AAI--";"choval/chovat/VpMS----R-AAI-- opravdové/opravdový/AAFP4----1A---- sympatie/sympatie/NNFP4-----A---- ;/;/Z:------------- vždycky/vždy/Db------------- jsem/být/VB-S---1P-AAI-- míval/mívat/VpMS----R-AAI-- laskavý/laskavý/AAIS4----1A---- a/a/J^------------- chápavý/chápavý/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"k/k/RR--3---------- dětem/dítě/NNFP3-----A---- (/(/Z:------------- obzvláště/obzvlášť/Db------------- když/když/J,------------- jsem/být/VB-S---1P-AAI-- dokázal/dokázat/VpMS----R-AAP-- zapomenout/zapomenout/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- z/z/RR--2---------- nich/oni/P5FP2--3------- jednou/jednou/Db------------- budou/být/VB-P---3F-AAI-- také/také/Db------------- dospělí/dospělý/AAMP1----1A---- lidé/člověk/NNMP1-----A---- )/)/Z:------------- ;/;/Z:------------- ale/ale/J^------------- jinak/jinak/Db------------- mi/já/PH-S3--1------- lidstvo/lidstvo/NNNS1-----A---- jako/jako/J,------------- celek/celek/NNIS1-----A---- vždycky/vždy/Db------------- připadalo/připadat/VpNS----R-AAI-- opovrženíhodné/opovrženíhodný/AANS1----1A---- ././Z:-------------"
"28";"Po/po/RR--4---------- celou/celý/AAFS4----1A---- dobu/doba/NNFS4-----A---- ,/,/Z:------------- co/co/J,------------- se/se/P7--4---------- znali/znát/VpMP----R-AAI-- ,/,/Z:------------- si/se/P7--3---------- dával/dávat/VpMS----R-AAI-- velký/velký/AAIS4----1A---- pozor/pozor/NNIS4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- cit/cit/NNIS1-----A---- ,/,/Z:------------- který/který/P4IS1---------- k/k/RR--3---------- ní/on/P5FS3--3-------";"chová/chovat/VB-S---3P-AAI-- ,/,/Z:------------- nevrhl/vrhnout/VpIS----R-NAP-1 stín/stín/NNIS4-----A---- na/na/RR--4---------- jejich/jejich/PSIS4-P3------- profesionální/profesionální/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"././Z:-------------"
"29";"Krásné/krásný/AANS1----1A---- hřiště/hřiště/NNNS1-----A---- ,/,/Z:------------- kvalitní/kvalitní/AAIS1----1A---- stadion/stadion/NNIS1-----A---- ,/,/Z:-------------";"chováme/chovat/VB-P---1P-AAI-- k/k/RR--3---------- sobě/se/P6--3---------- respekt/respekt/NNIS4-----A---- a/a/J^------------- máme/mít/VB-P---1P-AAI-- dobré/dobrý/AAIP4----1A---- vztahy/vztah/NNIP4-----A----";"././Z:-------------"
"30";"Asi/asi/TT------------- jsem/být/VB-S---1P-AAI-- se/se/P7--4----------";"nechovala/chovat/VpFS----R-NAI-- zrovna/zrovna/Db------------- správně/správně/Dg-------1A---- ,/,/Z:------------- ale/ale/J^------------- nikdy/nikdy/Db------------- jsem/být/VB-S---1P-AAI-- nikomu/nikdo/PWM-3---------- vztah/vztah/NNIS4-----A----";"bortit/bortit/Vf--------A-I-- nechtěla/chtít/VpFS----R-NAI-- ././Z:-------------"
