id;left;kwic;right
"52";"Washington/Washington/NNIS1-----A---- nijak/nijak/Db------------- neskrývá/skrývat/VB-S---3P-NAI--";"nedůvěru/nedůvěra/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- chová/chovat/VB-S---3P-AAI--";"k/k/RR--3---------- íránskému/íránský/AAIS3----1A---- jadernému/jaderný/AAIS3----1A---- programu/program/NNIS3-----A---- ,/,/Z:------------- a/a/J^------------- nevylučuje/vylučovat/VB-S---3P-NAI-- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- v/v/RR--6---------- případě/případ/NNIS6-----A---- potřeby/potřeba/NNFS2-----A---- zasáhl/zasáhnout/VpIS----R-AAP-1 proti/proti/RR--3---------- Teheránu/Teherán/NNIS3-----A---- vojensky/vojensky/Dg-------1A---- ././Z:-------------"
"53";"Nyní/nyní/Db------------- mám/mít/VB-S---1P-AAI-- velkou/velký/AAFS4----1A----";"nedůvěru/nedůvěra/NNFS4-----A---- v/v/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- velké/velký/AAIP1----1A---- banky/bank/NNIP1-----A---- chovají/chovat/VB-P---3P-AAI--";"k/k/RR--3---------- obyčejným/obyčejný/AAMP3----1A---- lidem/člověk/NNMP3-----A---- a/a/J^------------- jak/jak/Db------------- nakládají/nakládat/VB-P---3P-AAI-- s/s/RR--7---------- jejich/jejich/PSIP7-P3------- penězi/peníze/NNIP7-----A---- ,/,/Z:------------- “/""/Z:------------- řekla/říci/VpFS----R-AAP-- Mikulski/Mikulský/NNMS1-----A---1 s/s/RR--7---------- tím/ten/PDNS7---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- senátoři/senátor/NNMP1-----A---- neváhali/váhat/VpMP----R-NAI-- reformu/reforma/NNFS4-----A---- Wall/Wall/F%------------- Streetu/Street/NNIS2-----A---- prohloubit/prohloubit/Vf--------A-P-- ././Z:-------------"
"54";"Vyslovit/vyslovit/Vf--------A-P--";"nedůvěru/nedůvěra/NNFS4-----A---- vládě/vláda/NNFS3-----A---- chce/chtít/VB-S---3P-AAI-- Paroubkova/Paroubkův/AUFS1M--------- strana/strana/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- se/se/P7--4---------- sama/sám/PLFS1---------- chová/chovat/VB-S---3P-AAI--";"nedůvěryhodně/důvěryhodně/Dg-------1N----"
"55";"Důvěru/důvěra/NNFS4-----A---- církvím/církev/NNFP3-----A---- vyjádřilo/vyjádřit/VpNS----R-AAP-- 28/28/C=------------- procent/procento/NNNP2-----A---- oslovených/oslovený/AAMP2----1A---- ,/,/Z:-------------";"nedůvěru/nedůvěra/NNFS4-----A---- vůči/vůči/RR--3---------- církvím/církev/NNFP3-----A---- podle/podle/RR--2---------- průzkumu/průzkum/NNIS2-----A---- chová/chovat/VB-S---3P-AAI--";"55/55/C=------------- procent/procento/NNNP2-----A---- respondentů/respondent/NNMP2-----A---- ././Z:-------------"
"56";"";"Nedůvěru/nedůvěra/NNFS4-----A---- k/k/RR--3---------- podobným/podobný/AAFP3----1A---- „/""/Z:------------- vědám/věda/NNFP3-----A---- “/""/Z:------------- chovám/chovat/VB-S---1P-AAI--";"od/od/RR--2---------- chvíle/chvíle/NNFS2-----A---- ,/,/Z:------------- kdy/kdy/Db------------- mi/já/PH-S3--1------- před/před/RR--7---------- dvanácti/dvanáct/Cn-P7---------- lety/rok/NNNP7-----A---- vyložila/vyložit/VpFS----R-AAP-- karty/karta/NNFP4-----A---- renomovaná/renomovaný/AAFS1----1A---- a/a/J^------------- populární/populární/AAFS1----1A---- kartářka/kartářka/NNFS1-----A---- ././Z:-------------"
"57";"Otázkou/otázka/NNFS7-----A---- je/být/VB-S---3P-AAI-- ,/,/Z:------------- najde/najít/VB-S---3P-AAP-- -/-/Z0------------- li/li/J,------------- takové/takový/PDNS4---------- téma/téma/NNNS4-----A---- ,/,/Z:------------- jímž/jenž/PJNS7---------- by/být/Vc----------I-- překonala/překonat/VpFS----R-AAP--";"nedůvěru/nedůvěra/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- k/k/RR--3---------- ní/on/P5FS3--3------- zatím/zatím/Db------------- chová/chovat/VB-S---3P-AAI--";"značná/značný/AAFS1----1A---- část/část/NNFS1-----A---- veřejnosti/veřejnost/NNFS2-----A---- ,/,/Z:------------- ""/""/Z:------------- říká/říkat/VB-S---3P-AAI-- v/v/RR--6---------- rozhovoru/rozhovor/NNIS6-----A---- pro/pro/RR--4---------- TÝDEN/týden/NNIS4-----A---- Jan/Jan/NNMS1-----A---- Herzmann/Herzmann/NNMS1-----A---- ,/,/Z:------------- špičkový/špičkový/AAMS1----1A---- odborník/odborník/NNMS1-----A---- v/v/RR--6---------- oboru/obor/NNIS6-----A---- volebních/volební/AAFP2----1A---- preferenci/preference/NNFS4-----A---- politických/politický/AAFP2----1A---- stran/strana/NNFP2-----A---- ././Z:-------------"
"58";"Platí/platit/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- čím/co/PQ--7---------- vyšší/vysoký/AAIS1----2A---- úrok/úrok/NNIS1-----A---- ,/,/Z:------------- tím/ten/PDNS7---------- větší/velký/AAFS4----2A----";"nedůvěru/nedůvěra/NNFS4-----A---- chovají/chovat/VB-P---3P-AAI--";"investoři/investor/NNMP1-----A---- vůči/vůči/RR--3---------- schopnostem/schopnost/NNFP3-----A---- vlády/vláda/NNFS2-----A---- půjčky/půjčka/NNFS2-----A---- splácet/splácet/Vf--------A-I-- ././Z:-------------"
"59";"Podobnou/podobný/AAFS4----1A----";"nedůvěru/nedůvěra/NNFS4-----A---- podle/podle/RR--2---------- něho/on/P5MS2--3------1 k/k/RR--3---------- legálním/legální/AAMP3----1A---- hippies/hippies/NNMP3-----A---- chovaly/chovat/VpFP----R-AAI--";"i/i/J^------------- ostatní/ostatní/AAFP1----1A---- máničky/mánička/NNFP1-----A---- z/z/RR--2---------- rampy/rampa/NNFS2-----A---- od/od/RR--2---------- Národního/národní/AANS2----1A---- muzea/muzeum/NNNS2-----A---- ,/,/Z:------------- které/který/P4FP1---------- měly/mít/VpFP----R-AAI-- zkušenost/zkušenost/NNFS4-----A---- s/s/RR--7---------- perzekucí/perzekuce/NNFS7-----A---- ././Z:-------------"
"60";"Ještě/ještě/Db------------- větší/velký/AAFS4----2A----";"nedůvěru/nedůvěra/NNFS4-----A---- chovám/chovat/VB-S---1P-AAI--";"k/k/RR--3---------- abstrakci/abstrakce/NNFS3-----A---- 2/2/C=------------- ././Z0------------- poloviny/polovina/CyFS2---------- 20/20/C=------------- ././Z0------------- století/století/NNNS2-----A---- ,/,/Z:------------- snad/snad/TT------------- s/s/RR--7---------- výjimkou/výjimka/NNFS7-----A---- velkých/velký/AAFP2----1A---- osobností/osobnost/NNFP2-----A---- typu/typ/NNIS2-----A---- Pollocka/Pollock/NNMS2-----A---- ,/,/Z:------------- Rothka/Rothko/NNMS2-----A---- ,/,/Z:------------- de/de/F%------------- Kooninga/Kooning/NNMS2-----A---- ,/,/Z:------------- nebo/nebo/J^------------- de/de/F%------------- Staëla/Staëla/X@------------- ././Z:-------------"
"61";"Opět/opět/Db------------- jsme/být/VB-P---1P-AAI-- v/v/RR--6---------- rámci/rámec/NNIS6-----A---- našeho/náš/PSIS2-P1------- projektu/projekt/NNIS2-----A---- měli/mít/VpMP----R-AAI-- možnost/možnost/NNFS4-----A---- pracovat/pracovat/Vf--------A-I-- s/s/RR--7---------- těmi/ten/PDMP7---------- –/-/Z:------------- řekněme/říci/Vi-P---1--A-P-- –/-/Z:------------- progresivnějšími/progresivní/AAMP7----2A---- ,/,/Z:------------- což/co/PE--1---------- byla/být/VpFS----R-AAI-- vesměs/vesměs/Db------------- radost/radost/NNFS1-----A---- ,/,/Z:------------- obecně/obecně/Dg-------1A---- mě/já/PH-S4--1------- ovšem/ovšem/TT------------- zaráželo/zarážet/VpNS----R-AAI-- ,/,/Z:------------- jakou/jaký/P4FS4----------";"nedůvěru/nedůvěra/NNFS4-----A---- a/a/J^------------- despekt/despekt/NNIS4-----A---- k/k/RR--3---------- mladým/mladý/AAMP3----1A---- lidem/člověk/NNMP3-----A---- pedagogové/pedagog/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI--";"././Z:-------------"
"62";"Nemalou/malý/AAFS4----1N----";"nedůvěru/nedůvěra/NNFS4-----A---- chová/chovat/VB-S---3P-AAI--";"Kraus/Kraus/NNMS1-----A---- ke/k/RV--3---------- spolkům/spolek/NNIP3-----A---- ,/,/Z:------------- iniciativám/iniciativa/NNFP3-----A---- ,/,/Z:------------- občanským/občanský/AANS7----1A---- sdružením/sdružení/NNNP3-----A---- a/a/J^------------- zájmovým/zájmový/AANS7----1A---- seskupením/seskupení/NNNS7-----A---- ,/,/Z:------------- které/který/P4IP1---------- vznikly/vzniknout/VpIP----R-AAP-1 podle/podle/RR--2---------- jeho/jeho/PSIS2-S3------- názoru/názor/NNIS2-----A---- jen/jen/Db------------- proto/proto/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- byly/být/VpIP----R-AAI-- ././Z:-------------"
"63";"Radost/radost/NNFS1-----A---- ,/,/Z:------------- že/že/J,------------- půjde/jít/VB-S---3F-AAI-- též/též/Db------------- ,/,/Z:------------- prozradila/prozradit/VpFS----R-AAP-- mu/on/PHMS3--3------- nazítří/nazítří/Db------------- ,/,/Z:------------- měla/mít/VpFS----R-AAI-- celá/celý/AAFS1----1A---- rodina/rodina/NNFS1-----A---- ,/,/Z:------------- přestože/přestože/J,------------- sahala/sahat/VpFS----R-AAI-- na/na/RR--6---------- jejich/jejich/PSNS6-P3------- přesvědčení/přesvědčení/NNNS6-----A---- ././Z0------------- –/-/Z:------------- „/""/Z:------------- V/v/RR--6---------- čem/co/PQ--6---------- …/.../Z:------------- ?/?/Z:------------- “/""/Z:------------- –/-/Z:------------- „/""/Z:------------- Víš/vědět/VB-S---2P-AAI-- ,/,/Z:------------- i/i/J^------------- oni/oni/PPMP1--3------- museli/muset/VpMP----R-AAI-- překonat/překonat/Vf--------A-P--";"nedůvěru/nedůvěra/NNFS4-----A---- ,/,/Z:------------- jakou/jaký/P4FS4---------- zdejší/zdejší/AAMP1----1A---- katolíci/katolík/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI--";"k/k/RR--3---------- druhému/druhý/CrIS3---------- vatikánskému/vatikánský/AAIS3----1A---- koncilu/koncil/NNIS3-----A---- pro/pro/RR--4---------- jeho/jeho/PSIS4-S3------- dekret/dekret/NNIS4-----A---- Unitatis/Unitatis/X@------------- redintegratio/redintegratio/X@------------- ././Z0------------- “/""/Z:------------- –/-/Z:------------- „/""/Z:------------- Neměl/mít/VpMS----R-NAI-- jsem/být/VB-S---1P-AAI-- latinu/latina/NNFS4-----A---- ,/,/Z:------------- Karličko/Karlička/NNFS5-----A---- !/!/Z:-------------"
"64";"Ač/ač/J,------------- průzkum/průzkum/NNIS1-----A---- odhaluje/odhalovat/VB-S---3P-AAI--";"nedůvěru/nedůvěra/NNFS4-----A---- spotřebitelů/spotřebitel/NNMP2-----A---- vůči/vůči/RR--3---------- poskytovatelům/poskytovatel/NNMP3-----A---- pojištění/pojištění/NNNS2-----A---- ,/,/Z:------------- ani/ani/J^------------- řada/řada/NNFS1-----A---- klientů/klient/NNMP2-----A---- se/se/P7--4---------- nechová/chovat/VB-S---3P-NAI--";"důvěryhodně/důvěryhodně/Dg-------1A---- ././Z:-------------"
