id;left;kwic;right;VNP?;doc.txtype_group
75;Nevím/vědět/VB-S---1P-NAI-- ,/,/Z:------------- ke/k/RV--3---------- všem/všechen/PLIP3---------- hodnotícím/hodnotící/AGIP3-----A---- soudům/soud/NNIP3-----A---- tohoto/tento/PDIS2---------- typu/typ/NNIS2-----A----;chovám/chovat/VB-S---1P-AAI-- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;1;NFC: oborová literatura
76;;Choval/chovat/VpMS----R-AAI-- ale/ale/J^------------- hlubokou/hluboký/AAFS4----1A---- a/a/J^------------- trvalou/trvalý/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;ke/k/RV--3---------- všem/všechen/PLMP3---------- samozvaným/samozvaný/AAMP3----1A---- profesionálním/profesionální/AAMP3----1A---- prostředníkům/prostředník/NNMP3-----A---- a/a/J^------------- vykladačům/vykladač/NNMP3-----A---- boží/boží/AAFS2----1A---- vůle/vůle/NNFS2-----A---- ././Z:-------------;1;FIC: beletrie
77;Jakkoli/jakkoli/Db------------- Srbové/Srb/NNMP1-----A---- před/před/RR--7---------- dvěma/dva/ClNP7---------- lety/rok/NNNP7-----A---- reagovali/reagovat/VpMP----R-AAI-- na/na/RR--4---------- útoky/útok/NNIP4-----A---- odmítavě/odmítavě/Dg-------1A---- a/a/J^------------- mnozí/mnohý/AAMP1----1A---- dodnes/dodnes/Db-------------;chovají/chovat/VB-P---3P-AAI-- k/k/RR--3---------- mezinárodnímu/mezinárodní/AANS3----1A---- společenství/společenství/NNNS3-----A---- zamračenou/zamračený/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;,/,/Z:------------- byl/být/VpIS----R-AAI-- to/ten/PDNS1---------- nepochybně/nepochybně/TT------------- právě/právě/Db------------- mezinárodní/mezinárodní/AAIS1----1A---- tlak/tlak/NNIS1-----A---- ,/,/Z:------------- který/který/P4IS1---------- jim/oni/PPMP3--3------- pomohl/pomoci/VpIS----R-AAP-- Miloševiče/Miloševič/NNMS4-----A---- svrhnout/svrhnout/Vf--------A-P-- ././Z:-------------;1;NMG: publicistika
78;Jestliže/jestliže/J,------------- podle/podle/RR--2---------- Kristevy/Kristev/NNMP7-----A---- můžeme/moci/VB-P---1P-AAI-- v/v/RR--6---------- díle/dílo/NNNS6-----A---- těchto/tento/PDFP2---------- tří/tři/ClFP2---------- žen/žena/NNFP2-----A---- najít/najít/Vf--------A-P-- společné/společný/AAIP4----1A---- rysy/rys/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP1---------- nás/my/PP-P4--1------- mohou/moci/VB-P---3P-AAI-1 poučit/poučit/Vf--------A-P-- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- co/co/PQ--1---------- znamená/znamenat/VB-S---3P-AAI-- být/být/Vf--------A-I-- ženou/žena/NNFS7-----A---- ,/,/Z:------------- v/v/RR--6---------- žádném/žádný/PWIS6---------- případě/případ/NNIS6-----A---- nejde/jít/VB-S---3P-NAI-- o/o/RR--4---------- nějaké/nějaký/PZNS4---------- hledání/hledání/NNNS4-----A---- definitivní/definitivní/AAFS2----1A---- a/a/J^------------- neměnné/neměnný/AAFS2----1A---- podstaty/podstata/NNFS2-----A---- ženství/ženství/NNNS2-----A---- (/(/Z:------------- vůči/vůči/RR--3---------- hledání/hledání/NNNS3-----A---- podstaty/podstata/NNFS2-----A---- čehokoli/cokoli/PZ--2----------;chovala/chovat/VpFS----R-AAI-- Kristeva/Kristev/NNMS4-----A---- vždy/vždy/Db------------- značnou/značný/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;)/)/Z:------------- :/:/Z:------------- Kristeva/Kristev/NNMS4-----A---- daleko/daleko/Dg-------1A---- spíše/spíš/TT------------- hledá/hledat/VB-S---3P-AAI-- jedinečnost/jedinečnost/NNFS1-----A---- těchto/tento/PDFP2---------- tří/tři/ClFP2---------- autorek/autorka/NNFP2-----A---- ,/,/Z:------------- a/a/J^------------- jestliže/jestliže/J,------------- se/se/P7--4---------- z/z/RR--2---------- jejich/jejich/PSNS2-P3------- díla/dílo/NNNS2-----A---- nějaké/nějaký/PZIP1---------- zobecnitelné/zobecnitelný/AAIP1----1A---- společné/společný/AAIP1----1A---- rysy/rys/NNIP1-----A---- vynořují/vynořovat/VB-P---3P-AAI-- ,/,/Z:------------- potom/potom/Db------------- běží/běžet/VB-P---3P-AAI-- o/o/RR--4---------- něco/něco/PZ--4---------- prchavého/prchavý/AANS2----1A---- ,/,/Z:------------- fragmentárního/fragmentární/AANS2----1A---- ,/,/Z:------------- co/co/PQ--4---------- nelze/lze/Db--------N---- povýšit/povýšit/Vf--------A-P-- na/na/RR--4---------- jednoznačný/jednoznačný/AAIS4----1A---- obecný/obecný/AAIS4----1A---- princip/princip/NNIS4-----A---- ././Z:-------------;1;NMG: publicistika
79;Ale/ale/J^------------- kdepak/kdepak/TT------------- ,/,/Z:-------------;chovám/chovat/VB-S---1P-AAI-- silnou/silný/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;ke/k/RV--3---------- spisovatelům/spisovatel/NNMP3-----A---- trávícím/trávící/AGMP3-----A---- celý/celý/AAIS4----1A---- život/život/NNIS4-----A---- v/v/RR--6---------- závětří/závětří/NNNS6-----A---- svých/svůj/P8FP2---------- pracoven/pracovna/NNFP2-----A---- ././Z:-------------;1;NMG: publicistika
80;Možná/možná/TT------------- to/ten/PDNS1---------- zní/znít/VB-S---3P-AAI-- jako/jako/J,------------- spontánní/spontánní/AAIS1----1A---- tweet/tweet/NNIS1-----A---- ,/,/Z:------------- možná/možná/TT------------- jako/jako/J,------------- bonmot/bonmot/NNIS1-----A---- ,/,/Z:------------- k/k/RR--3---------- jehož/jehož/P1FP3-S3------- zkratkám/zkratka/NNFP3-----A----;chovám/chovat/VB-S---1P-AAI-- jistou/jistý/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;,/,/Z:------------- rozhodně/rozhodně/TT------------- se/se/P7--4---------- mi/já/PH-S3--1------- ale/ale/J^------------- představa/představa/NNFS1-----A---- toho/ten/PDNS2---------- ,/,/Z:------------- jak/jak/Db------------- by/být/Vc----------I-- mohla/moci/VpFS----R-AAI-- české/český/AANS4----1A---- čtenářství/čtenářství/NNNS4-----A---- obohatit/obohatit/Vf--------A-P-- karanténa/karanténa/NNFS1-----A---- a/a/J^------------- celkový/celkový/AAIS1----1A---- stav/stav/NNIS1-----A---- ohrožení/ohrožení/NNNS2-----A---- ,/,/Z:------------- docela/docela/Db------------- zamlouvá/zamlouvat/VB-S---3P-AAI-- ././Z:-------------;1;NFC: oborová literatura
81;Ale/ale/J^------------- Západ/západ/NNIS1-----A----;choval/chovat/VpIS----R-AAI-- ke/k/RV--3---------- Stalinovi/Stalin/NNMS3-----A---- příliš/příliš/Db------------- velkou/velký/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;a/a/J^------------- tak/tak/J^------------- smlouva/smlouva/NNFS1-----A---- s/s/RR--7---------- Francií/Francie/NNFS7-----A---- nebyla/být/VpFS----R-NAI-- provázena/provázet/VsFS------API-- vojenskou/vojenský/AAFS7----1A---- aliancí/aliance/NNFS7-----A---- a/a/J^------------- smlouva/smlouva/NNFS1-----A---- s/s/RR--7---------- ČSR/ČSR/BN------------- byla/být/VpFS----R-AAI-- podmíněna/podmínit/VsFS------APP-- splněním/splnění/NNNS7-----A---- francouzských/francouzský/AAIP2----1A---- závazků/závazek/NNIP2-----A---- vůči/vůči/RR--3---------- Praze/Praha/NNFS3-----A---- ././Z:-------------;1;NMG: publicistika
82;Vždycky/vždy/Db------------- jsem/být/VB-S---1P-AAI-- k/k/RR--3---------- panu/pán/NNMS3-----A---1 Dalíkovi/Dalík/NNMS3-----A----;choval/chovat/VpMS----R-AAI-- zásadní/zásadní/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
83;;Choval/chovat/VpMS----R-AAI-- jistou/jistý/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;k/k/RR--3---------- některým/některý/PZNP3---------- Janovým/Janův/AUNP3M--------- slovům/slovo/NNNP3-----A---- a/a/J^------------- gestům/gesto/NNNP3-----A---- ,/,/Z:------------- Jan/Jan/NNMS1-----A---- to/ten/PDNS4---------- vycítil/vycítit/VpMS----R-AAP-- a/a/J^------------- spatřoval/spatřovat/VpMS----R-AAI-- v/v/RR--6---------- tom/ten/PDNS6---------- Benešovo/Benešův/AUNS6M--------6 profesorství/profesorství/NNNS6-----A---- ././Z:-------------;1;NFC: oborová literatura
84;Upřímně/upřímně/Dg-------1A---- řečeno/říci/VsNS------APP-- ,/,/Z:------------- k/k/RR--3---------- prognostikům/prognostik/NNMP3-----A----;chovám/chovat/VB-S---1P-AAI-- hlubokou/hluboký/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
85;Je/být/VB-S---3P-AAI-- dost/dost/Dg-------1A---- pravděpodobné/pravděpodobný/AANS1----1A---- ,/,/Z:------------- že/že/J,------------- k/k/RR--3---------- nim/oni/P5MP3--3-------;choval/chovat/VpMS----R-AAI-- značnou/značný/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;a/a/J^------------- že/že/J,------------- je/oni/PPFP4--3------- vzhledem/vzhledem/RF------------- ke/k/RV--3---------- svému/svůj/P8IS3---------- původu/původ/NNIS3-----A---- a/a/J^------------- temperamentní/temperamentní/AAFS3----1A---- povaze/povaha/NNFS3-----A---- považoval/považovat/VpMS----R-AAI-- jen/jen/Db------------- za/za/RR--4---------- zbytečné/zbytečný/AAMP4----1A---- lenochy/lenoch/NNMP4-----A---- ,/,/Z:------------- darmošlapy/darmošlap/NNMP4-----A---- a/a/J^------------- šarlatány/šarlatán/NNMP4-----A---- ././Z:-------------;1;NFC: oborová literatura
