id;left;kwic;right;VNP?;doc.txtype_group
190;V/v/RR--6---------- té/ten/PDFS6---------- době/doba/NNFS6-----A---- se/se/P7--4---------- zároveň/zároveň/Db------------- začalo/začít/VpNS----R-AAP-- mluvit/mluvit/Vf--------A-I-- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- ke/k/RV--3---------- kokainu/kokain/NNIS3-----A----;chová/chovat/VB-S---3P-AAI-- náklonnost/náklonnost/NNFS4-----A----;i/i/J^------------- dospívající/dospívající/AGFS1-----A---- Bobbi/Bobbi/NNFS1-----A---- Kristina/Kristina/NNFS1-----A---- ././Z:-------------;1;NMG: publicistika
191;Z/z/RR--2---------- toho/ten/PDNS2---------- plyne/plynout/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- první/první/CrMS1---------- zesnulý/zesnulý/AAMS1----1A---- byl/být/VpMS----R-AAI-- laskavý/laskavý/AAMS1----1A---- člověk/člověk/NNMS1-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterému/který/P4MS3---------- mnoho/mnoho/Ca--1---------- lidí/člověk/NNMP2-----A----;chovalo/chovat/VpNS----R-AAI-- náklonnost/náklonnost/NNFS4-----A----;a/a/J^------------- přátelství/přátelství/NNNS4-----A---- ,/,/Z:------------- a/a/J^------------- proto/proto/J^------------- přišel/přijít/VpMS----R-AAP-- určitě/určitě/TT------------- do/do/RR--2---------- nebe/nebe/NNNS2-----A---- ././Z:-------------;1;FIC: beletrie
192;Spolupracovník/spolupracovník/NNMS1-----A---- Jiří/Jiří/NNMS1-----A---- Vymětal/Vymětal/NNMS1-----A---- soudí/soudit/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- není/být/VB-S---3P-NAI-- divu/div/NNIS2-----A---- ,/,/Z:------------- když/když/J,------------- sběratel/sběratel/NNMS1-----A---- kromě/kromě/RR--2---------- vášně/vášeň/NNFS2-----A---- ke/k/RV--3---------- sbírce/sbírka/NNFS3-----A----;chová/chovat/VB-S---3P-AAI-- vřelou/vřelý/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;i/i/J^------------- k/k/RR--3---------- domácím/domácí/AAFP3----1A---- pracím/práce/NNFP3-----A---- ././Z:-------------;1;NMG: publicistika
193;Nakonec/nakonec/TT------------- ,/,/Z:------------- i/i/J^------------- když/když/J,------------- si/se/P7--3---------- o/o/RR--6---------- tom/ten/PDNS6---------- myslela/myslet/VpFS----R-AAI-- své/svůj/P8NS4---------1 ,/,/Z:------------- si/se/P7--3---------- Estella/Estella/NNFS1-----A---- jedno/jeden/ClNS4---------- z/z/RR--2---------- triček/tričko/NNNP2-----A---- oblékla/obléknout/VpFS----R-AAP-- na/na/RR--4---------- piknik/piknik/NNIS4-----A---- v/v/RR--6---------- městském/městský/AAIS6----1A---- parku/park/NNIS6-----A---- ,/,/Z:------------- který/který/P4IS1---------- se/se/P7--4---------- konal/konat/VpIS----R-AAI-- po/po/RR--6---------- přehlídce/přehlídka/NNFS6-----A---- ,/,/Z:------------- ale/ale/J^------------- kromě/kromě/RR--2---------- Priscilly/Priscilla/NNFS2-----A---- Sparrowové/Sparrow/NNMP1-----A---- (/(/Z:------------- která/který/P4FS1---------- ,/,/Z:------------- jak/jak/Db------------- jsme/být/VB-P---1P-AAI-- všichni/všechen/PLMP1---------- věděli/vědět/VpMP----R-AAI-- ,/,/Z:-------------;chovala/chovat/VpFS----R-AAI-- v/v/RR--6---------- srdci/srdce/NNNS6-----A---- stálou/stálý/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;k/k/RR--3---------- Dickovi/Dick/NNMS3-----A---- ,/,/Z:------------- vzdorující/vzdorující/AGFS3-----A---- času/čas/NNIS3-----A---- ,/,/Z:------------- pozici/pozice/NNFS3-----A---- i/i/J^------------- zdravému/zdravý/AAIS3----1A---- rozumu/rozum/NNIS3-----A---- )/)/Z:------------- byla/být/VpFS----R-AAI-- jediná/jediný/AAFS1----1A---- ././Z:-------------;1;FIC: beletrie
194;K/k/RR--3---------- málokterému/málokterý/PZIS3---------- kusu/kus/NNIS3-----A---- nábytku/nábytek/NNIS2-----A----;chová/chovat/VB-S---3P-AAI-- lidstvo/lidstvo/NNNS1-----A---- takovou/takový/PDFS4---------- náklonnost/náklonnost/NNFS4-----A----;jako/jako/J,------------- právě/právě/Db------------- k/k/RR--3---------- loži/lože/NNNS3-----A---- :/:/Z:------------- */*/Z:------------- Spánek/spánek/NNIS1-----A---- s/s/RR--7---------- hlavou/hlava/NNFS7-----A---- mířící/mířící/AGFS7-----A---- k/k/RR--3---------- severu/sever/NNIS3-----A---- zvyšuje/zvyšovat/VB-S---3P-AAI-- stabilitu/stabilita/NNFS4-----A---- ,/,/Z:------------- klid/klid/NNIS4-----A---- ,/,/Z:------------- prosperitu/prosperita/NNFS4-----A---- a/a/J^------------- pomáhá/pomáhat/VB-S---3P-AAI-- zotavit/zotavit/Vf--------A-P-- se/se/P7--4---------- z/z/RR--2---------- nemoci/nemoc/NNFS2-----A---- ././Z:-------------;1;NMG: publicistika
195;Neodpustil/odpustit/VpMS----R-NAP-- si/se/P7--3---------- aférky/aférka/NNFP4-----A---- ,/,/Z:------------- leč/leč/J^------------- po/po/RR--6---------- rozvodu/rozvod/NNIS6-----A---1;chovával/chovávat/VpMS----R-AAI-- náklonnost/náklonnost/NNFS4-----A----;k/k/RR--3---------- bývalým/bývalý/AAFP3----1A---- chotím/choť/NNFP3-----A---- ././Z:-------------;1;NMG: publicistika
196;Královna/královna/NNFS1-----A---- Žofie/Žofie/NNFS1-----A---- a/a/J^------------- Jan/Jan/NNMS1-----A---- Hus/Hus/NNMS1-----A---- k/k/RR--3---------- sobě/se/P6--3----------;chovají/chovat/VB-P---3P-AAI-- city/cit/NNIP4-----A---- ,/,/Z:------------- lásku/láska/NNFS4-----A---- ,/,/Z:------------- náklonnost/náklonnost/NNFS4-----A----;,/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- znají/znát/VB-P---3P-AAI-- dlouho/dlouho/Dg-------1A---- ././Z:-------------;1;NMG: publicistika
197;K/k/RR--3---------- těm/ten/PDMP3----------;chová/chovat/VB-S---3P-AAI-- Honza/Honza/NNMS1-----A---- náklonnost/náklonnost/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
198;"„/""/Z:------------- Moje/můj/PSFS1-S1------- babička/babička/NNFS1-----A---- nebyla/být/VpFS----R-NAI-- z/z/RR--2---------- představy/představa/NNFS2-----A---- návratu/návrat/NNIS2-----A---- do/do/RR--2---------- Bambergu/Bamberg/NNIS2-----A---- vůbec/vůbec/TT------------- nadšená/nadšený/AAFS1----1A---- ,/,/Z:------------- ale/ale/J^------------- můj/můj/PSMS1-S1------- dědeček/dědeček/NNMS1-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- pořád/pořád/Db-------------";choval/chovat/VpMS----R-AAI-- nesmírnou/nesmírný/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
199;V/v/RR--6---------- tomto/tento/PDIS6---------- ohledu/ohled/NNIS6-----A---- jsou/být/VB-P---3P-AAI-- poměrně/poměrně/Dg-------1A---- konzistentní/konzistentní/AAFS7----1A---- skupinou/skupina/NNFS7-----A---- –/-/Z:------------- dlouhodobě/dlouhodobě/Dg-------1A---- většina/většina/NNFS1-----A---- z/z/RR--2---------- nich/oni/P5FP2--3-------;chová/chovat/VB-S---3P-AAI-- náklonnost/náklonnost/NNFS4-----A----;k/k/RR--3---------- pravicovému/pravicový/AANS3----1A---- myšlení/myšlení/NNNS3-----A---- (/(/Z:------------- které/který/P4NS1---------- se/se/P7--4---------- nebrání/bránit/VB-S---3P-NAI-- proevropskému/proevropský/AANS3----1A---- směřování/směřování/NNNS3-----A---- )/)/Z:------------- ././Z:-------------;1;NMG: publicistika
