id;left;kwic;right
"1";"""/""/Z:------------- Doufám/doufat/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- ministr/ministr/NNMS1-----A---- dotáhne/dotáhnout/VB-S---3P-AAP-- svůj/svůj/P8IS4----------";"záměr/záměr/NNIS4-----A---- do/do/RR--2---------- konce/konec/NNIS2-----A---- a/a/J^------------- zruší/zrušit/VB-S---3P-AAP-- povinné/povinný/AANS4----1A---- členství/členství/NNNS4-----A---- v/v/RR--6---------- komoře/komora/NNFS6-----A---- ,/,/Z:------------- která/který/P4FS1---------- se/se/P7--4---------- navenek/navenek/Db------------- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- nebezpečná/bezpečný/AAFS1----1N---- lobby/lobby/NNFS1-----A---- a/a/J^------------- uvnitř/uvnitř/Db------------- jako/jako/J,------------- cech/cech/NNIS1-----A---- ,/,/Z:------------- ""/""/Z:------------- prohlásil/prohlásit/VpMS----R-AAP-- Kubů/Kubů/NNMS1-----A---- ,/,/Z:------------- podle/podle/RR--2---------- něhož/jenž/P9MS2---------- není/být/VB-S---3P-NAI-- komora/komora/NNFS1-----A---- pro/pro/RR--4---------- lékaře/lékař/NNMS4-----A---- přínosem/přínos/NNIS7-----A---- ,/,/Z:------------- jen/jen/Db------------- od/od/RR--2---------- nich/oni/P5MP2--3------- každý/každý/PLIS4---------- rok/rok/NNIS4-----A---- vymáhá/vymáhat/VB-S---3P-AAI-- členské/členský/AAIP4----1A---- příspěvky/příspěvek/NNIP4-----A---- ././Z:-------------"
"2";"požádala/požádat/VpFS----R-AAP-- Bývalou/bývalý/AAFS4----1A---- jugoslávskou/jugoslávský/AAFS4----1A---- republiku/republika/NNFS4-----A---- Makedonie/Makedonie/NNFS2-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- dokázala/dokázat/VpFS----R-AAP-- činy/čin/NNIP7-----A---- své/svůj/P8IP4---------1 mírumilovné/mírumilovný/AAIP4----1A----";"záměry/záměr/NNIP4-----A---- vůči/vůči/RR--3---------- Aténám/Atény/NNFP3-----A---- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- zruší/zrušit/VB-S---3P-AAP-- řecké/řecký/AAIP4----1A---- symboly/symbol/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- užívá/užívat/VB-S---3P-AAI-- ,/,/Z:------------- a/a/J^------------- že/že/J,------------- písemně/písemně/Dg-------1A---- stvrdí/stvrdit/VB-S---3P-AAP-- ,/,/Z:------------- že/že/J,------------- nechová/chovat/VB-S---3P-NAI--";"vůči/vůči/RR--3---------- Řecku/Řecko/NNNS3-----A---- žádné/žádný/PWIP4---------- expanzionistické/expanzionistický/AAIP4----1A---- záměry/záměr/NNIP4-----A---- ././Z:-------------"
"3";"";"Záměr/záměr/NNIS4-----A---- výstavby/výstavba/NNFS2-----A---- tohoto/tento/PDIS2---------- relaxačního/relaxační/AAIS2----1A---- a/a/J^------------- odpočinkového/odpočinkový/AAIS2----1A---- areálu/areál/NNIS2-----A---- chovají/chovat/VB-P---3P-AAI--";"představitelé/představitel/NNMP1-----A---- města/město/NNNS2-----A---- již/již/Db------------- minimálně/minimálně/Dg-------1A---- dva/dva/ClIP4---------- roky/rok/NNIP4-----A---- ././Z:-------------"
"4";"Jemnice/Jemnice/NNFS1-----A---- //Z:------------- Fází/fáze/NNFS7-----A---- posuzování/posuzování/NNNS2-----A---- vlivu/vliv/NNIS2-----A---- na/na/RR--4---------- životní/životní/AANS4----1A---- prostředí/prostředí/NNNS4-----A---- nyní/nyní/Db------------- prochází/procházet/VB-S---3P-AAI--";"záměr/záměr/NNIS4-----A---- chovat/chovat/Vf--------A-I--";"prasata/prase/NNNP4-----A---- v/v/RR--6---------- okrajové/okrajový/AAFS6----1A---- části/část/NNFS6-----A---- Jemnice/Jemnice/NNFS2-----A---- při/při/RR--6---------- výjezdu/výjezd/NNIS6-----A---1 na/na/RR--4---------- Slavonice/Slavonice/NNFP4-----A---- ././Z:-------------"
"5";"Nic/nic/PW--1---------- z/z/RR--2---------- toho/ten/PDNS2---------- však/však/J^------------- vůbec/vůbec/TT------------- nezměnilo/změnit/VpNS----R-NAP-- jeho/jeho/PSIS4-S3-------";"záměr/záměr/NNIS4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chovat/chovat/Vf--------A-I--";"k/k/RR--3---------- Annabel/Annabel/NNFS3-----A---- ././Z:-------------"
"6";"Některé/některý/PZIP4----------";"záměry/záměr/NNIP4-----A---- však/však/J^------------- člověk/člověk/NNMS1-----A---- opouští/opouštět/VB-S---3P-AAI-- ,/,/Z:------------- zatímco/zatímco/J,------------- jiné/jiný/AANS1----1A---- si/se/P7--3---------- chová/chovat/VB-S---3P-AAI--";"dál/dál/Db------------- pro/pro/RR--4---------- udržení/udržení/NNNS4-----A---- své/svůj/P8FS2---------1 životní/životní/AAFS2----1A---- úrovně/úroveň/NNFS2-----A---- ././Z:-------------"
"7";"""/""/Z:------------- Jen/jen/Db------------- se/se/P7--4---------- pěkně/pěkně/Dg-------1A---- ,/,/Z:------------- pane/pán/NNMS5-----A---- svědku/svědek/NNMS5-----A---- ,/,/Z:------------- uvolněte/uvolnit/Vi-P---2--A-P-- ,/,/Z:------------- nikdo/nikdo/PWM-1---------- vás/vy/PP-P4--2------- tu/tu/Db------------- nekousneme/kousnout/VB-P---1P-NAP-- ,/,/Z:------------- ""/""/Z:------------- -/-/Z:------------- senát/senát/NNIS1-----A---- pochopil/pochopit/VpIS----R-AAP-- prokurátorův/prokurátorův/AUIS4M---------";"záměr/záměr/NNIS4-----A---- a/a/J^------------- povzbudivě/povzbudivě/Dg-------1A---- se/se/P7--4---------- na/na/RR--4---------- svědka/svědek/NNMS4-----A---- usmáli/usmát/VpMP----R-AAP-- -/-/Z:------------- ""/""/Z:------------- a/a/J^------------- klidně/klidně/Dg-------1A---- nám/my/PP-P3--1------- povězte/povědět/Vi-P---2--A-P-- ,/,/Z:------------- co/co/PQ--1---------- bylo/být/VpNS----R-AAI-- podle/podle/RR--2---------- vás/vy/PP-P2--2------- příčinou/příčina/NNFS7-----A---- ,/,/Z:------------- že/že/J,------------- zemřelá/zemřelý/AAFS1----1A---- Alena/Alena/NNFS1-----A---- Dvořáková/Dvořáková/NNFS1-----A---- se/se/P7--4---------- k/k/RR--3---------- vám/vy/PP-P3--2------- chovala/chovat/VpFS----R-AAI--";"tak/tak/Db------------- bezohledně/bezohledně/Dg-------1A---- ././Z:------------- ""/""/Z:-------------"
"8";"PRAHA/Praha/NNFS1-----A---- –/-/Z:------------- Na/na/RR--6---------- zasedání/zasedání/NNNS6-----A---- Rady/rada/NNFS2-----A---- ČT/ČT/BN------------- ,/,/Z:------------- kde/kde/Db------------- Jiří/Jiří/NNMS1-----A---- Janeček/Janeček/NNMS1-----A---- oznámil/oznámit/VpMS----R-AAP--";"záměr/záměr/NNIS4-----A---- odejít/odejít/Vf--------A-P-- z/z/RR--2---------- firmy/firma/NNFS2-----A---- ,/,/Z:------------- se/se/P7--4---------- generální/generální/AAMS1----1A---- ředitel/ředitel/NNMS1-----A---- nechoval/chovat/VpMS----R-NAI--";"jako/jako/J,------------- zdrcený/zdrcený/AAMS1----1A---- muž/muž/NNMS1-----A---- ././Z:-------------"
"9";"Anžto/anžto/J^------------- jsem/být/VB-S---1P-AAI-- však/však/J^------------- zločinný/zločinný/AAIS4----1A---- jeho/jeho/PSIS4-S3-------";"záměr/záměr/NNIS4-----A---- vytušil/vytušit/VpMS----R-AAP-- ,/,/Z:------------- všemožně/všemožně/Dg-------1A---- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- ho/on/PHIS4--3------- pokoušel/pokoušet/VpMS----R-AAI-- od/od/RR--2---------- záměru/záměr/NNIS2-----A---- tohoto/tento/PDNS2---------- odradit/odradit/Vf--------A-P-- ,/,/Z:------------- leč/leč/J^------------- podvodník/podvodník/NNMS1-----A---- a/a/J^------------- podlec/podlec/NNMS1-----A---- Ivan/Ivan/NNMS1-----A---- ,/,/Z:------------- syn/syn/NNMS1-----A---- Ivana/Ivan/NNMS2-----A---- Pererepenka/Pererepenka/X@------------- ,/,/Z:------------- mi/já/PH-S3--1------- vylál/vylát/VpMS----R-AAP-- jako/jako/J,------------- ten/ten/PDMS1---------- poslední/poslední/AAMS1----1A---- mužik/mužik/NNMS1-----A---- a/a/J^------------- od/od/RR--2---------- té/ten/PDFS2---------- chvíle/chvíle/NNFS2-----A---- ke/k/RV--3---------- mně/já/PP-S3--1------- chová/chovat/VB-S---3P-AAI--";"zavilou/zavilý/AAFS4----1A---- nenávist/nenávist/NNFS4-----A---- ././Z:-------------"
"10";"Nuže/nuže/TT------------- ,/,/Z:------------- podivoval/podivovat/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- vždycky/vždy/Db------------- s/s/RR--7---------- novým/nový/AANS7----1A---- překvapením/překvapení/NNNS7-----A---- ,/,/Z:------------- že/že/J,------------- tajné/tajný/AAIP4----1A----";"záměry/záměr/NNIP4-----A---- a/a/J^------------- myšlenky/myšlenka/NNFP4-----A---- ,/,/Z:------------- které/který/P4FP4---------- chovají/chovat/VB-P---3P-AAI--";"dva/dva/ClMP1---------- protivníci/protivník/NNMP1-----A---- ve/v/RV--6---------- svém/svůj/P8NS6---------- nitru/nitro/NNNS6-----A---- ,/,/Z:------------- skoro/skoro/Db------------- pokaždé/pokaždé/Db------------- jeden/jeden/ClMS1---------- i/i/J^------------- druhý/druhý/CrMS1---------- navzájem/navzájem/Db------------- uhodne/uhodnout/VB-S---3P-AAP-- ././Z:-------------"
"11";"""/""/Z:------------- Tato/tento/PDNP1---------- dvě/dva/ClNP1---------- řešení/řešení/NNNP1-----A---- mají/mít/VB-P---3P-AAI-- podobný/podobný/AAIS4----1A----";"záměr/záměr/NNIS4-----A---- a/a/J^------------- uspěla/uspět/VpNP----R-AAP-- především/především/TT------------- proto/proto/Db------------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"citlivě/citlivě/Dg-------1A---- k/k/RR--3---------- původnímu/původní/AAIS3----1A---- baťovskému/baťovský/AAIS3----1A---- urbanismu/urbanismus/NNIS3-----A---- ././Z:-------------"
"12";"";"Záměr/záměr/NNIS4-----A---- na/na/RR--4---------- tuto/tento/PDFS4---------- obnovu/obnova/NNFS4-----A---- chová/chovat/VB-S---3P-AAI--";"vedení/vedení/NNNS1-----A---- Zruče/Zruč/NNFS2-----A---- nad/nad/RR--7---------- Sázavou/Sázava/NNFS7-----A---- vlastně/vlastně/TT------------- už/už/Db------------- několik/několik/Ca--4---------- let/rok/NNNP2-----A---- ,/,/Z:------------- samotné/samotný/AAIP4----1A---- plány/plán/NNIP4-----A---- na/na/RR--4---------- obnovu/obnova/NNFS4-----A---- potom/potom/Db------------- vlastní/vlastnit/VB-S---3P-AAI-- již/již/Db------------- dva/dva/ClIP4---------- roky/rok/NNIP4-----A---- ././Z:-------------"
"13";"Nechť/nechť/TT------------- si/se/P7--3---------- francouzský/francouzský/AAMS1----1A---- král/král/NNMS1-----A---- ,/,/Z:------------- na/na/RR--6---------- vrcholu/vrchol/NNIS6-----A---- své/svůj/P8FS2---------1 moci/moc/NNFS2-----A---- ,/,/Z:------------- vzpomene/vzpomenout/VB-S---3P-AAP-- na/na/RR--4---------- velký/velký/AAIS4----1A---- ""/""/Z:-------------";"záměr/záměr/NNIS4-----A---- ""/""/Z:------------- ,/,/Z:------------- který/který/P4IS4---------- choval/chovat/VpMS----R-AAI--";"Jidnřicha/Jidnřicha/X@------------- IV/IV/C}------------- ././Z0------------- a/a/J^------------- Sully/Sulla/NNMP4-----A---- ,/,/Z:------------- nechť/nechť/TT------------- obrátí/obrátit/VB-S---3P-AAP-- svou/svůj/P8FS4---------1 touhu/touha/NNFS4-----A---- po/po/RR--6---------- slávě/sláva/NNFS6-----A---- k/k/RR--3---------- nepřátelům/nepřítel/NNMP3-----A---- křesťanské/křesťanský/AAFS2----1A---- civilizace/civilizace/NNFS2-----A---- a/a/J^------------- pak/pak/Db------------- ,/,/Z:------------- jak/jak/Db------------- praví/pravit/VB-S---3P-AAP-- Jean/Jean/NNMS1-----A---- Baruzi/Baruzi/X@------------- ve/v/RV--6---------- své/svůj/P8FS6---------1 velmi/velmi/Db------------- pěkné/pěkný/AAFS6----1A---- knize/kniha/NNFS6-----A---- Leibniz/Leibniz/NNMS1-----A---- a/a/J^------------- náboženské/náboženský/AANS1----1A---- uspořádání/uspořádání/NNNS1-----A---- země/země/NNFS2-----A---- ,/,/Z:------------- Evropa/Evropa/NNFS1-----A---- zanechá/zanechat/VB-S---3P-AAP-- strojení/strojení/NNNS4-----A---- úkladů/úklad/NNIP2-----A---- sama/sám/PLFS1---------- proti/proti/RR--3---------- sobě/se/P6--3---------- :/:/Z:------------- ""/""/Z:------------- Místo/místo/RR--2---------- toho/ten/PDNS2---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- Švédsko/Švédsko/NNNS1-----A---- a/a/J^-------------"
"14";"Nebývale/nebývale/Dg-------1A---- sarkasticky/sarkasticky/Dg-------1A---- reagoval/reagovat/VpIS----R-AAI-- ve/v/RV--6---------- včerejším/včerejší/AANS6----1A---- vydání/vydání/NNNS6-----A---- britský/britský/AAIS1----1A---- deník/deník/NNIS1-----A---- The/The/F%------------- Guardian/Guardian/F%------------- na/na/RR--4----------";"záměr/záměr/NNIS4-----A---- papeže/papež/NNMS2-----A---- Jana/Jan/NNMS2-----A---- Pavla/Pavel/NNMS2-----A---- II/II/C}------------- ././Z0------------- blahořečit/blahořečit/Vf--------A-I-- posledního/poslední/AAMS2----1A---- habsburského/habsburský/AAMS2----1A---- císaře/císař/NNMS2-----A---- Karla/Karel/NNMS2-----A---- I/I/C}------------- ././Z0------------- ""/""/Z:------------- I/i/J^------------- když/když/J,------------- postavu/postava/NNFS4-----A---- posledního/poslední/AAMS2----1A---- Habsburka/Habsburk/NNMS2-----A---- provází/provázet/VB-S---3P-AAI-- nostalgie/nostalgie/NNFS1-----A---- po/po/RR--6---------- zlatých/zlatý/AAIP6----1A---- časech/čas/NNIP6-----A---- mocnářství/mocnářství/NNNS2-----A---- ,/,/Z:------------- nelze/lze/Db--------N---- přehlížet/přehlížet/Vf--------A-I-- fakt/fakt/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- šlo/jít/VpNS----R-AAI-- o/o/RR--4---------- nejméně/málo/Dg-------3A---- inteligentního/inteligentní/AAMS4----1A---- člena/člen/NNMS4-----A---- dynastie/dynastie/NNFS2-----A---- ,/,/Z:------------- který/který/P4MS1---------- se/se/P7--4---------- v/v/RR--6---------- krizových/krizový/AAFP6----1A---- situacích/situace/NNFP6-----A---- choval/chovat/VpMS----R-AAI--";"jako/jako/J,------------- vyslovený/vyslovený/AAMS1----1A---- šašek/šašek/NNMS1-----A---- a/a/J^------------- hlupák/hlupák/NNMS1-----A---- ,/,/Z:------------- ""/""/Z:------------- napsal/napsat/VpIS----R-AAP-- deník/deník/NNIS1-----A---- ././Z:-------------"
"15";"Svůj/svůj/P8IS4----------";"záměr/záměr/NNIS4-----A---- ministr/ministr/NNMS1-----A---- odůvodnil/odůvodnit/VpMS----R-AAP-- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- lidé/člověk/NNMP1-----A---- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"iracionálně/iracionálně/Dg-------1A---- a/a/J^------------- vydávají/vydávat/VB-P---3P-AAI-- příliš/příliš/Db------------- mnoho/mnoho/Ca--4---------- peněz/peníze/NNIP2-----A---- za/za/RR--4---------- léky/lék/NNIP4-----A---- ,/,/Z:------------- různé/různý/AAIP4----1A---- doplňky/doplněk/NNIP4-----A---- stravy/strava/NNFS2-----A---- či/či/J^------------- druhy/druh/NNIP4-----A---- péče/péče/NNFS2-----A---- ,/,/Z:------------- které/který/P4IP1---------- nemají/mít/VB-P---3P-NAI-- příliš/příliš/Db------------- pozitivní/pozitivní/AAIS4----1A---- přínos/přínos/NNIS4-----A---- ,/,/Z:------------- a/a/J^------------- jsou/být/VB-P---3P-AAI-- tedy/tedy/TT------------- zbytné/zbytný/AAIP1----1A---- ././Z:-------------"
"16";"JSTáš/JSTáš/X@------------- původní/původní/AAIS4----1A----";"záměr/záměr/NNIS4-----A---- byl/být/VpIS----R-AAI-- chovat/chovat/Vf--------A-I--";"intenzivní/intenzivní/AANS1----1A---- masné/masný/AANS4----1A---- plemeno/plemeno/NNNS4-----A---- ,/,/Z:------------- kde/kde/Db------------- se/se/P7--4---------- bude/být/VB-S---3F-AAI-- dobře/dobře/Dg-------1A---- prodávat/prodávat/Vf--------A-I-- zástav/zástava/NNFP2-----A---- ././Z:-------------"
"17";"podivnou/podivný/AAFS7----1A---- okolností/okolnost/NNFS7-----A---- :/:/Z:------------- Především/především/TT------------- mu/on/PHMS3--3------- utkví/utkvět/VB-S---3P-AAP-- v/v/RR--6---------- paměti/paměť/NNFS6-----A---- ,/,/Z:------------- že/že/J,------------- po/po/RR--4---------- celou/celý/AAFS4----1A---- dobu/doba/NNFS4-----A---- ,/,/Z:------------- kdy/kdy/Db------------- snil/snít/VpMS----R-AAI-- ,/,/Z:------------- byl/být/VpMS----R-AAI-- při/při/RR--6---------- plném/plný/AAIS6----1A---- rozumu/rozum/NNIS6-----A---- ;/;/Z:------------- dokonce/dokonce/TT------------- si/se/P7--3---------- uvědomuje/uvědomovat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- jednal/jednat/VpMS----R-AAI-- neobyčejně/obyčejně/Dg-------1N---- chytře/chytře/Dg-------1A---- a/a/J^------------- logicky/logicky/Dg-------1A---- po/po/RR--4---------- celou/celý/AAFS4----1A---- dobu/doba/NNFS4-----A---- ,/,/Z:------------- co/co/J,------------- ho/on/PHMS4--3------- obklopovali/obklopovat/VpMP----R-AAI-- vrahové/vrah/NNMP1-----A---1 ,/,/Z:------------- chtějící/chtějící/AGMP1-----A---- ho/on/PHMS4--3------- přelstít/přelstít/Vf--------A-P-- ,/,/Z:------------- ale/ale/J^------------- tající/tající/AGMP1-----A---- před/před/RR--7---------- ním/on/P5MS7--3------- svůj/svůj/P8IS4----------";"záměr/záměr/NNIS4-----A---- ,/,/Z:------------- takže/takže/J,------------- se/se/P7--4---------- k/k/RR--3---------- němu/on/P5MS3--3------- chovali/chovat/VpMP----R-AAI--";"přátelsky/přátelsky/Dg-------1A---- ,/,/Z:------------- ač/ač/J,------------- měli/mít/VpMP----R-AAI-- pohotově/pohotově/Dg-------1A---- zbraň/zbraň/NNFS4-----A---- a/a/J^------------- čekali/čekat/VpMP----R-AAI-- jen/jen/Db------------- na/na/RR--4---------- jakési/jakýsi/PZNS4---------- znamení/znamení/NNNS4-----A---- ;/;/Z:------------- vzpomíná/vzpomínat/VB-S---3P-AAI-- si/se/P7--3---------- ,/,/Z:------------- jak/jak/Db------------- chytře/chytře/Dg-------1A---- je/oni/PPMP4--3------- nakonec/nakonec/TT------------- oklamal/oklamat/VpMS----R-AAP-- a/a/J^------------- ukryl/ukrýt/VpMS----R-AAP-- se/se/P7--4---------- před/před/RR--7---------- nimi/oni/P5MP7--3------- ;/;/Z:------------- potom/potom/Db------------- vytušil/vytušit/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- oni/oni/PPMP1--3------- jeho/jeho/PSIS4-S3------- úskok/úskok/NNIS4-----A---- jasně/jasně/Dg-------1A---- prohlédli/prohlédnout/VpMP----R-AAP-1 a/a/J^------------- jen/jen/Db------------- se/se/P7--4---------- tak/tak/Db------------- tváří/tvářit/VB-P---3P-AAI-- ,/,/Z:------------- že/že/J,------------- neznají/znát/VB-P---3P-NAI-- jeho/jeho/PSIS4-S3------- úkryt/úkryt/NNIS4-----A---- ;/;/Z:------------- on/on/PPMS1--3------- je/oni/PPMP4--3------- však/však/J^-------------"
"18";"Musíte/muset/VB-P---2P-AAI-- mít/mít/Vf--------A-I-- ambiciózní/ambiciózní/AAIS4----1A----";"záměr/záměr/NNIS4-----A---- a/a/J^------------- také/také/Db------------- se/se/P7--4---------- podle/podle/RR--2---------- něj/on/P5IS2--3------- chovat/chovat/Vf--------A-I--";"././Z:-------------"
"19";"A/a/J^------------- ty/ty/PP-S1--2------- ,/,/Z:------------- má/můj/PSFS5-S1------1 nejdražší/drahý/AAFS5----3A---- dcero/dcera/NNFS5-----A---- ,/,/Z:------------- dobře/dobře/Dg-------1A---- víš/vědět/VB-S---2P-AAI-- ,/,/Z:------------- ačkoli/ačkoli/J,------------- jsi/být/VB-S---2P-AAI-- to/ten/PDNS4---------- pochopila/pochopit/VpFS----R-AAP-- dost/dost/Dg-------1A---- pozdě/pozdě/Dg-------1A---- ,/,/Z:------------- jaké/jaký/P4IP4---------- pocity/pocit/NNIP4-----A---- a/a/J^-------------";"záměry/záměr/NNIP4-----A---- ve/v/RV--6---------- svém/svůj/P8NS6---------- srdci/srdce/NNNS6-----A---- choval/chovat/VpMS----R-AAI-- a/a/J^------------- chová/chovat/VB-S---3P-AAI--";"tento/tento/PDMS1---------- božský/božský/AAMS1----1A---- Mistr/mistr/NNMS1-----A---- vůči/vůči/RR--3---------- Bohu/bůh/NNMS3-----A---- a/a/J^------------- vůči/vůči/RR--3---------- lidstvu/lidstvo/NNNS3-----A---- ././Z:-------------"
"20";"„/""/Z:------------- Máme/mít/VB-P---1P-AAI--";"záměr/záměr/NNIS4-----A---- na/na/RR--4---------- tento/tento/PDIS4---------- vytrvalostní/vytrvalostní/AAIS4----1A---- sport/sport/NNIS4-----A---- chovat/chovat/Vf--------A-I--";"moravského/moravský/AAMS4----1A---- teplokrevníka/teplokrevník/NNMS4-----A---- ,/,/Z:------------- což/co/PE--1---------- je/být/VB-S---3P-AAI-- tradiční/tradiční/AANS1----1A---- koňské/koňský/AANS1----1A---- plemeno/plemeno/NNNS1-----A---- z/z/RR--2---------- tohoto/tento/PDIS2---------- regionu/region/NNIS2-----A---- ,/,/Z:------------- “/""/Z:------------- svěřil/svěřit/VpMS----R-AAP-- se/se/P7--4---------- Deníku/deník/NNIS3-----A---- Petr/Petr/NNMS1-----A---- Galatík/Galatík/NNMS1-----A---- ././Z:-------------"
"21";"A/a/J^------------- ty/ty/PP-S1--2------- ,/,/Z:------------- má/můj/PSFS5-S1------1 nejdražší/drahý/AAFS5----3A---- dcero/dcera/NNFS5-----A---- ,/,/Z:------------- dobře/dobře/Dg-------1A---- víš/vědět/VB-S---2P-AAI-- ,/,/Z:------------- ačkoli/ačkoli/J,------------- jsi/být/VB-S---2P-AAI-- to/ten/PDNS4---------- pochopila/pochopit/VpFS----R-AAP-- dost/dost/Dg-------1A---- pozdě/pozdě/Dg-------1A---- ,/,/Z:------------- jaké/jaký/P4IP4---------- pocity/pocit/NNIP4-----A---- a/a/J^-------------";"záměry/záměr/NNIP4-----A---- ve/v/RV--6---------- svém/svůj/P8NS6---------- srdci/srdce/NNNS6-----A---- choval/chovat/VpMS----R-AAI--";"a/a/J^------------- chová/chovat/VB-S---3P-AAI-- tento/tento/PDMS1---------- božský/božský/AAMS1----1A---- Mistr/mistr/NNMS1-----A---- vůči/vůči/RR--3---------- Bohu/bůh/NNMS3-----A---- a/a/J^------------- vůči/vůči/RR--3---------- lidstvu/lidstvo/NNNS3-----A---- ././Z:-------------"
"22";"„/""/Z:------------- Mají/mít/VB-P---3P-AAI--";"záměr/záměr/NNIS4-----A---- některá/některý/PZNP4---------- pole/pole/NNNP4-----A---- zatravnit/zatravnit/Vf--------A-P-- ,/,/Z:------------- chovat/chovat/Vf--------A-I--";"tam/tam/Db------------- dobytek/dobytek/NNIS4-----A---- a/a/J^------------- pak/pak/Db------------- prodávat/prodávat/Vf--------A-I-- třeba/třeba/TT------------- mléko/mléko/NNNS4-----A---- a/a/J^------------- další/další/AAIP4----1A---- produkty/produkt/NNIP4-----A---- ,/,/Z:------------- “/""/Z:------------- přibližuje/přibližovat/VB-S---3P-AAI-- ././Z:-------------"
"23";"Reagoval/reagovat/VpMS----R-AAI-- tak/tak/Db------------- na/na/RR--4----------";"záměr/záměr/NNIS4-----A---- Davida/David/NNMS2-----A---- Ratha/Rath/NNMS2-----A---- ,/,/Z:------------- který/který/P4MS1---------- navrhl/navrhnout/VpMS----R-AAP-1 sloučit/sloučit/Vf--------A-P-- pojišťovny/pojišťovna/NNFP4-----A---- do/do/RR--2---------- jedné/jeden/ClFS2---------- mimo/mimo/RR--4---------- jiné/jiný/AANS4----1A---- kvůli/kvůli/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"stejně/stejně/Dg-------1A---- ve/v/RV--6---------- správních/správní/AANP6----1A---- řízeních/řízení/NNNP6-----A---- kvůli/kvůli/RR--3---------- nevybírání/nevybírání/NNNS3-----A---- poplatků/poplatek/NNIP2-----A---- ././Z:-------------"
"24";"""/""/Z:------------- Od/od/RR--2---------- chvíle/chvíle/NNFS2-----A---- ,/,/Z:------------- kdy/kdy/Db------------- se/se/P7--4---------- jim/oni/PPMP3--3------- nepodařilo/podařit/VpNS----R-NAP-- realizovat/realizovat/Vf--------A-B--";"záměr/záměr/NNIS4-----A---- přesunu/přesun/NNIS2-----A---- našeho/náš/PSIS2-P1------- klubu/klub/NNIS2-----A---- do/do/RR--2---------- Prahy/Praha/NNFS2-----A---- ,/,/Z:------------- se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5MP3--3------- pánové/pán/NNMP1-----A---- Borovikov/Borovikov/NNMS1-----A---- (/(/Z:------------- spolumajitel/spolumajitel/NNMS1-----A---- UB/UB/BN------------- Corporation/Corporation/F%------------- -/-/Z:------------- pozn/pozn/BN------------- ././Z0------------- aut/aut/BN------------- ././Z0------------- )/)/Z:------------- a/a/J^------------- Nikolajev/Nikolajev/NNMS1-----A---- začali/začít/VpMP----R-AAP-- chovat/chovat/Vf--------A-I--";"velice/velice/Db------------- nevlídně/vlídně/Dg-------1N---- ././Z:-------------"
"25";"""/""/Z:------------- Je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- vlastně/vlastně/TT------------- příběh/příběh/NNIS1-----A---- od/od/RR--2---------- nástupu/nástup/NNIS2-----A---- zastupujícího/zastupující/AGMS2-----A---- říšského/říšský/AAMS2----1A---- protektora/protektor/NNMS2-----A---- Reinharda/Reinhard/NNMS2-----A---- Heydricha/Heydrich/NNMS2-----A---- až/až/TT------------- do/do/RR--2---------- nástupu/nástup/NNIS2-----A---- nového/nový/AAMS2----1A---- říšského/říšský/AAMS2----1A---- protektora/protektor/NNMS2-----A---- Wilhelma/Wilhelm/NNMS2-----A---- Fricka/Frick/NNMS2-----A---- ,/,/Z:------------- ""/""/Z:------------- vysvětluje/vysvětlovat/VB-S---3P-AAI-- zkušený/zkušený/AAMS1----1A---- dokumentarista/dokumentarista/NNMS1-----A---- svůj/svůj/P8IS4----------";"záměr/záměr/NNIS4-----A---- ././Z:------------- ""/""/Z:------------- V/v/RR--6---------- době/doba/NNFS6-----A---- příchodu/příchod/NNIS2-----A---- Heydricha/Heydrich/NNMS2-----A---- do/do/RR--2---------- protektorátu/protektorát/NNIS2-----A---- stálo/stát/VpNS----R-AAI-- Německo/Německo/NNNS1-----A---- na/na/RR--6---------- vrcholu/vrchol/NNIS6-----A---- moci/moc/NNFS2-----A---- ,/,/Z:------------- a/a/J^------------- podle/podle/RR--2---------- toho/ten/PDNS2---------- se/se/P7--4---------- také/také/Db------------- v/v/RR--6---------- tomto/tento/PDIS6---------- prostoru/prostor/NNIS6-----A---- chovalo/chovat/VpNS----R-AAI--";"././Z:-------------"
