id;left;kwic;right
"265";"„/""/Z:------------- Proč/proč/Db------------- tedy/tedy/TT------------- děláš/dělat/VB-S---2P-AAI-- ,/,/Z:------------- co/co/PQ--4---------- můžeš/moci/VB-S---2P-AAI-- ,/,/Z:------------- abys/aby|být/J,-------------|Vc-S---2----I-- nás/my/PP-P4--1------- uzdravil/uzdravit/VpMS----R-AAP-- ,/,/Z:------------- “/""/Z:------------- zeptal/zeptat/VpMS----R-AAP-- se/se/P7--4---------- Orm/Orm/NNMS1-----A---- ,/,/Z:------------- „/""/Z:------------- když/když/J,------------- k/k/RR--3---------- nám/my/PP-P3--1-------";"chováš/chovat/VB-S---2P-AAI-- takovou/takový/PDFS4---------- zášť/zášť/NNFS4-----A----";"?/?/Z:------------- “/""/Z:-------------"
"266";"Proti/proti/RR--3---------- policistovi/policista/NNMS3-----A---- Šárovi/Šára/NNMS3-----A---- přes/přes/RR--4---------- všechny/všechen/PLFP4---------- tyto/tento/PDFP4---------- zkušenosti/zkušenost/NNFP4-----A----";"nechovám/chovat/VB-S---1P-NAI-- osobní/osobní/AAFS4----1A---- zášť/zášť/NNFS4-----A----";"././Z:-------------"
"267";"„/""/Z:------------- Muselo/muset/VpNS----R-AAI-- by/být/Vc----------I-- být/být/Vf--------A-I-- prokázáno/prokázat/VsNS------APP-- ,/,/Z:------------- že/že/J,------------- obžalovaní/obžalovaný/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- zášť/zášť/NNFS4-----A----";"a/a/J^------------- nenávist/nenávist/NNFS4-----A---- k/k/RR--3---------- určitému/určitý/AAIS3----1A---- národu/národ/NNIS3-----A---- ,/,/Z:------------- rase/rasa/NNFS3-----A---- a/a/J^------------- tato/tento/PDFS1---------- jejich/jejich/PSFS1-P3------- zášť/zášť/NNFS1-----A---- byla/být/VpFS----R-AAI-- motivem/motiv/NNIS7-----A---- jejich/jejich/PSNS2-P3------- jednání/jednání/NNNS2-----A---- ././Z:-------------"
"268";"Ke/k/RV--3---------- stověžaté/stověžatý/AAFS3----1A---- metropoli/metropole/NNFS3-----A----";"choval/chovat/VpMS----R-AAI-- Joža/Jožo/NNMS4-----A---- přímo/přímo/Dg-------1A---- zášť/zášť/NNFS4-----A----";"././Z:-------------"
"269";"Snažím/snažit/VB-S---1P-AAI-- se/se/P7--4---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- mezi/mezi/RR--7---------- mnou/já/PP-S7--1------- a/a/J^------------- Petrem/Petr/NNMS7-----A---- nebyly/být/VpFP----R-NAI-- žádné/žádný/PWFP1---------- negace/negace/NNFP1-----A---- ,/,/Z:------------- hádky/hádka/NNFP1-----A---- ,/,/Z:------------- respektuju/respektovat/VB-S---1P-AAI-- situaci/situace/NNFS4-----A---- a/a/J^-------------";"nechovám/chovat/VB-S---1P-NAI-- vůči/vůči/RR--3---------- nikomu/nikdo/PWM-3---------- zášť/zášť/NNFS4-----A----";",/,/Z:------------- ""/""/Z:------------- zamží/zamžít/VB-S---3P-AAP-- se/se/P7--4---------- Lucii/Lucie/NNFS3-----A---- krátce/krátce/Dg-------1A---- oči/oko/NNFP1-----A---- ././Z:-------------"
"270";"Frank/Frank/NNMS1-----A---- však/však/J^------------- v/v/RR--6---------- sobě/se/P6--6----------";"choval/chovat/VpMS----R-AAI-- zášť/zášť/NNFS4-----A----";"k/k/RR--3---------- SS/SS/BN------------- pro/pro/RR--4---------- jejich/jejich/PSFS4-P3------- tvrdou/tvrdý/AAFS4----1A---- taktiku/taktika/NNFS4-----A---- ././Z:-------------"
"271";"Krátce/krátce/Dg-------1A---- po/po/RR--6---------- svém/svůj/P8NS6---------- propuštění/propuštění/NNNS6-----A---- veřejně/veřejně/Dg-------1A---- odpustil/odpustit/VpMS----R-AAP-- svým/svůj/P8MP3---------- věznitelům/věznitel/NNMP3-----A---- a/a/J^------------- řekl/říci/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- k/k/RR--3---------- nim/oni/P5MP3--3-------";"nechová/chovat/VB-S---3P-NAI-- žádnou/žádný/PWFS4---------- zášť/zášť/NNFS4-----A----";"././Z:-------------"
"272";"Členy/člen/NNMP4-----A---- OH/OH/BN------------- považujeme/považovat/VB-P---1P-AAI-- za/za/RR--4---------- své/svůj/P8MP4---------1 přátele/přítel/NNMP4-----A---- ,/,/Z:-------------";"nechováme/chovat/VB-P---1P-NAI-- k/k/RR--3---------- nim/oni/P5MP3--3------- zášť/zášť/NNFS4-----A----";"či/či/J^------------- nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- ale/ale/J^------------- jejich/jejich/PSIP1-P3------- politické/politický/AAIP1----1A---- a/a/J^------------- ideové/ideový/AAIP1----1A---- názory/názor/NNIP1-----A---- jsou/být/VB-P---3P-AAI-- jiné/jiný/AAIP1----1A---- než/než/J,------------- naše/náš/PSIP1-P1------- ././Z:-------------"
"273";"Guta/Gut/NNMS4-----A----";"chovala/chovat/VpFS----R-AAI-- stejně/stejně/Dg-------1A---- jako/jako/J,------------- její/její/PSMS1FS3------- otec/otec/NNMS1-----A---- velkou/velký/AAFS4----1A---- zášť/zášť/NNFS4-----A----";"k/k/RR--3---------- dobrodružnému/dobrodružný/AAMS3----1A---- Falkenštejnovi/Falkenštejn/NNMS3-----A---- a/a/J^------------- patrně/patrně/TT------------- přispěla/přispět/VpFS----R-AAP-- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- že/že/J,------------- její/její/PSMS1FS3------- choť/choť/NNMS1-----A---- přestal/přestat/VpMS----R-AAP-- být/být/Vf--------A-I-- otčímovi/otčím/NNMS3-----A---- nakloněn/naklonit/VsMS------APP-- a/a/J^------------- nakonec/nakonec/TT------------- ho/on/PHMS4--3------- dal/dát/VpMS----R-AAP-- popravit/popravit/Vf--------A-P-- ././Z:-------------"
"274";"""/""/Z:------------- Proti/proti/RR--3---------- homosexuálům/homosexuál/NNMP3-----A---- však/však/J^-------------";"nechová/chovat/VB-S---3P-NAI-- žádnou/žádný/PWFS4---------- zášť/zášť/NNFS4-----A----";"a/a/J^------------- ani/ani/J^------------- je/oni/PPMP4--3------- neodsuzuje/odsuzovat/VB-S---3P-NAI-- :/:/Z:------------- ""/""/Z:------------- Myslím/myslet/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- být/být/Vf--------A-I-- gay/gay/NNMS1-----A---- není/být/VB-S---3P-NAI-- nemoc/nemoc/NNFS1-----A---- nebo/nebo/J^------------- tak/tak/Db------------- něco/něco/PZ--1---------- ././Z:-------------"
