id;left;kwic;right
"351";"Přednášku/přednáška/NNFS4-----A---- na/na/RR--4---------- téma/téma/NNNS4-----A---- vztahů/vztah/NNIP2-----A---- mezi/mezi/RR--7---------- rodiči/rodič/NNMP7-----A---- a/a/J^------------- dětmi/dítě/NNFP7-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4----------";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- abychom/aby|být/J,-------------|Vc-P---1----I-- neponižovali/ponižovat/VpMP----R-NAI-- druhé/druhý/CrMP4---------- ,/,/Z:------------- a/a/J^------------- chápali/chápat/VpMP----R-AAI-- jejich/jejich/PSFP4-P3------- potřeby/potřeba/NNFP4-----A----";",/,/Z:------------- připravilo/připravit/VpNS----R-AAP-- pro/pro/RR--4---------- rodiče/rodič/NNMP4-----A---- místní/místní/AANS1----1A---- Kulturně/kulturně/Dg-------1A---- vzdělávací/vzdělávací/AANS1----1A---- centrum/centrum/NNNS1-----A---- Harmonie/harmonie/NNFS1-----A---- ././Z:-------------"
"352";"My/my/PP-P1--1------- máme/mít/VB-P---1P-AAI-- nastaven/nastavit/VsIS------APP-- krizový/krizový/AAIS4----1A---- režim/režim/NNIS4-----A---- ,/,/Z:------------- snažíme/snažit/VB-P---1P-AAI-- se/se/P7--4----------";"chovat/chovat/Vf--------A-I-- zodpovědně/zodpovědně/Dg-------1A---- ,/,/Z:------------- máme/mít/VB-P---1P-AAI-- vytvořenou/vytvořený/AAFS4----1A---- rezervu/rezerva/NNFS4-----A---- ,/,/Z:------------- díky/díky/RR--3---------- níž/jenž/P9FS3---------- bezproblémově/bezproblémově/Dg-------1A---- pokryjeme/pokrýt/VB-P---1P-AAP-- základní/základní/AAFP4----1A---- potřeby/potřeba/NNFP4-----A----";"KFS/KFS/BN------------- i/i/J^------------- co/co/Db------------- se/se/P7--4---------- týká/týkat/VB-S---3P-AAI-- zajištění/zajištění/NNNS2-----A---- podpory/podpora/NNFS2-----A---- pro/pro/RR--4---------- mládežnické/mládežnický/AAIP4----1A---- projekty/projekt/NNIP4-----A---- téměř/téměř/Db------------- na/na/RR--4---------- celý/celý/AAIS4----1A---- rok/rok/NNIS4-----A---- ././Z:-------------"
"353";"Podle/podle/RR--2---------- některých/některý/PZMP2---------- obyvatelů/obyvatel/NNMP2-----A---- Dalovic/Dalovice/NNFP2-----A---- vedení/vedení/NNNS1-----A---- obce/obec/NNFS2-----A---- opakovaně/opakovaně/Dg-------1A---- porušuje/porušovat/VB-S---3P-AAI-- zákon/zákon/NNIS4-----A---- ,/,/Z:-------------";"chová/chovat/VB-S---3P-AAI-- se/se/P7--4---------- arogantně/arogantně/Dg-------1A---- a/a/J^------------- ignoruje/ignorovat/VB-S---3P-AAI-- potřeby/potřeba/NNFP4-----A----";"občanů/občan/NNMP2-----A---- ././Z:-------------"
"354";"Ženy/žena/NNFP1-----A---- velmi/velmi/Db------------- citlivě/citlivě/Dg-------1A---- vnímají/vnímat/VB-P---3P-AAI-- ,/,/Z:------------- jak/jak/J,------------- se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5FP3--3------- partner/partner/NNMS1-----A----";"chová/chovat/VB-S---3P-AAI-- ,/,/Z:------------- a/a/J^------------- nedokážou/dokázat/VB-P---3P-NAP-- tak/tak/Db------------- rychle/rychle/Dg-------1A---- přeřadit/přeřadit/Vf--------A-P-- jenom/jen/Db------------- na/na/RR--4---------- sex/sex/NNIS4-----A---- jako/jako/J,------------- na/na/RR--4---------- tělesnou/tělesný/AAFS4----1A---- potřebu/potřeba/NNFS4-----A----";"././Z:-------------"
"355";"A/a/J^------------- pokud/pokud/J,------------- se/se/P7--4---------- do/do/RR--2---------- něj/on/P5IS2--3------- dostanou/dostat/VB-P---3P-AAP-- ,/,/Z:------------- tak/tak/J^------------- ani/ani/TT------------- neví/vědět/VB-S---3P-NAI-- ,/,/Z:------------- jak/jak/J,------------- se/se/P7--4---------- v/v/RR--6---------- takové/takový/PDFS6---------- situaci/situace/NNFS6-----A----";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- “/""/Z:------------- vysvětluje/vysvětlovat/VB-S---3P-AAI-- Bukáček/Bukáček/NNMS1-----A---- potřebu/potřeba/NNFS4-----A----";"větší/velký/AAFS2----2A---- informovanosti/informovanost/NNFS2-----A---- veřejnosti/veřejnost/NNFS2-----A---- o/o/RR--6---------- možných/možný/AANP6----1A---- nebezpečích/nebezpečí/NNNP6-----A---- ,/,/Z:------------- která/který/P4FS1---------- oblast/oblast/NNFS1-----A---- Lipna/Lipno/NNNS2-----A---- skrývá/skrývat/VB-S---3P-AAI-- ././Z:-------------"
"356";"Společensky/společensky/Dg-------1A---- odpovědné/odpovědný/AAFP1----1A---- firmy/firma/NNFP1-----A---- se/se/P7--4----------";"chovají/chovat/VB-P---3P-AAI-- tak/tak/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- zohlednily/zohlednit/VpFP----R-AAP-- potřeby/potřeba/NNFP4-----A----";"svého/svůj/P8NS2---------- vnitřního/vnitřní/AANS2----1A---- i/i/J^------------- vnějšího/vnější/AANS2----1A---- prostředí/prostředí/NNNS2-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- přispívaly/přispívat/VpFP----R-AAI-- k/k/RR--3---------- udržitelnému/udržitelný/AAIS3----1A---- rozvoji/rozvoj/NNIS3-----A---- ,/,/Z:------------- byly/být/VpFP----R-AAI-- transparentní/transparentní/AAFP1----1A---- a/a/J^------------- obecně/obecně/Dg-------1A---- napomáhaly/napomáhat/VpFP----R-AAI-- celkovému/celkový/AANS3----1A---- zlepšování/zlepšování/NNNS3-----A---- stavu/stav/NNIS2-----A---- společnosti/společnost/NNFS2-----A---- v/v/RR--6---------- rámci/rámec/NNIS6-----A---- svého/svůj/P8NS2---------- komerčního/komerční/AANS2----1A---- působení/působení/NNNS2-----A---- i/i/J^------------- nad/nad/RR--4---------- jeho/jeho/PSIS4-S3------- rámec/rámec/NNIS4-----A---- ././Z:-------------"
"357";"„/""/Z:------------- Uvažujeme/uvažovat/VB-P---1P-AAI-- také/také/Db------------- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- bychom/být/Vc-P---1----I-- ze/z/RV--2---------- dvora/dvůr/NNIS2-----A---- začali/začít/VpMP----R-AAP-- prodávat/prodávat/Vf--------A-I-- čerstvou/čerstvý/AAFS4----1A---- drůbež/drůbež/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- zatím/zatím/Db-------------";"chováme/chovat/VB-P---1P-AAI-- jen/jen/Db------------- pro/pro/RR--4---------- rodinné/rodinný/AAFP4----1A---- potřeby/potřeba/NNFP4-----A----";"././Z:-------------"
"358";"Sbírka/sbírka/NNFS1-----A---- má/mít/VB-S---3P-AAI-- pomoci/pomoci/Vf--------A-P-- malé/malý/AAFS3----1A---- farmě/farma/NNFS3-----A---- ve/v/RV--6---------- vesnici/vesnice/NNFS6-----A---- Tjačivka/Tjačivka/X@------------- v/v/RR--6---------- zakarpatské/zakarpatský/AAFS6----1A---- oblasti/oblast/NNFS6-----A---- Ukrajiny/Ukrajina/NNFS2-----A---- ,/,/Z:------------- kde/kde/Db------------- se/se/P7--4---------- pěstuje/pěstovat/VB-S---3P-AAI-- zelenina/zelenina/NNFS1-----A---- a/a/J^-------------";"chovají/chovat/VB-P---3P-AAI-- ovce/ovce/NNFP4-----A---- pro/pro/RR--4---------- potřeby/potřeba/NNFP4-----A----";"Domova/domov/NNIS2-----A---- pokojného/pokojný/AANS2----1A---- stáří/stáří/NNNS2-----A---- v/v/RR--6---------- UsťČorné/UsťČorné/X@------------- ././Z:-------------"
"359";"Nechci/chtít/VB-S---1P-NAI-- říct/říci/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- můžete/moci/VB-P---2P-AAI--";"chovat/chovat/Vf--------A-I-- jako/jako/J,------------- hovado/hovado/NNNS1-----A---- ,/,/Z:------------- ale/ale/J^------------- každému/každý/PLMS3---------- pomáhá/pomáhat/VB-S---3P-AAI-- něco/něco/PZ--1---------- jiného/jiný/AANS2----1A---- ,/,/Z:------------- a/a/J^------------- pokavaď/pokud/J,------------6 má/mít/VB-S---3P-AAI-- někdo/někdo/PZM-1---------- potřebu/potřeba/NNFS4-----A----";"něčemu/něco/PZ--3---------- věřit/věřit/Vf--------A-I-- ,/,/Z:------------- tak/tak/TT------------- proč/proč/Db------------- ne/ne/TT------------- ././Z:------------- “/""/Z:-------------"
"360";"Tradiční/tradiční/AAFS1----1A---- vesnice/vesnice/NNFS1-----A---- ,/,/Z:------------- kde/kde/Db------------- se/se/P7--4---------- něco/něco/PZ--1----------";"chová/chovat/VB-S---3P-AAI-- a/a/J^------------- pěstuje/pěstovat/VB-S---3P-AAI-- pro/pro/RR--4---------- vlastní/vlastní/AAFS4----1A---- potřebu/potřeba/NNFS4-----A----";",/,/Z:------------- je/být/VB-S---3P-AAI-- minulostí/minulost/NNFS7-----A---- ././Z:-------------"
