id;left;kwic;right
"21";"Velké/velký/AAFP4----1A----";"naděje/naděje/NNFP4-----A---- na/na/RR--4---------- jeho/jeho/PSNS4-S3------- přijetí/přijetí/NNNS4-----A---- v/v/RR--6---------- roce/rok/NNIS6-----A---1 2014/2014/C=------------- nechovám/chovat/VB-S---1P-NAI--";"././Z:-------------"
"22";"Stejnou/stejný/AAFS4----1A----";"naději/naděje/NNFS4-----A---- ovšem/ovšem/TT------------- nechová/chovat/VB-S---3P-NAI--";"americký/americký/AAMS1----1A---- voják/voják/NNMS1-----A---- Bradley/Bradley/NNMS1-----A---- Manning/Manning/NNMS1-----A---- ,/,/Z:------------- čekající/čekající/AGMS1-----A---- v/v/RR--6---------- přísně/přísně/Dg-------1A---- střežené/střežený/AAFS6----1A---- věznici/věznice/NNFS6-----A---- Quantiuco/Quantiuco/X@------------- ve/v/RV--6---------- Virginii/Virginie/NNFS6-----A---- na/na/RR--4---------- soud/soud/NNIS4-----A---- za/za/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- době/doba/NNFS6-----A---- ,/,/Z:------------- kdy/kdy/Db------------- sloužil/sloužit/VpMS----R-AAI-- v/v/RR--6---------- Bagdádu/Bagdád/NNIS6-----A---1 ,/,/Z:------------- poskytl/poskytnout/VpMS----R-AAP-1 Wikileaks/Wikileaks/NNIS1-----A---- tajné/tajný/AAIP4----1A---- dokumenty/dokument/NNIP4-----A---- americké/americký/AAFS2----1A---- vlády/vláda/NNFS2-----A---- ././Z:-------------"
"23";"Premiér/premiér/NNMS1-----A---- Nečas/Nečas/NNMS1-----A---- ,/,/Z:------------- do/do/RR--2---------- kterého/který/P4MS2---------- jsme/být/VB-P---1P-AAI-- vkládali/vkládat/VpMP----R-AAI--";"naděje/naděje/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- nebude/být/VB-S---3F-NAI-- chovat/chovat/Vf--------A-I--";"povýšeně/povýšeně/Dg-------1A---- jako/jako/J,------------- jeho/jeho/PSMP1-S3------- předchůdci/předchůdce/NNMP1-----A---- ,/,/Z:------------- si/se/P7--3---------- to/ten/PDNS4---------- u/u/RR--2---------- nás/my/PP-P2--1------- rychle/rychle/Dg-------1A---- posral/posrat/VpMS----R-AAP-- odmítáním/odmítání/NNNS7-----A---- jakékoli/jakýkoli/PZFS2---------- tolerance/tolerance/NNFS2-----A---- alkoholu/alkohol/NNIS2-----A---- za/za/RR--7---------- volantem/volant/NNIS7-----A---- ././Z:-------------"
"24";"„/""/Z:------------- Kresby/kresba/NNFP1-----A---- vyjadřují/vyjadřovat/VB-P---3P-AAI-- ducha/duch/NNMS4-----A---- ,/,/Z:------------- vizi/vize/NNFS4-----A---- ,/,/Z:------------- představivost/představivost/NNFS4-----A---- a/a/J^-------------";"naději/naděje/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- Petr/Petr/NNMS1-----A---- Ginz/Ginz/NNMS1-----A---- choval/chovat/VpMS----R-AAI--";"ve/v/RV--6---------- svém/svůj/P8NS6---------- srdci/srdce/NNNS6-----A---- a/a/J^------------- mysli/mysl/NNFS6-----A---- ././Z:------------- “/""/Z:-------------"
"25";"Uvedl/uvést/VpMS----R-AAP-- jsem/být/VB-S---1P-AAI-- tyto/tento/PDIP4---------- donkichotské/donkichotský/AAIP4----1A---- způsoby/způsob/NNIP4-----A---- použití/použití/NNNS2-----A---- televize/televize/NNFS2-----A---- ,/,/Z:------------- abych/aby|být/J,-------------|Vc-S---1----I-- zesměšnil/zesměšnit/VpMS----R-AAP--";"naději/naděje/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- dosud/dosud/Db------------- někteří/některý/PZMP1---------- chovají/chovat/VB-P---3P-AAI--";"-/-/Z:------------- že/že/J,------------- totiž/totiž/TT------------- televize/televize/NNFS1-----A---- může/moci/VB-S---3P-AAI-- napomoci/napomoci/Vf--------A-P-- tradici/tradice/NNFS3-----A---- vzdělanosti/vzdělanost/NNFS2-----A---- ././Z:-------------"
"26";"Prozkoumali/prozkoumat/VpMP----R-AAP-- jsme/být/VB-P---1P-AAI-- z/z/RR--2---------- tohoto/tento/PDNS2---------- hlediska/hledisko/NNNS2-----A---- Divišovu/Divišův/AUFS4M--------- Teorii/teorie/NNFS4-----A---- a/a/J^------------- zjistili/zjistit/VpMP----R-AAP-- jsme/být/VB-P---1P-AAI-- ,/,/Z:------------- že/že/J,------------- deníková/deníkový/AAFS1----1A---- ,/,/Z:------------- autobiografická/autobiografický/AAFS1----1A---- próza/próza/NNFS1-----A---- nesplňuje/splňovat/VB-S---3P-NAI-- autorovu/autorův/AUFS4M---------";"naději/naděje/NNFS4-----A---- (/(/Z:------------- choval/chovat/VpMS----R-AAI--";"-/-/Z0------------- li/li/J,------------- ji/on/PPFS4--3------- opravdu/opravdu/Db------------- )/)/Z:------------- ,/,/Z:------------- že/že/J,------------- bude/být/VB-S---3F-AAI-- jistější/jistý/AAFS7----2A---- ,/,/Z:------------- spolehlivější/spolehlivý/AAFS7----2A---- cestou/cesta/NNFS7-----A---- k/k/RR--3---------- autentickému/autentický/AANS3----1A---- sebevyjádření/sebevyjádření/NNNS3-----A---- nežli/nežli/J,------------- poezie/poezie/NNFS1-----A---- ././Z:-------------"
"27";"Tohle/tenhle/PDNS1---------- bylo/být/VpNS----R-AAI-- jednoznačně/jednoznačně/Dg-------1A---- lepší/dobrý/AANS1----2A---- než/než/J,------------- muset/muset/Vf--------A-I-- zkoumat/zkoumat/Vf--------A-I-- psychiku/psychika/NNFS4-----A---- patrně/patrně/TT------------- (/(/Z:------------- taktéž/taktéž/Db------------- )/)/Z:------------- opilého/opilý/AAMS4----1A---- ,/,/Z:------------- chronicky/chronicky/Dg-------1A---- mlčenlivého/mlčenlivý/AAMS4----1A---- ,/,/Z:------------- soukromé/soukromý/AAFP4----1A---- zavírací/zavírací/AAFP4----1A---- hodiny/hodina/NNFP4-----A---- nerespektujícího/respektující/AGMS4-----N---- a/a/J^------------- nechuť/nechuť/NNFS4-----A---- podílet/podílet/Vf--------A-I-- se/se/P7--4---------- na/na/RR--6---------- odklízecích/odklízecí/AAFP6----1A---- pracích/práce/NNFP6-----A---- demonstrujícího/demonstrující/AGMS2-----A---- „/""/Z:------------- partnera/partner/NNMS2-----A---- “/""/Z:------------- ,/,/Z:------------- a/a/J^------------- to/to/TT------------- za/za/RR--7---------- účelem/účel/NNIS7-----A---- zjištění/zjištění/NNNS2-----A---- ,/,/Z:------------- zda/zda/J,------------- si/se/P7--3---------- dělá/dělat/VB-S---3P-AAI--";"naděje/naděje/NNFP4-----A---- nebo/nebo/J^------------- chová/chovat/VB-S---3P-AAI--";"obavy/obava/NNFP4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- ještě/ještě/Db------------- mohlo/moci/VpNS----R-AAI-- dojít/dojít/Vf--------A-P-- na/na/RR--4---------- sex/sex/NNIS4-----A---- ././Z:-------------"
"28";"";"Naději/naděje/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- situaci/situace/NNFS4-----A---- zlepšila/zlepšit/VpFS----R-AAP-- v/v/RR--6---------- dohledné/dohledný/AAFS6----1A---- době/doba/NNFS6-----A---- reforma/reforma/NNFS1-----A---- veřejné/veřejný/AAFS2----1A---- správy/správa/NNFS2-----A---- ,/,/Z:------------- Pavel/Pavel/NNMS1-----A---- Hirš/Hirš/NNMS1-----A---- nechová/chovat/VB-S---3P-NAI--";",/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- obává/obávat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- ODS/ODS/BN------------- bude/být/VB-S---3F-AAI-- decentralizaci/decentralizace/NNFS4-----A---- státu/stát/NNIS2-----A---- zdržovat/zdržovat/Vf--------A-I-- ././Z:-------------"
"29";"Najdi/najít/Vi-S---2--A-P-- si/se/P7--3---------- spojence/spojenec/NNMS4-----A---- ,/,/Z:------------- s/s/RR--7---------- nímž/jenž/P9MS7---------- sdílíš/sdílet/VB-S---2P-AAI-- maximum/maximum/NNNS4-----A---- hodnot/hodnota/NNFP2-----A---- ,/,/Z:------------- buď/být/Vi-S---2--A-I-- férový/férový/AAMS1----1A---- a/a/J^------------- spolehlivý/spolehlivý/AAMS1----1A---- a/a/J^------------- tím/ten/PDNS7---------- si/se/P7--3---------- vytvoř/vytvořit/Vi-S---2--A-P--";"naději/naděje/NNFS4-----A---- na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- spojenci/spojenec/NNMP1-----A---- se/se/P7--4---------- budou/být/VB-P---3F-AAI-- chovat/chovat/Vf--------A-I--";"stejně/stejně/Dg-------1A---- ././Z:-------------"
"30";"Není/být/VB-S---3P-NAI-- pochyb/pochyba/NNFP2-----A---- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- spolu/spolu/Db------------- s/s/RR--7---------- marketéry/marketér/NNMP7-----A---- tuto/tento/PDFS4----------";"naději/naděje/NNFS4-----A---- chovají/chovat/VB-P---3P-AAI--";"i/i/J^------------- spotřebitelé/spotřebitel/NNMP1-----A---- ././Z:-------------"
"31";"Podobnou/podobný/AAFS4----1A----";"naději/naděje/NNFS4-----A---- ,/,/Z:------------- ovšem/ovšem/J^------------- ve/v/RV--6---------- vztahu/vztah/NNIS6-----A---- k/k/RR--3---------- odborářům/odborář/NNMP3-----A---- ,/,/Z:------------- chová/chovat/VB-S---3P-AAI--";"i/i/J^------------- šéf/šéf/NNMS1-----A---- odborové/odborový/AAFS2----1A---- centrály/centrála/NNFS2-----A---- Richard/Richard/NNMS1-----A---- Falbr/Falbr/NNMS1-----A---- ././Z:-------------"
"32";"";"Naději/naděje/NNFS4-----A---- na/na/RR--4---------- ještě/ještě/Db------------- efektivnější/efektivní/AAFS4----2A---- léčbu/léčba/NNFS4-----A---- chová/chovat/VB-S---3P-AAI--";"celá/celý/AAFS1----1A---- rodina/rodina/NNFS1-----A---- ././Z:-------------"
"33";"Kdo/kdo/PKM-1---------- slibuje/slibovat/VB-S---3P-AAI-- dřívější/brzký/AAIP4----2A---- termíny/termín/NNIP4-----A---- a/a/J^------------- vyvolává/vyvolávat/VB-S---3P-AAI-- plané/planý/AAFP4----1A----";"naděje/naděje/NNFP4-----A---- ,/,/Z:------------- jako/jako/J,------------- například/například/TT------------- kancléř/kancléř/NNMS1-----A---- Hetmut/Hetmut/X@------------- Kohl/Kohl/NNMS1-----A---- ,/,/Z:------------- chová/chovat/VB-S---3P-AAI--";"se/se/P7--4---------- nezodpovědně/zodpovědně/Dg-------1N---- ,/,/Z:------------- prohlásit/prohlásit/Vf--------A-P-- Görlach/Görlach/X@------------- ././Z:-------------"
