id;left;kwic;right;VNP?;doc.txtype_group
333;Už/už/Db------------- kvůli/kvůli/RR--3---------- jejich/jejich/PSFS3-P3------- vysoké/vysoký/AAFS3----1A---- kvalitě/kvalita/NNFS3-----A---- bychom/být/Vc-P---1----I-- k/k/RR--3---------- nim/oni/P5MP3--3------- měli/mít/VpMP----R-AAI--;chovat/chovat/Vf--------A-I-- respekt/respekt/NNIS4-----A----;a/a/J^------------- dodržovat/dodržovat/Vf--------A-I-- je/oni/PPIP4--3------- ././Z:-------------;1;NMG: publicistika
334;I/i/J^------------- přesto/přesto/Db------------- však/však/J^------------- soupeřky/soupeřka/NNFP1-----A----;chovají/chovat/VB-P---3P-AAI-- k/k/RR--3---------- Zubrilovové/Zubrilovová/NNFS3-----A---- respekt/respekt/NNIS4-----A----;././Z:-------------;1;NMG: publicistika
335;Navzdory/navzdory/RR--3---------- rodinnému/rodinný/AANS3----1A---- poutu/pouto/NNNS3-----A---- byli/být/VpMP----R-AAI-- oba/oba/ClMP1---------- autoři/autor/NNMP1-----A---- exponenty/exponent/NNMP7-----A---- odlišných/odlišný/AAFP2----1A---- hudebních/hudební/AAFP2----1A---- epoch/epocha/NNFP2-----A---- a/a/J^------------- je/být/VB-S---3P-AAI-- známo/známý/ACNS------A---- ,/,/Z:------------- že/že/J,------------- synové/syn/NNMP1-----A---- Johanna/Johan/NNMS2-----A---- Sebastiana/Sebastian/NNMS2-----A---- Bacha/Bach/NNMS2-----A----;nechovali/chovat/VpMP----R-NAI-- k/k/RR--3---------- zastaralému/zastaralý/AANS3----1A---- otcovu/otcův/AUNS3M--------- kontrapunktickému/kontrapunktický/AANS3----1A---- myšlení/myšlení/NNNS3-----A---- přílišný/přílišný/AAIS4----1A---- respekt/respekt/NNIS4-----A----;././Z:-------------;0;NMG: publicistika
336;Německo/Německo/NNNS1-----A---- a/a/J^------------- my/my/PP-P1--1------- k/k/RR--3---------- sobě/se/P6--3----------;chováme/chovat/VB-P---1P-AAI-- velký/velký/AAIS4----1A---- respekt/respekt/NNIS4-----A----;",/,/Z:------------- “/""/Z:------------- pokusil/pokusit/VpMS----R-AAP-- se/se/P7--4---------- o/o/RR--4---------- usmíření/usmíření/NNNS4-----A---- kouč/kouč/NNMS1-----A---- poražených/poražený/AAMP2----1A---- José/José/NNMS1-----A---- Pekerman/Pekerman/NNMS1-----A---- ././Z:-------------";1;NMG: publicistika
337;Vždy/vždy/Db------------- jsem/být/VB-S---1P-AAI-- k/k/RR--3---------- němu/on/P5MS3--3-------;choval/chovat/VpMS----R-AAI-- obrovský/obrovský/AAIS4----1A---- respekt/respekt/NNIS4-----A----;"a/a/J^------------- letos/letos/Db------------- jen/jen/Db------------- dokázal/dokázat/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- řadí/řadit/VB-S---3P-AAI-- mezi/mezi/RR--4---------- největší/velký/AAMP4----3A---- velikány/velikán/NNMP4-----A---- hokejové/hokejový/AAFS2----1A---- historie/historie/NNFS2-----A---- !/!/Z:------------- ""/""/Z:-------------";1;NMG: publicistika
338;Skutečně/skutečně/TT------------- k/k/RR--3---------- nim/oni/P5MP3--3-------;chovám/chovat/VB-S---1P-AAI-- respekt/respekt/NNIS4-----A----;–/-/Z:------------- ať/ať/J,------------- už/už/Db------------- jsou/být/VB-P---3P-AAI-- velcí/velký/AAMP1----1A---- ,/,/Z:------------- malí/malý/AAMP1----1A---- ,/,/Z:------------- tlustí/tlustý/AAMP1----1A---- nebo/nebo/J^------------- tencí/tenký/AAMP1----1A---- ././Z:-------------;1;NMG: publicistika
339;A/a/J^------------- když/když/J,------------- už/už/Db------------- neoplývají/oplývat/VB-P---3P-NAI-- láskou/láska/NNFS7-----A---- k/k/RR--3---------- bližnímu/bližní/NNMS3-----A---- svému/svůj/P8MS3---------- ,/,/Z:-------------;chovají/chovat/VB-P---3P-AAI-- respekt/respekt/NNIS4-----A----;k/k/RR--3---------- dodržování/dodržování/NNNS3-----A---- lidských/lidský/AANP2----1A---- práv/právo/NNNP2-----A---- ././Z:-------------;1;NMG: publicistika
340;Kouč/kouč/NNMS1-----A---- Letenských/letenský/AAMP2----1A---- Vítězslav/Vítězslav/NNMS1-----A---- Lavička/Lavička/NNMS1-----A---- i/i/J^------------- proto/proto/Db-------------;chová/chovat/VB-S---3P-AAI-- respekt/respekt/NNIS4-----A----;././Z:-------------;1;NMG: publicistika
341;A/a/J^------------- taky/také/Db------------- jsem/být/VB-S---1P-AAI-- nejstarší/starý/AAFS1----3A---- ,/,/Z:------------- takže/takže/J,------------- by/být/Vc----------I-- ke/k/RV--3---------- mně/já/PP-S3--1------- tím/ten/PDNS7---------- spíš/spíš/TT------------- měli/mít/VpMP----R-AAI--;chovat/chovat/Vf--------A-I-- respekt/respekt/NNIS4-----A----;"!/!/Z:------------- “/""/Z:------------- směje/smát/VB-S---3P-AAI-- se/se/P7--4---------- ././Z:-------------";1;NMG: publicistika
342;Shakespeare/Shakespeare/NNMS1-----A---- ,/,/Z:------------- byť/byť/J,------------- k/k/RR--3---------- panovnici/panovnice/NNFS3-----A----;chová/chovat/VB-S---3P-AAI-- viditelný/viditelný/AAIS4----1A---- respekt/respekt/NNIS4-----A----;,/,/Z:------------- si/se/P7--3---------- nenechá/nechat/VB-S---3P-NAP-- královnou/královna/NNFS7-----A---- ovlivnit/ovlivnit/Vf--------A-P-- a/a/J^------------- pečlivě/pečlivě/Dg-------1A---- si/se/P7--3---------- z/z/RR--2---------- předvedeného/předvedený/AANS2----1A---- vybírá/vybírat/VB-S---3P-AAI-- -/-/Z:------------- jediné/jediný/AANS1----1A---- ,/,/Z:------------- co/co/PQ--4---------- napíše/napsat/VB-S---3P-AAP-- ,/,/Z:------------- je/být/VB-S---3P-AAI-- část/část/NNFS1-----A---- Prosperova/Prosperův/AUIS2M--------- monologu/monolog/NNIS2-----A---- ze/z/RV--2---------- hry/hra/NNFS2-----A---- Bouře/bouře/NNFS2-----A---- ././Z:-------------;1;NMG: publicistika
